downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,strong,750,15,158,0.092,steady,0
5M,4g,strong,750,3538,7434,0.476,buffering,1
5M,4g,strong,750,3389,16775,0.202,buffering,2
5M,4g,strong,750,3427,6799,0.504,buffering,3
5M,4g,strong,750,4396,3358,1.309,buffering,4
5M,4g,strong,750,859,2778,0.309,steady,0
5M,4g,strong,750,2419,4752,0.509,steady,0
5M,4g,strong,750,4278,5622,0.761,steady,0
5M,4g,strong,750,3370,5384,0.626,steady,0
5M,4g,strong,750,2879,5123,0.562,steady,0
5M,4g,strong,750,2285,4811,0.475,steady,0
5M,4g,strong,750,3281,5532,0.593,steady,0
5M,4g,strong,750,2675,5828,0.459,steady,0
5M,4g,strong,750,3418,6081,0.562,steady,0
5M,4g,strong,750,2625,5177,0.507,steady,0
5M,4g,strong,750,877,2602,0.337,steady,0
5M,4g,strong,750,1639,4107,0.399,steady,0
5M,4g,strong,750,2599,5602,0.464,steady,0
5M,4g,strong,750,2046,4930,0.415,steady,0
5M,4g,strong,750,3546,6178,0.574,steady,0
5M,4g,strong,750,6854,7754,0.884,steady,0
5M,4g,strong,750,2420,5721,0.423,steady,0
5M,4g,strong,750,1038,3243,0.32,steady,0
5M,4g,strong,750,1927,4712,0.409,steady,0
5M,4g,strong,750,1209,3620,0.334,steady,0
5M,4g,strong,750,1835,4086,0.4489999999999999,steady,0
5M,4g,strong,750,2552,5867,0.435,steady,0
5M,4g,strong,750,3144,6288,0.5,steady,0
5M,4g,strong,750,2959,6490,0.4559999999999999,steady,0
5M,4g,strong,750,3369,6889,0.489,steady,0
5M,4g,strong,750,5552,10300,0.539,steady,0
5M,4g,strong,750,3581,7219,0.496,steady,0
5M,4g,strong,750,2689,6606,0.407,steady,0
5M,4g,strong,750,2303,5407,0.426,steady,0
5M,4g,strong,750,3119,6962,0.4479999999999999,steady,0
5M,4g,strong,750,3140,7511,0.418,steady,0
5M,4g,strong,750,3392,6717,0.505,steady,0
5M,4g,strong,750,2084,4559,0.4569999999999999,steady,0
5M,4g,strong,750,2925,6018,0.486,steady,0
5M,4g,strong,750,3415,6671,0.512,steady,0
5M,4g,strong,750,1442,4505,0.32,steady,0
5M,4g,strong,750,3945,7306,0.54,steady,0
5M,4g,strong,750,2542,6518,0.39,steady,0
5M,4g,strong,750,2678,6345,0.422,steady,0
5M,4g,strong,750,2269,4977,0.4559999999999999,steady,0
5M,4g,strong,750,4012,7282,0.5509999999999999,steady,0
5M,4g,strong,750,4765,8315,0.573,steady,0
5M,4g,strong,750,4576,8201,0.5579999999999999,steady,0
5M,4g,strong,750,1739,4368,0.398,steady,0
5M,4g,strong,750,4683,9310,0.503,steady,0
5M,4g,strong,750,2580,5572,0.4629999999999999,steady,0
5M,4g,strong,750,2357,5091,0.4629999999999999,steady,0
5M,4g,strong,750,2548,6338,0.402,steady,0
5M,4g,strong,750,4846,8144,0.595,steady,0
5M,4g,strong,750,4354,8199,0.531,steady,0
5M,4g,strong,750,2654,6244,0.425,steady,0
5M,4g,strong,750,1592,4158,0.383,steady,0
5M,4g,strong,750,2950,5694,0.518,steady,0
5M,4g,strong,750,1957,4905,0.399,steady,0
5M,4g,strong,750,2422,6086,0.398,steady,0
5M,4g,strong,750,2595,6604,0.393,steady,0
5M,4g,strong,750,4467,8444,0.529,steady,0
5M,4g,strong,750,5573,11236,0.496,steady,0
5M,4g,strong,750,3043,7685,0.396,steady,0
5M,4g,strong,750,2901,7326,0.396,steady,0
5M,4g,strong,750,2850,6917,0.412,steady,0
5M,4g,strong,750,2696,7076,0.381,steady,0
5M,4g,strong,750,2431,6266,0.388,steady,0
5M,4g,strong,750,3848,8991,0.428,steady,0
5M,4g,strong,750,3474,7720,0.4499999999999999,steady,0
5M,4g,strong,750,3348,8349,0.401,steady,0
5M,4g,strong,750,2706,6766,0.4,steady,0
5M,4g,strong,750,1460,4680,0.312,steady,0
5M,4g,strong,750,1258,3870,0.325,steady,0
5M,4g,strong,750,4201,8626,0.487,steady,0
5M,4g,strong,750,2215,5428,0.408,steady,0
5M,4g,strong,750,4774,9722,0.491,steady,0
5M,4g,strong,750,3364,7411,0.4539999999999999,steady,0
5M,4g,strong,750,2865,6710,0.427,steady,0
