downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,medium,1850,15,149,0.098,steady,0
50M,4g,medium,1850,11317,16692,0.6779999999999999,buffering,1
50M,4g,medium,1850,6835,16509,0.414,buffering,2
50M,4g,medium,1850,8431,25166,0.3349999999999999,buffering,3
50M,4g,medium,1850,8140,19475,0.418,buffering,4
50M,4g,medium,1850,2392,4833,0.495,steady,0
50M,4g,medium,1850,7039,10351,0.68,steady,0
50M,4g,medium,1850,11739,12215,0.961,steady,0
50M,4g,medium,1850,8892,11313,0.7859999999999999,steady,0
50M,4g,medium,1850,6755,8319,0.812,steady,0
50M,4g,medium,1850,4905,7899,0.621,steady,0
50M,4g,medium,1850,4669,4692,0.995,steady,0
50M,4g,medium,1850,6748,4613,1.463,steady,0
50M,4g,medium,1850,8680,7978,1.088,steady,0
50M,4g,medium,1850,8246,11389,0.724,steady,0
50M,4g,medium,1850,2450,5646,0.434,steady,0
50M,4g,medium,1850,4614,7689,0.6,steady,0
50M,4g,medium,1850,6786,9399,0.722,steady,0
50M,4g,medium,1850,5229,8955,0.584,steady,0
50M,4g,medium,1850,8628,10867,0.794,steady,0
50M,4g,medium,1850,15378,16536,0.93,steady,0
50M,4g,medium,1850,5368,9053,0.593,steady,0
50M,4g,medium,1850,2643,5286,0.5,steady,0
50M,4g,medium,1850,5553,9411,0.59,steady,0
50M,4g,medium,1850,3052,5824,0.524,steady,0
50M,4g,medium,1850,4996,8689,0.575,steady,0
50M,4g,medium,1850,6397,10860,0.589,steady,0
50M,4g,medium,1850,7732,11787,0.656,steady,0
50M,4g,medium,1850,7399,10510,0.7040000000000001,steady,0
50M,4g,medium,1850,8676,13066,0.664,steady,0
50M,4g,medium,1850,13950,16221,0.86,steady,0
50M,4g,medium,1850,8714,12052,0.723,steady,0
50M,4g,medium,1850,6820,9688,0.7040000000000001,steady,0
50M,4g,medium,1850,6036,7719,0.782,steady,0
50M,4g,medium,1850,7487,10820,0.692,steady,0
50M,4g,medium,1850,7777,10009,0.777,steady,0
50M,4g,medium,1850,8222,9311,0.883,steady,0
50M,4g,medium,1850,6041,8508,0.71,steady,0
50M,4g,medium,1850,7372,10486,0.703,steady,0
50M,4g,medium,1850,7805,10993,0.71,steady,0
50M,4g,medium,1850,3782,6682,0.5660000000000001,steady,0
50M,4g,medium,1850,9414,11551,0.815,steady,0
50M,4g,medium,1850,6371,10601,0.601,steady,0
50M,4g,medium,1850,6320,9860,0.641,steady,0
50M,4g,medium,1850,5609,8709,0.644,steady,0
50M,4g,medium,1850,10010,12560,0.797,steady,0
50M,4g,medium,1850,11163,9549,1.169,steady,0
50M,4g,medium,1850,10735,17231,0.623,steady,0
50M,4g,medium,1850,4357,7285,0.598,steady,0
50M,4g,medium,1850,11354,15138,0.75,steady,0
50M,4g,medium,1850,6525,8806,0.741,steady,0
50M,4g,medium,1850,5748,8355,0.688,steady,0
50M,4g,medium,1850,6176,10557,0.585,steady,0
50M,4g,medium,1850,10963,12718,0.862,steady,0
50M,4g,medium,1850,10067,9356,1.076,steady,0
50M,4g,medium,1850,6436,20430,0.315,steady,0
50M,4g,medium,1850,4896,10054,0.487,steady,0
50M,4g,medium,1850,8674,11849,0.732,steady,0
50M,4g,medium,1850,5377,9794,0.549,steady,0
50M,4g,medium,1850,6312,10364,0.609,steady,0
50M,4g,medium,1850,5378,9940,0.541,steady,0
50M,4g,medium,1850,12662,14673,0.863,steady,0
50M,4g,medium,1850,11348,11556,0.982,steady,0
50M,4g,medium,1850,6681,5939,1.125,steady,0
50M,4g,medium,1850,7022,2850,2.464,steady,0
50M,4g,medium,1850,7688,1974,3.894,steady,0
50M,4g,medium,1850,7156,7279,0.983,buffering,1
50M,4g,medium,1850,6023,5316,1.133,steady,0
50M,4g,medium,1850,9868,6989,1.412,steady,0
50M,4g,medium,1850,9259,7982,1.16,steady,0
50M,4g,medium,1850,8241,6722,1.226,steady,0
50M,4g,medium,1850,7712,6448,1.196,steady,0
50M,4g,medium,1850,4217,6890,0.612,steady,0
50M,4g,medium,1850,3512,6433,0.546,steady,0
50M,4g,medium,1850,9191,9872,0.931,steady,0
50M,4g,medium,1850,5097,6725,0.758,steady,0
50M,4g,medium,1850,19756,5515,3.582,steady,0
50M,4g,medium,1850,8763,5474,1.601,steady,0
50M,4g,medium,1850,5669,5596,1.013,steady,0
50M,4g,medium,1850,10003,3176,3.15,steady,0
