downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,strong,300,15,373,0.039,steady,0
50M,wifi,strong,300,1235,11990,0.103,buffering,1
50M,wifi,strong,300,1401,24583,0.057,buffering,2
50M,wifi,strong,300,1447,19552,0.074,buffering,3
50M,wifi,strong,300,1758,28357,0.062,buffering,4
50M,wifi,strong,300,450,4458,0.101,steady,0
50M,wifi,strong,300,1224,12003,0.102,steady,0
50M,wifi,strong,300,2113,15539,0.136,steady,0
50M,wifi,strong,300,1436,12826,0.112,steady,0
50M,wifi,strong,300,1229,11936,0.103,steady,0
50M,wifi,strong,300,1036,10055,0.103,steady,0
50M,wifi,strong,300,856,8390,0.102,steady,0
50M,wifi,strong,300,859,8178,0.105,steady,0
50M,wifi,strong,300,1245,12202,0.102,steady,0
50M,wifi,strong,300,930,9114,0.102,steady,0
50M,wifi,strong,300,363,4428,0.082,steady,0
50M,wifi,strong,300,674,8643,0.078,steady,0
50M,wifi,strong,300,1177,10899,0.108,steady,0
50M,wifi,strong,300,867,8501,0.102,steady,0
50M,wifi,strong,300,1368,13416,0.102,steady,0
50M,wifi,strong,300,2487,18020,0.138,steady,0
50M,wifi,strong,300,953,9534,0.1,steady,0
50M,wifi,strong,300,485,6293,0.077,steady,0
50M,wifi,strong,300,709,9207,0.077,steady,0
50M,wifi,strong,300,533,6741,0.079,steady,0
50M,wifi,strong,300,799,7833,0.102,steady,0
50M,wifi,strong,300,1082,10206,0.106,steady,0
50M,wifi,strong,300,1298,12017,0.108,steady,0
50M,wifi,strong,300,1185,11975,0.099,steady,0
50M,wifi,strong,300,1387,13469,0.103,steady,0
50M,wifi,strong,300,2116,16528,0.128,steady,0
50M,wifi,strong,300,1511,14254,0.106,steady,0
50M,wifi,strong,300,1077,10662,0.1009999999999999,steady,0
50M,wifi,strong,300,927,8665,0.107,steady,0
50M,wifi,strong,300,1249,11457,0.109,steady,0
50M,wifi,strong,300,1246,11976,0.104,steady,0
50M,wifi,strong,300,1466,13452,0.109,steady,0
50M,wifi,strong,300,756,9106,0.0829999999999999,steady,0
50M,wifi,strong,300,1267,11733,0.108,steady,0
50M,wifi,strong,300,1524,13978,0.109,steady,0
50M,wifi,strong,300,556,7227,0.077,steady,0
50M,wifi,strong,300,1578,14752,0.107,steady,0
50M,wifi,strong,300,1033,10233,0.1009999999999999,steady,0
50M,wifi,strong,300,1068,10073,0.106,steady,0
50M,wifi,strong,300,892,8498,0.105,steady,0
50M,wifi,strong,300,1642,14930,0.11,steady,0
50M,wifi,strong,300,1992,15687,0.127,steady,0
50M,wifi,strong,300,1952,15017,0.13,steady,0
50M,wifi,strong,300,675,8434,0.08,steady,0
50M,wifi,strong,300,1840,13733,0.134,steady,0
50M,wifi,strong,300,943,8980,0.105,steady,0
50M,wifi,strong,300,953,9622,0.099,steady,0
50M,wifi,strong,300,1002,10896,0.092,steady,0
50M,wifi,strong,300,2081,15649,0.133,steady,0
50M,wifi,strong,300,1712,13921,0.123,steady,0
50M,wifi,strong,300,1131,11308,0.0999999999999999,steady,0
50M,wifi,strong,300,590,7768,0.076,steady,0
50M,wifi,strong,300,1131,10286,0.11,steady,0
50M,wifi,strong,300,749,9245,0.081,steady,0
50M,wifi,strong,300,929,8763,0.106,steady,0
50M,wifi,strong,300,1063,10741,0.0989999999999999,steady,0
50M,wifi,strong,300,1594,14363,0.111,steady,0
50M,wifi,strong,300,2370,17956,0.132,steady,0
50M,wifi,strong,300,1225,11236,0.109,steady,0
50M,wifi,strong,300,1236,11773,0.105,steady,0
50M,wifi,strong,300,1120,10873,0.103,steady,0
50M,wifi,strong,300,1065,9769,0.109,steady,0
50M,wifi,strong,300,988,8668,0.114,steady,0
50M,wifi,strong,300,1452,8493,0.171,steady,0
50M,wifi,strong,300,1381,13150,0.105,steady,0
50M,wifi,strong,300,1366,12417,0.11,steady,0
50M,wifi,strong,300,969,9058,0.107,steady,0
50M,wifi,strong,300,484,5969,0.081,steady,0
50M,wifi,strong,300,458,6029,0.076,steady,0
50M,wifi,strong,300,1816,14410,0.126,steady,0
50M,wifi,strong,300,928,8758,0.106,steady,0
50M,wifi,strong,300,1480,14510,0.102,steady,0
50M,wifi,strong,300,1298,10298,0.126,steady,0
50M,wifi,strong,300,1255,12681,0.0989999999999999,steady,0
