downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,weak,2850,15,1,10.649,steady,0
50M,wifi,weak,2850,20620,3278,6.291,buffering,1
50M,wifi,weak,2850,9255,6053,1.529,buffering,2
50M,wifi,weak,2850,12410,7805,1.59,buffering,3
50M,wifi,weak,2850,9718,5256,1.849,buffering,4
50M,wifi,weak,2850,4326,5469,0.791,buffering,5
50M,wifi,weak,2850,12360,7410,1.668,steady,0
50M,wifi,weak,2850,18993,6874,2.763,steady,0
50M,wifi,weak,2850,13802,2089,6.606999999999999,steady,0
50M,wifi,weak,2850,9840,1399,7.032,buffering,1
50M,wifi,weak,2850,6668,6455,1.033,buffering,2
50M,wifi,weak,2850,6576,5162,1.274,buffering,3
50M,wifi,weak,2850,9919,5520,1.7970000000000002,buffering,4
50M,wifi,weak,2850,12887,6456,1.996,steady,0
50M,wifi,weak,2850,13298,2380,5.587,steady,0
50M,wifi,weak,2850,4064,3784,1.0739999999999998,buffering,1
50M,wifi,weak,2850,7988,3611,2.212,steady,0
50M,wifi,weak,2850,11077,3894,2.845,steady,0
50M,wifi,weak,2850,8537,3588,2.379,steady,0
50M,wifi,weak,2850,13257,2754,4.813,steady,0
50M,wifi,weak,2850,23169,3421,6.772,buffering,1
50M,wifi,weak,2850,7965,6104,1.305,buffering,2
50M,wifi,weak,2850,4207,2703,1.556,buffering,3
50M,wifi,weak,2850,8216,3905,2.104,steady,0
50M,wifi,weak,2850,4932,4036,1.222,steady,0
50M,wifi,weak,2850,8203,1371,5.984,steady,0
50M,wifi,weak,2850,10303,4913,2.097,buffering,1
50M,wifi,weak,2850,11902,5106,2.331,buffering,2
50M,wifi,weak,2850,11308,1204,9.395,steady,0
50M,wifi,weak,2850,13649,7206,1.894,buffering,1
50M,wifi,weak,2850,21756,5181,4.199000000000001,buffering,2
50M,wifi,weak,2850,13183,5965,2.21,buffering,3
50M,wifi,weak,2850,10617,5298,2.004,buffering,4
50M,wifi,weak,2850,9407,4609,2.041,steady,0
50M,wifi,weak,2850,11313,3509,3.224,steady,0
50M,wifi,weak,2850,11908,7865,1.514,steady,0
50M,wifi,weak,2850,12537,7763,1.615,steady,0
50M,wifi,weak,2850,9865,9404,1.049,steady,0
50M,wifi,weak,2850,11409,5207,2.1910000000000003,steady,0
50M,wifi,weak,2850,12006,5579,2.152,steady,0
50M,wifi,weak,2850,6148,6465,0.951,steady,0
50M,wifi,weak,2850,14267,5977,2.387,steady,0
50M,wifi,weak,2850,9962,1557,6.398000000000001,steady,0
50M,wifi,weak,2850,9717,3393,2.864,buffering,1
50M,wifi,weak,2850,8950,3257,2.748,buffering,2
50M,wifi,weak,2850,15261,2699,5.654999999999999,buffering,3
50M,wifi,weak,2850,16690,6082,2.744,buffering,4
50M,wifi,weak,2850,16152,5195,3.109,buffering,5
50M,wifi,weak,2850,6900,4911,1.405,buffering,6
50M,wifi,weak,2850,17476,1463,11.949,steady,0
50M,wifi,weak,2850,10067,3462,2.908,buffering,1
50M,wifi,weak,2850,8823,7190,1.227,buffering,2
50M,wifi,weak,2850,9274,5096,1.82,buffering,3
50M,wifi,weak,2850,16037,2314,6.93,buffering,4
50M,wifi,weak,2850,14585,3814,3.824,buffering,5
50M,wifi,weak,2850,9809,3041,3.226,buffering,6
50M,wifi,weak,2850,8347,4783,1.745,buffering,7
50M,wifi,weak,2850,14857,4849,3.064,buffering,8
50M,wifi,weak,2850,8595,4859,1.769,buffering,9
50M,wifi,weak,2850,9810,3440,2.852,steady,0
50M,wifi,weak,2850,7913,3067,2.58,steady,0
50M,wifi,weak,2850,19453,2977,6.534,steady,0
50M,wifi,weak,2850,16869,3125,5.398,buffering,1
50M,wifi,weak,2850,10071,4839,2.081,buffering,2
50M,wifi,weak,2850,10743,4974,2.16,buffering,3
50M,wifi,weak,2850,12334,6031,2.045,buffering,4
50M,wifi,weak,2850,11193,3600,3.109,steady,0
50M,wifi,weak,2850,9386,4998,1.878,steady,0
50M,wifi,weak,2850,15541,7570,2.053,steady,0
50M,wifi,weak,2850,14549,6515,2.233,steady,0
50M,wifi,weak,2850,12281,9063,1.355,steady,0
50M,wifi,weak,2850,12646,8331,1.518,steady,0
50M,wifi,weak,2850,6939,7366,0.942,steady,0
50M,wifi,weak,2850,5722,9951,0.5750000000000001,steady,0
50M,wifi,weak,2850,13560,7661,1.77,steady,0
50M,wifi,weak,2850,7595,1582,4.800000000000001,steady,0
50M,wifi,weak,2850,33726,4628,7.287999999999999,buffering,1
50M,wifi,weak,2850,13731,4414,3.111,buffering,2
50M,wifi,weak,2850,8392,4998,1.679,buffering,3
