downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,750,15,130,0.112,steady,0
50M,4g,weak,750,3538,3316,1.067,buffering,1
50M,4g,weak,750,3389,5802,0.584,buffering,2
50M,4g,weak,750,3427,4793,0.7150000000000001,buffering,3
50M,4g,weak,750,4396,7488,0.587,buffering,4
50M,4g,weak,750,859,4358,0.197,steady,0
50M,4g,weak,750,2419,3710,0.652,steady,0
50M,4g,weak,750,4278,2335,1.832,steady,0
50M,4g,weak,750,3370,1659,2.031,steady,0
50M,4g,weak,750,2879,3412,0.844,steady,0
50M,4g,weak,750,2285,5800,0.394,steady,0
50M,4g,weak,750,3281,7849,0.418,steady,0
50M,4g,weak,750,2675,4193,0.638,steady,0
50M,4g,weak,750,3418,5163,0.662,steady,0
50M,4g,weak,750,2625,5794,0.453,steady,0
50M,4g,weak,750,877,2757,0.318,steady,0
50M,4g,weak,750,1639,1108,1.479,steady,0
50M,4g,weak,750,2599,3012,0.863,steady,0
50M,4g,weak,750,2046,614,3.3310000000000004,steady,0
50M,4g,weak,750,3546,789,4.497,steady,0
50M,4g,weak,750,6854,7591,0.903,buffering,1
50M,4g,weak,750,2420,6111,0.396,steady,0
50M,4g,weak,750,1038,3733,0.278,steady,0
50M,4g,weak,750,1927,4929,0.3909999999999999,steady,0
50M,4g,weak,750,1209,3536,0.342,steady,0
50M,4g,weak,750,1835,4317,0.425,steady,0
50M,4g,weak,750,2552,1560,1.636,steady,0
50M,4g,weak,750,3144,4295,0.732,steady,0
50M,4g,weak,750,2959,3125,0.947,steady,0
50M,4g,weak,750,3369,2766,1.218,steady,0
50M,4g,weak,750,5552,6041,0.919,steady,0
50M,4g,weak,750,3581,2459,1.456,steady,0
50M,4g,weak,750,2689,3760,0.715,steady,0
50M,4g,weak,750,2303,2448,0.941,steady,0
50M,4g,weak,750,3119,9228,0.3379999999999999,steady,0
50M,4g,weak,750,3140,8198,0.383,steady,0
50M,4g,weak,750,3392,7762,0.4369999999999999,steady,0
50M,4g,weak,750,2084,5275,0.3949999999999999,steady,0
50M,4g,weak,750,2925,2372,1.233,steady,0
50M,4g,weak,750,3415,6301,0.542,steady,0
50M,4g,weak,750,1442,2574,0.56,steady,0
50M,4g,weak,750,3945,6983,0.5650000000000001,steady,0
50M,4g,weak,750,2542,5340,0.476,steady,0
50M,4g,weak,750,2678,6127,0.437,steady,0
50M,4g,weak,750,2269,5302,0.428,steady,0
50M,4g,weak,750,4012,8172,0.491,steady,0
50M,4g,weak,750,4765,7433,0.641,steady,0
50M,4g,weak,750,4576,1221,3.749,steady,0
50M,4g,weak,750,1739,3094,0.5619999999999999,buffering,1
50M,4g,weak,750,4683,4170,1.123,steady,0
50M,4g,weak,750,2580,3761,0.6859999999999999,steady,0
50M,4g,weak,750,2357,4107,0.5740000000000001,steady,0
50M,4g,weak,750,2548,2873,0.887,steady,0
50M,4g,weak,750,4846,2120,2.286,steady,0
50M,4g,weak,750,4354,817,5.33,steady,0
50M,4g,weak,750,2654,4998,0.531,buffering,1
50M,4g,weak,750,1592,3810,0.418,steady,0
50M,4g,weak,750,2950,4667,0.632,steady,0
50M,4g,weak,750,1957,2836,0.69,steady,0
50M,4g,weak,750,2422,2034,1.191,steady,0
50M,4g,weak,750,2595,738,3.516,steady,0
50M,4g,weak,750,4467,1665,2.682,steady,0
50M,4g,weak,750,5573,3031,1.839,steady,0
50M,4g,weak,750,3043,2472,1.231,steady,0
50M,4g,weak,750,2901,2792,1.039,steady,0
50M,4g,weak,750,2850,1589,1.794,steady,0
50M,4g,weak,750,2696,8047,0.3349999999999999,steady,0
50M,4g,weak,750,2431,11918,0.204,steady,0
50M,4g,weak,750,3848,3758,1.024,steady,0
50M,4g,weak,750,3474,1684,2.063,steady,0
50M,4g,weak,750,3348,1964,1.705,steady,0
50M,4g,weak,750,2706,9236,0.293,steady,0
50M,4g,weak,750,1460,4001,0.365,steady,0
50M,4g,weak,750,1258,1752,0.718,steady,0
50M,4g,weak,750,4201,2846,1.476,steady,0
50M,4g,weak,750,2215,2789,0.794,steady,0
50M,4g,weak,750,4774,4129,1.156,steady,0
50M,4g,weak,750,3364,3560,0.945,steady,0
50M,4g,weak,750,2865,3212,0.892,steady,0
