downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,strong,1850,32,1130,0.028,steady,0
50M,wifi,strong,1850,9656,49772,0.1939999999999999,buffering,1
50M,wifi,strong,1850,2167,32837,0.066,buffering,2
50M,wifi,strong,1850,2545,44650,0.0569999999999999,buffering,3
50M,wifi,strong,1850,2799,44424,0.063,buffering,4
50M,wifi,strong,1850,2935,46592,0.063,buffering,5
50M,wifi,strong,1850,3038,47474,0.064,buffering,6
50M,wifi,strong,1850,3843,51242,0.075,buffering,7
50M,wifi,strong,1850,3617,29404,0.123,steady,0
50M,wifi,strong,1850,3601,29278,0.123,steady,0
50M,wifi,strong,1850,3370,28323,0.119,steady,0
50M,wifi,strong,1850,3187,27011,0.118,steady,0
50M,wifi,strong,1850,2973,26548,0.112,steady,0
50M,wifi,strong,1850,4298,33060,0.13,steady,0
50M,wifi,strong,1850,3703,30351,0.122,steady,0
50M,wifi,strong,1850,8778,46201,0.19,steady,0
50M,wifi,strong,1850,6360,39749,0.16,steady,0
50M,wifi,strong,1850,5198,36100,0.144,steady,0
50M,wifi,strong,1850,3507,28982,0.121,steady,0
50M,wifi,strong,1850,5558,37302,0.149,steady,0
50M,wifi,strong,1850,5233,35842,0.146,steady,0
50M,wifi,strong,1850,4714,35182,0.134,steady,0
50M,wifi,strong,1850,4088,32185,0.127,steady,0
50M,wifi,strong,1850,3585,29871,0.12,steady,0
50M,wifi,strong,1850,3297,26807,0.123,steady,0
50M,wifi,strong,1850,2913,26481,0.11,steady,0
50M,wifi,strong,1850,1340,14406,0.093,steady,0
50M,wifi,strong,1850,1315,15476,0.085,steady,0
50M,wifi,strong,1850,2714,25365,0.107,steady,0
50M,wifi,strong,1850,4001,31506,0.127,steady,0
50M,wifi,strong,1850,3813,31512,0.121,steady,0
50M,wifi,strong,1850,4118,32686,0.126,steady,0
50M,wifi,strong,1850,3139,27534,0.114,steady,0
50M,wifi,strong,1850,2307,21768,0.106,steady,0
50M,wifi,strong,1850,2333,22223,0.105,steady,0
50M,wifi,strong,1850,2639,24660,0.107,steady,0
50M,wifi,strong,1850,2114,20524,0.103,steady,0
50M,wifi,strong,1850,1911,19109,0.1,steady,0
50M,wifi,strong,1850,2094,20327,0.103,steady,0
50M,wifi,strong,1850,2567,24687,0.104,steady,0
50M,wifi,strong,1850,2506,23423,0.107,steady,0
50M,wifi,strong,1850,4258,33265,0.128,steady,0
50M,wifi,strong,1850,4293,33278,0.129,steady,0
