downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,300,15,102,0.143,steady,1
50M,4g,weak,300,1235,3175,0.389,buffering,2
50M,4g,weak,300,1401,520,2.693,buffering,3
50M,4g,weak,300,1447,290,4.988,steady,1
50M,4g,weak,300,1758,401,4.382,steady,1
50M,4g,weak,300,450,642,0.701,steady,1
50M,4g,weak,300,1224,576,2.124,buffering,2
50M,4g,weak,300,2113,883,2.392,buffering,3
50M,4g,weak,300,1436,1933,0.743,steady,1
50M,4g,weak,300,1229,2893,0.425,steady,1
50M,4g,weak,750,2285,8250,0.277,steady,1
50M,4g,weak,750,3281,7811,0.42,steady,1
50M,4g,weak,750,2675,5704,0.469,steady,1
50M,4g,weak,1850,8680,8577,1.012,steady,1
50M,4g,weak,4300,17713,9706,1.825,steady,1
50M,4g,weak,4300,6568,3812,1.723,steady,1
50M,4g,weak,4300,14294,7014,2.0380000000000003,steady,1
50M,4g,weak,4300,17813,10660,1.671,steady,1
50M,4g,weak,4300,14222,1665,8.544,steady,1
50M,4g,weak,750,3546,5155,0.688,buffering,2
50M,4g,weak,750,6854,5804,1.1809999999999998,buffering,3
50M,4g,weak,1200,3670,6210,0.591,steady,1
50M,4g,weak,2850,4207,5958,0.706,steady,1
50M,4g,weak,2850,8216,3547,2.316,steady,1
50M,4g,weak,4300,7742,5643,1.372,steady,1
50M,4g,weak,4300,13703,5853,2.341,steady,1
50M,4g,weak,4300,16720,1231,13.579,steady,1
50M,4g,weak,750,3144,2971,1.058,buffering,2
50M,4g,weak,750,2959,2051,1.443,buffering,3
50M,4g,weak,750,3369,1791,1.881,buffering,4
50M,4g,weak,300,2116,1728,1.224,buffering,5
50M,4g,weak,300,1511,669,2.26,steady,1
50M,4g,weak,750,2689,3765,0.714,steady,1
50M,4g,weak,750,2303,2537,0.908,steady,1
50M,4g,weak,750,3119,6009,0.519,steady,1
50M,4g,weak,750,3140,4137,0.759,steady,1
50M,4g,weak,750,3392,3593,0.944,steady,1
50M,4g,weak,2850,9865,1947,5.066,steady,1
50M,4g,weak,2850,11409,6338,1.8,buffering,2
50M,4g,weak,2850,12006,6696,1.793,steady,1
50M,4g,weak,2850,6148,1961,3.136,steady,1
50M,4g,weak,2850,14267,3694,3.862,steady,1
50M,4g,weak,2850,9962,3817,2.61,buffering,2
50M,4g,weak,2850,9717,4128,2.354,steady,1
50M,4g,weak,2850,8950,3369,2.657,steady,1
50M,4g,weak,1850,10010,5305,1.887,steady,1
50M,4g,weak,1850,11163,3122,3.576,steady,1
50M,4g,weak,1850,10735,4680,2.294,steady,1
50M,4g,weak,4300,10543,5285,1.995,steady,1
50M,4g,weak,4300,26645,7028,3.791,steady,1
50M,4g,weak,4300,14929,8401,1.777,buffering,2
50M,4g,weak,4300,12626,8125,1.554,steady,1
50M,4g,weak,4300,13513,9750,1.386,steady,1
50M,4g,weak,4300,23227,4386,5.296,steady,1
50M,4g,weak,4300,20750,5229,3.968,buffering,2
50M,4g,weak,4300,14577,4565,3.193,buffering,3
50M,4g,weak,4300,13987,2841,4.923,buffering,4
50M,4g,weak,2850,14857,2999,4.954,buffering,5
50M,4g,weak,2850,8595,8682,0.99,buffering,6
50M,4g,weak,2850,9810,3760,2.609,steady,1
50M,4g,weak,2850,7913,702,11.275,steady,1
50M,4g,weak,300,1594,145,11.015,buffering,2
50M,4g,weak,300,2370,169,14.017,buffering,3
50M,4g,weak,300,1225,182,6.712,buffering,4
50M,4g,weak,300,1236,396,3.122,buffering,5
50M,4g,weak,300,1120,282,3.968,buffering,6
50M,4g,weak,300,1065,352,3.022,buffering,7
50M,4g,weak,300,988,830,1.19,buffering,8
50M,4g,weak,300,1452,1639,0.886,buffering,9
50M,4g,weak,300,1381,1079,1.28,steady,1
50M,4g,weak,300,1366,915,1.493,steady,1
50M,4g,weak,300,969,2352,0.412,steady,1
50M,4g,weak,1200,2516,5934,0.424,steady,1
50M,4g,weak,1200,2136,1373,1.556,steady,1
50M,4g,weak,1200,6257,4103,1.525,steady,1
50M,4g,weak,1200,3415,7236,0.472,steady,1
50M,4g,weak,750,4774,2214,2.156,steady,1
50M,4g,weak,1200,5690,6205,0.917,steady,1
50M,4g,weak,1850,5669,4568,1.241,steady,1
50M,4g,weak,1850,10003,6037,1.657,steady,1
50M,4g,weak,2850,10786,7393,1.459,steady,1
50M,4g,weak,4300,15389,6042,2.547,steady,1
50M,4g,weak,4300,18350,9454,1.941,steady,1
50M,4g,weak,4300,14129,8647,1.634,steady,1
50M,4g,weak,4300,10654,8078,1.319,steady,1
50M,4g,weak,4300,9796,7714,1.27,steady,1
