downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,weak,300,16,112,0.142,steady,1
5M,4g,weak,300,1295,3261,0.397,buffering,2
5M,4g,weak,300,1133,4392,0.258,buffering,3
5M,4g,weak,1200,4123,5483,0.752,buffering,4
5M,4g,weak,4300,15271,7342,2.08,buffering,5
5M,4g,weak,4300,16599,5828,2.848,steady,1
5M,4g,weak,4300,14276,5264,2.712,steady,1
5M,4g,weak,4300,19534,6886,2.837,steady,1
5M,4g,weak,4300,33450,6314,5.298,steady,1
5M,4g,weak,4300,21383,5547,3.855,buffering,2
5M,4g,weak,4300,25144,6310,3.985,buffering,3
5M,4g,weak,4300,20232,5246,3.857,buffering,4
5M,4g,weak,4300,16336,5943,2.749,buffering,5
5M,4g,weak,4300,10804,6191,1.745,buffering,6
5M,4g,weak,4300,8772,6000,1.462,steady,1
5M,4g,weak,4300,16211,8361,1.939,steady,1
5M,4g,weak,4300,16041,8008,2.003,steady,1
5M,4g,weak,4300,11312,3370,3.357,steady,1
5M,4g,weak,4300,11374,6408,1.775,steady,1
5M,4g,weak,4300,8777,7816,1.123,steady,1
5M,4g,weak,4300,11770,7121,1.653,steady,1
5M,4g,weak,4300,20852,6698,3.113,steady,1
5M,4g,weak,4300,21456,6818,3.147,steady,1
5M,4g,weak,4300,16022,7204,2.224,steady,1
5M,4g,weak,4300,17265,6007,2.874,steady,1
5M,4g,weak,4300,38105,2464,15.462000000000002,steady,1
5M,4g,weak,300,1774,7484,0.237,buffering,2
5M,4g,weak,1200,3372,7174,0.47,buffering,3
5M,4g,weak,4300,26128,6724,3.886,buffering,4
5M,4g,weak,4300,40873,5639,7.248,buffering,5
5M,4g,weak,1850,18789,3427,5.4830000000000005,buffering,6
5M,4g,weak,750,3251,1173,2.772,steady,1
5M,4g,weak,1200,5657,5519,1.025,buffering,2
5M,4g,weak,4300,26547,6745,3.936,buffering,3
5M,4g,weak,4300,21315,5431,3.925,buffering,4
5M,4g,weak,4300,7084,6911,1.025,buffering,5
5M,4g,weak,4300,10485,7018,1.494,steady,1
5M,4g,weak,4300,11984,8108,1.478,steady,1
5M,4g,weak,4300,6890,7307,0.943,steady,1
5M,4g,weak,4300,2807,2949,0.952,steady,1
5M,4g,weak,4300,3667,5906,0.621,steady,1
5M,4g,weak,4300,3127,4417,0.708,steady,1
5M,4g,weak,4300,4058,5668,0.716,steady,1
5M,4g,weak,4300,6058,7396,0.819,steady,1
5M,4g,weak,4300,4997,7305,0.6839999999999999,steady,1
5M,4g,weak,4300,15181,5612,2.705,steady,1
5M,4g,weak,4300,18807,3517,5.347,steady,1
5M,4g,weak,4300,8581,6652,1.29,buffering,2
5M,4g,weak,4300,7318,5314,1.377,steady,1
5M,4g,weak,4300,6354,6497,0.978,steady,1
5M,4g,weak,4300,9185,6850,1.3410000000000002,steady,1
5M,4g,weak,4300,11808,9767,1.209,steady,1
5M,4g,weak,4300,12796,6090,2.101,steady,1
5M,4g,weak,4300,15220,7894,1.928,steady,1
5M,4g,weak,4300,10239,6084,1.683,steady,1
5M,4g,weak,4300,10236,6311,1.622,steady,1
5M,4g,weak,4300,11984,7756,1.5450000000000002,steady,1
5M,4g,weak,4300,11856,7480,1.5850000000000002,steady,1
5M,4g,weak,4300,17144,7660,2.238,steady,1
5M,4g,weak,4300,17120,1996,8.575999999999999,steady,1
5M,4g,weak,750,3178,7732,0.411,buffering,2
5M,4g,weak,4300,13561,7916,1.713,buffering,3
5M,4g,weak,4300,15398,8045,1.914,steady,1
5M,4g,weak,4300,17495,4372,4.002,steady,1
5M,4g,weak,4300,19004,6746,2.817,buffering,2
5M,4g,weak,4300,13441,8097,1.66,steady,1
5M,4g,weak,4300,10963,5683,1.929,steady,1
5M,4g,weak,4300,15333,6020,2.547,steady,1
5M,4g,weak,4300,17315,6442,2.688,steady,1
5M,4g,weak,4300,17023,7710,2.208,steady,1
5M,4g,weak,4300,16475,7358,2.239,steady,1
5M,4g,weak,4300,27163,6375,4.261,steady,1
5M,4g,weak,4300,24546,5878,4.176,buffering,2
5M,4g,weak,4300,13085,5910,2.214,buffering,3
5M,4g,weak,4300,14473,6654,2.1750000000000003,steady,1
5M,4g,weak,4300,25109,6940,3.618,steady,1
5M,4g,weak,4300,19889,5503,3.614,buffering,2
5M,4g,weak,4300,26620,6121,4.348999999999999,steady,1
5M,4g,weak,4300,47122,5695,8.274,buffering,2
5M,4g,weak,750,8191,2780,2.947,buffering,3
5M,4g,weak,1200,9843,1564,6.295,buffering,4
5M,4g,weak,300,672,1206,0.557,buffering,5
5M,4g,weak,1850,8028,1821,4.408,buffering,6
5M,4g,weak,1850,8939,9632,0.928,buffering,7
5M,4g,weak,4300,17863,5830,3.064,buffering,8
5M,4g,weak,4300,12208,5264,2.319,steady,1
