downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,medium,300,32,440,0.072,steady,1
5M,4g,medium,300,723,3183,0.2269999999999999,buffering,2
5M,4g,medium,300,597,3664,0.163,buffering,3
5M,4g,medium,300,591,4160,0.142,buffering,4
5M,4g,medium,750,1386,6726,0.206,buffering,5
5M,4g,medium,1200,1960,7968,0.246,buffering,6
5M,4g,medium,4300,5876,10861,0.5409999999999999,buffering,7
5M,4g,medium,4300,6968,8188,0.851,buffering,8
5M,4g,medium,4300,8526,5393,1.581,buffering,9
5M,4g,medium,4300,8783,5388,1.63,buffering,10
5M,4g,medium,4300,7863,5067,1.552,steady,1
5M,4g,medium,4300,7276,6651,1.094,steady,1
5M,4g,medium,4300,6804,8052,0.8450000000000001,steady,1
5M,4g,medium,4300,10026,9156,1.095,steady,1
5M,4g,medium,4300,8885,8711,1.02,steady,1
5M,4g,medium,4300,19128,7199,2.657,steady,1
5M,4g,medium,4300,14478,5441,2.661,buffering,2
5M,4g,medium,4300,12384,5173,2.394,buffering,3
5M,4g,medium,4300,8712,5466,1.594,buffering,4
5M,4g,medium,4300,13778,5615,2.454,buffering,5
5M,4g,medium,4300,12468,5395,2.311,buffering,6
5M,4g,medium,4300,11178,5614,1.991,buffering,7
5M,4g,medium,4300,9903,5279,1.876,buffering,8
5M,4g,medium,4300,8887,5621,1.581,buffering,9
5M,4g,medium,4300,8131,5439,1.495,buffering,10
5M,4g,medium,4300,7255,5534,1.311,buffering,11
5M,4g,medium,4300,2895,5504,0.526,buffering,12
5M,4g,medium,4300,3033,5159,0.5880000000000001,steady,1
5M,4g,medium,4300,5452,6267,0.8700000000000001,steady,1
5M,4g,medium,4300,8117,7694,1.055,steady,1
5M,4g,medium,4300,7855,8816,0.8909999999999999,steady,1
5M,4g,medium,4300,8574,8464,1.013,steady,1
5M,4g,medium,4300,7301,8382,0.871,steady,1
5M,4g,medium,4300,6084,8438,0.7210000000000001,steady,1
5M,4g,medium,4300,6159,9071,0.679,steady,1
5M,4g,medium,4300,7052,10933,0.645,steady,1
5M,4g,medium,4300,5269,9885,0.533,steady,1
5M,4g,medium,4300,4803,9884,0.486,steady,1
5M,4g,medium,4300,5198,9040,0.575,steady,1
5M,4g,medium,4300,6337,11316,0.56,steady,1
5M,4g,medium,4300,6283,10722,0.586,steady,1
5M,4g,medium,4300,10004,9827,1.018,steady,1
5M,4g,medium,4300,9412,7603,1.238,steady,1
5M,4g,medium,4300,9925,6883,1.442,steady,1
5M,4g,medium,4300,10726,8321,1.289,steady,1
5M,4g,medium,4300,7958,9406,0.8460000000000001,steady,1
5M,4g,medium,4300,9649,9988,0.966,steady,1
5M,4g,medium,4300,9711,11086,0.8759999999999999,steady,1
5M,4g,medium,4300,8672,9625,0.901,steady,1
5M,4g,medium,4300,10714,9142,1.1720000000000002,steady,1
5M,4g,medium,4300,25545,6675,3.827,steady,1
5M,4g,medium,4300,15369,5593,2.748,buffering,2
5M,4g,medium,4300,9284,5423,1.712,buffering,3
5M,4g,medium,4300,9484,5466,1.735,buffering,4
5M,4g,medium,4300,7605,5579,1.363,buffering,5
5M,4g,medium,4300,11271,5240,2.151,buffering,6
5M,4g,medium,4300,15967,5479,2.914,buffering,7
5M,4g,medium,2850,13672,5500,2.486,buffering,8
5M,4g,medium,2850,11876,5602,2.12,buffering,9
5M,4g,medium,4300,24330,5353,4.545,buffering,10
5M,4g,medium,4300,18428,5634,3.271,buffering,11
5M,4g,medium,4300,10847,5554,1.953,buffering,12
5M,4g,medium,4300,9042,5357,1.6880000000000002,buffering,13
5M,4g,medium,4300,9475,5273,1.797,buffering,14
5M,4g,medium,4300,11707,5373,2.1790000000000003,buffering,15
5M,4g,medium,4300,14167,5308,2.669,buffering,16
5M,4g,medium,4300,11297,5720,1.975,buffering,17
5M,4g,medium,4300,11746,5033,2.334,buffering,18
5M,4g,medium,4300,9083,5841,1.5550000000000002,buffering,19
5M,4g,medium,4300,3157,6470,0.488,buffering,20
5M,4g,medium,4300,4592,5242,0.8759999999999999,buffering,21
5M,4g,medium,4300,5266,4524,1.164,buffering,22
5M,4g,medium,4300,5780,6458,0.895,buffering,23
5M,4g,medium,4300,6235,5938,1.05,buffering,24
5M,4g,medium,4300,5393,5635,0.957,buffering,25
5M,4g,medium,4300,6565,4527,1.45,buffering,26
5M,4g,medium,4300,34,552,0.061,buffering,27
5M,4g,medium,2850,854,3634,0.235,steady,1
5M,4g,medium,1850,702,3234,0.217,steady,1
5M,4g,medium,1850,766,3404,0.225,steady,1
5M,4g,medium,1850,908,3981,0.228,steady,1
5M,4g,medium,1850,761,3383,0.225,steady,1
5M,4g,medium,4300,1520,3978,0.382,steady,1
5M,4g,medium,4300,1670,5031,0.332,steady,1
5M,4g,medium,4300,2450,5738,0.427,steady,1
5M,4g,medium,4300,3963,7463,0.531,steady,1
5M,4g,medium,4300,2081,4838,0.43,steady,1
5M,4g,medium,4300,1821,4325,0.421,steady,1
5M,4g,medium,4300,3473,6918,0.502,steady,1
5M,4g,medium,4300,4797,7725,0.621,steady,1
5M,4g,medium,4300,9858,9326,1.057,steady,1
5M,4g,medium,4300,12541,7236,1.733,steady,1
5M,4g,medium,4300,6047,7926,0.763,steady,1
5M,4g,medium,4300,4483,4435,1.011,steady,1
5M,4g,medium,4300,4204,6705,0.627,steady,1
5M,4g,medium,4300,4423,8028,0.551,steady,1
5M,4g,medium,4300,2932,6947,0.422,steady,1
5M,4g,medium,4300,2412,6556,0.368,steady,1
5M,4g,medium,4300,4018,7972,0.504,steady,1
