downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,strong,300,16,353,0.045,steady,1
5M,wifi,strong,300,1295,4418,0.293,buffering,2
5M,wifi,strong,300,1133,5694,0.199,buffering,3
5M,wifi,strong,300,1097,6527,0.168,buffering,4
5M,wifi,strong,300,1223,4651,0.263,buffering,5
5M,wifi,strong,750,2458,7230,0.3399999999999999,steady,1
5M,wifi,strong,2850,9813,11345,0.865,steady,1
5M,wifi,strong,2850,12974,9456,1.372,steady,1
5M,wifi,strong,2850,22858,7075,3.231,steady,1
5M,wifi,strong,4300,21383,7519,2.844,steady,1
5M,wifi,strong,4300,25144,7211,3.487,steady,1
5M,wifi,strong,4300,20232,5584,3.623,buffering,2
5M,wifi,strong,4300,16336,7087,2.305,steady,1
5M,wifi,strong,4300,10804,7582,1.4249999999999998,steady,1
5M,wifi,strong,4300,8772,10684,0.8210000000000001,steady,1
5M,wifi,strong,4300,16211,9128,1.776,steady,1
5M,wifi,strong,4300,16041,8277,1.938,steady,1
5M,wifi,strong,4300,11312,7764,1.457,steady,1
5M,wifi,strong,4300,11374,10916,1.042,steady,1
5M,wifi,strong,4300,8777,8929,0.983,steady,1
5M,wifi,strong,4300,11770,12684,0.928,steady,1
5M,wifi,strong,4300,20852,7638,2.73,steady,1
5M,wifi,strong,4300,21456,6378,3.364,steady,1
5M,wifi,strong,4300,16022,8717,1.838,steady,1
5M,wifi,strong,4300,17265,7949,2.172,steady,1
5M,wifi,strong,4300,38105,6546,5.821000000000001,steady,1
5M,wifi,strong,4300,24234,5683,4.264,buffering,2
5M,wifi,strong,4300,13749,5698,2.413,buffering,3
5M,wifi,strong,4300,26128,5687,4.594,buffering,4
5M,wifi,strong,2850,27795,5644,4.925,buffering,5
5M,wifi,strong,2850,30075,5646,5.327,buffering,6
5M,wifi,strong,2850,12973,5900,2.1990000000000003,buffering,7
5M,wifi,strong,4300,21574,5709,3.779,buffering,8
5M,wifi,strong,4300,26547,5591,4.748,buffering,9
5M,wifi,strong,4300,21315,5769,3.695,buffering,10
5M,wifi,strong,4300,7084,5869,1.207,buffering,11
5M,wifi,strong,4300,10485,7489,1.4,steady,1
5M,wifi,strong,4300,11984,8469,1.4149999999999998,steady,1
5M,wifi,strong,4300,6890,11738,0.5870000000000001,steady,1
5M,wifi,strong,4300,2807,9174,0.306,steady,1
5M,wifi,strong,4300,3667,7820,0.469,steady,1
5M,wifi,strong,4300,3127,11050,0.283,steady,1
5M,wifi,strong,4300,4058,12297,0.3299999999999999,steady,1
5M,wifi,strong,4300,6058,7816,0.775,steady,1
5M,wifi,strong,4300,4997,14317,0.349,steady,1
5M,wifi,strong,4300,15181,8765,1.732,steady,1
5M,wifi,strong,4300,18807,7899,2.381,steady,1
5M,wifi,strong,4300,8581,8111,1.058,steady,1
5M,wifi,strong,4300,7318,9984,0.733,steady,1
5M,wifi,strong,4300,6354,11012,0.5770000000000001,steady,1
5M,wifi,strong,4300,9185,9782,0.939,steady,1
5M,wifi,strong,4300,11808,11182,1.0559999999999998,steady,1
5M,wifi,strong,4300,12796,9798,1.306,steady,1
5M,wifi,strong,4300,15220,8677,1.754,steady,1
5M,wifi,strong,4300,10239,7145,1.433,steady,1
5M,wifi,strong,4300,10236,12259,0.8350000000000001,steady,1
5M,wifi,strong,4300,11984,9863,1.215,steady,1
5M,wifi,strong,4300,11856,3583,3.309,steady,1
5M,wifi,strong,4300,17144,7061,2.428,steady,1
5M,wifi,strong,4300,17120,8141,2.103,steady,1
5M,wifi,strong,4300,16822,8238,2.0420000000000003,steady,1
5M,wifi,strong,4300,13561,8981,1.51,steady,1
5M,wifi,strong,4300,15398,8655,1.779,steady,1
5M,wifi,strong,4300,17495,8202,2.133,steady,1
5M,wifi,strong,4300,19004,7565,2.512,steady,1
5M,wifi,strong,4300,13441,8539,1.574,steady,1
5M,wifi,strong,4300,10963,10392,1.055,steady,1
5M,wifi,strong,4300,15333,8757,1.751,steady,1
5M,wifi,strong,4300,17315,8095,2.139,steady,1
5M,wifi,strong,4300,17023,7958,2.139,steady,1
5M,wifi,strong,4300,16475,8350,1.973,steady,1
5M,wifi,strong,4300,27163,7032,3.863,steady,1
5M,wifi,strong,4300,24546,5686,4.317,buffering,2
5M,wifi,strong,4300,13085,5464,2.395,buffering,3
5M,wifi,strong,4300,14473,8299,1.744,steady,1
5M,wifi,strong,4300,25109,7249,3.464,steady,1
5M,wifi,strong,4300,19889,6571,3.027,steady,1
5M,wifi,strong,2850,16189,8423,1.922,steady,1
5M,wifi,strong,2850,31001,6770,4.579,steady,1
5M,wifi,strong,4300,44565,5681,7.845,buffering,2
5M,wifi,strong,4300,33635,5691,5.91,buffering,3
5M,wifi,strong,4300,6088,4581,1.329,buffering,4
5M,wifi,strong,4300,17329,6216,2.788,buffering,5
5M,wifi,strong,4300,20140,5646,3.567,buffering,6
5M,wifi,strong,4300,17863,5707,3.13,buffering,7
5M,wifi,strong,4300,12208,5761,2.119,buffering,8
