downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,weak,300,15,275,0.053,steady,1
50M,wifi,weak,300,1235,10122,0.122,steady,1
50M,wifi,weak,1850,6835,11467,0.596,buffering,2
50M,wifi,weak,1850,8431,14217,0.5930000000000001,buffering,3
50M,wifi,weak,1850,8140,9611,0.847,buffering,4
50M,wifi,weak,4300,5760,8545,0.674,steady,1
50M,wifi,weak,4300,20137,9348,2.154,steady,1
50M,wifi,weak,4300,29101,9043,3.218,steady,1
50M,wifi,weak,1850,8892,11968,0.743,steady,1
50M,wifi,weak,4300,13260,11591,1.144,steady,1
50M,wifi,weak,4300,8446,8296,1.018,steady,1
50M,wifi,weak,4300,8753,12649,0.6920000000000001,steady,1
50M,wifi,weak,4300,14400,14021,1.027,steady,1
50M,wifi,weak,4300,18606,10656,1.746,steady,1
50M,wifi,weak,4300,17713,12662,1.399,steady,1
50M,wifi,weak,4300,6568,9645,0.681,steady,1
50M,wifi,weak,4300,14294,11371,1.257,steady,1
50M,wifi,weak,4300,17813,3528,5.049,steady,1
50M,wifi,weak,4300,14222,18446,0.771,buffering,2
50M,wifi,weak,4300,21031,13269,1.585,steady,1
50M,wifi,weak,4300,33953,7297,4.653,steady,1
50M,wifi,weak,4300,11485,11417,1.006,buffering,2
50M,wifi,weak,4300,6012,8135,0.739,steady,1
50M,wifi,weak,4300,12262,3879,3.161,steady,1
50M,wifi,weak,4300,7742,3024,2.56,steady,1
50M,wifi,weak,4300,13703,7681,1.7839999999999998,steady,1
50M,wifi,weak,1850,6397,7801,0.8200000000000001,steady,1
50M,wifi,weak,4300,17646,8351,2.113,steady,1
50M,wifi,weak,4300,16972,6448,2.632,steady,1
50M,wifi,weak,4300,20467,9573,2.138,steady,1
50M,wifi,weak,4300,34773,10653,3.264,steady,1
50M,wifi,weak,1850,8714,9554,0.912,steady,1
50M,wifi,weak,4300,15726,6852,2.295,steady,1
50M,wifi,weak,4300,13769,8340,1.651,steady,1
50M,wifi,weak,4300,16508,12689,1.301,steady,1
50M,wifi,weak,4300,17427,12947,1.346,steady,1
50M,wifi,weak,4300,18493,7472,2.475,steady,1
50M,wifi,weak,4300,15428,16343,0.944,steady,1
50M,wifi,weak,4300,17579,11619,1.513,steady,1
50M,wifi,weak,4300,17824,10750,1.658,steady,1
50M,wifi,weak,4300,9649,9469,1.019,steady,1
50M,wifi,weak,4300,21508,10441,2.06,steady,1
50M,wifi,weak,4300,15301,12594,1.215,steady,1
50M,wifi,weak,4300,14588,10782,1.353,steady,1
50M,wifi,weak,4300,14330,15409,0.93,steady,1
50M,wifi,weak,4300,22966,11358,2.022,steady,1
50M,wifi,weak,4300,23917,10735,2.228,steady,1
50M,wifi,weak,4300,24089,10194,2.363,steady,1
50M,wifi,weak,4300,10543,13586,0.776,steady,1
50M,wifi,weak,4300,26645,15974,1.668,steady,1
50M,wifi,weak,4300,14929,16606,0.899,steady,1
50M,wifi,weak,4300,12626,11552,1.093,steady,1
50M,wifi,weak,4300,13513,15426,0.876,steady,1
50M,wifi,weak,4300,23227,12904,1.7999999999999998,steady,1
50M,wifi,weak,4300,20750,10702,1.939,steady,1
50M,wifi,weak,4300,14577,16679,0.874,steady,1
50M,wifi,weak,4300,13987,15769,0.887,steady,1
50M,wifi,weak,4300,26133,3428,7.624,steady,1
50M,wifi,weak,4300,13335,8434,1.581,buffering,2
50M,wifi,weak,4300,14796,6803,2.175,buffering,3
50M,wifi,weak,4300,11435,9748,1.1729999999999998,steady,1
50M,wifi,weak,4300,29296,7882,3.717,steady,1
50M,wifi,weak,4300,24721,8287,2.983,steady,1
50M,wifi,weak,4300,15068,7251,2.0780000000000003,steady,1
50M,wifi,weak,4300,15640,10116,1.546,steady,1
50M,wifi,weak,4300,19531,10626,1.838,steady,1
50M,wifi,weak,4300,16972,10845,1.5650000000000002,steady,1
50M,wifi,weak,4300,13792,8314,1.659,steady,1
50M,wifi,weak,4300,24041,10810,2.224,steady,1
50M,wifi,weak,4300,22317,6728,3.317,steady,1
50M,wifi,weak,4300,17718,10680,1.659,steady,1
50M,wifi,weak,4300,20396,6914,2.95,steady,1
50M,wifi,weak,4300,11253,8656,1.3,steady,1
50M,wifi,weak,4300,9187,3967,2.316,steady,1
50M,wifi,weak,4300,19401,3206,6.0520000000000005,steady,1
50M,wifi,weak,4300,10616,13303,0.798,buffering,2
50M,wifi,weak,4300,65605,14917,4.398000000000001,steady,1
50M,wifi,weak,1850,8763,16660,0.526,buffering,2
50M,wifi,weak,4300,11462,10019,1.144,steady,1
50M,wifi,weak,4300,18991,7679,2.473,steady,1
50M,wifi,weak,4300,14431,9426,1.531,steady,1
50M,wifi,weak,4300,15389,8368,1.839,steady,1
50M,wifi,weak,4300,18350,7985,2.298,steady,1
50M,wifi,weak,4300,14129,4103,3.444,steady,1
50M,wifi,weak,4300,10654,4195,2.54,steady,1
50M,wifi,weak,4300,9796,4407,2.2230000000000003,steady,1
