downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,strong,300,15,317,0.046,steady,1
50M,4g,strong,300,1235,10122,0.122,buffering,2
50M,4g,strong,300,1401,16106,0.087,buffering,3
50M,4g,strong,1200,5440,25070,0.217,buffering,4
50M,4g,strong,4300,12185,31815,0.383,buffering,5
50M,4g,strong,4300,5760,22238,0.259,steady,1
50M,4g,strong,4300,20137,30884,0.652,steady,1
50M,4g,strong,4300,29101,38698,0.752,steady,1
50M,4g,strong,4300,20305,29090,0.6980000000000001,steady,1
50M,4g,strong,4300,13260,31497,0.421,steady,1
50M,4g,strong,4300,8446,18936,0.4459999999999999,steady,1
50M,4g,strong,4300,8753,17063,0.513,steady,1
50M,4g,strong,4300,14400,32142,0.448,steady,1
50M,4g,strong,4300,18606,31914,0.583,steady,1
50M,4g,strong,4300,17713,36447,0.486,steady,1
50M,4g,strong,4300,6568,26591,0.247,steady,1
50M,4g,strong,4300,14294,34360,0.416,steady,1
50M,4g,strong,4300,17813,34928,0.51,steady,1
50M,4g,strong,4300,14222,32694,0.435,steady,1
50M,4g,strong,4300,21031,26322,0.799,steady,1
50M,4g,strong,4300,33953,35294,0.962,steady,1
50M,4g,strong,4300,11485,30304,0.379,steady,1
50M,4g,strong,4300,6012,21169,0.284,steady,1
50M,4g,strong,4300,12262,31440,0.39,steady,1
50M,4g,strong,4300,7742,25808,0.3,steady,1
50M,4g,strong,4300,13703,28312,0.484,steady,1
50M,4g,strong,4300,16720,38260,0.437,steady,1
50M,4g,strong,4300,17646,25537,0.6910000000000001,steady,1
50M,4g,strong,4300,16972,36420,0.4659999999999999,steady,1
50M,4g,strong,4300,20467,31343,0.653,steady,1
50M,4g,strong,4300,34773,43304,0.803,steady,1
50M,4g,strong,4300,19760,41339,0.478,steady,1
50M,4g,strong,4300,15726,30957,0.508,steady,1
50M,4g,strong,4300,13769,32473,0.424,steady,1
50M,4g,strong,4300,16508,40068,0.412,steady,1
50M,4g,strong,4300,17427,37557,0.4639999999999999,steady,1
50M,4g,strong,4300,18493,36765,0.503,steady,1
50M,4g,strong,4300,15428,41031,0.376,steady,1
50M,4g,strong,4300,17579,36700,0.479,steady,1
50M,4g,strong,4300,17824,34408,0.518,steady,1
50M,4g,strong,4300,9649,28463,0.3389999999999999,steady,1
50M,4g,strong,4300,21508,34468,0.624,steady,1
50M,4g,strong,4300,15301,32418,0.472,steady,1
50M,4g,strong,4300,14588,37213,0.392,steady,1
50M,4g,strong,4300,14330,27934,0.513,steady,1
50M,4g,strong,4300,22966,46490,0.494,steady,1
50M,4g,strong,4300,23917,39597,0.604,steady,1
50M,4g,strong,4300,24089,43719,0.551,steady,1
50M,4g,strong,4300,10543,29951,0.352,steady,1
50M,4g,strong,4300,26645,40371,0.66,steady,1
50M,4g,strong,4300,14929,32524,0.4589999999999999,steady,1
50M,4g,strong,4300,12626,34218,0.369,steady,1
50M,4g,strong,4300,13513,29312,0.4609999999999999,steady,1
50M,4g,strong,4300,23227,21748,1.0679999999999998,steady,1
50M,4g,strong,4300,20750,28270,0.734,steady,1
50M,4g,strong,4300,14577,38361,0.38,steady,1
50M,4g,strong,4300,13987,33542,0.417,steady,1
50M,4g,strong,4300,26133,39239,0.666,steady,1
50M,4g,strong,4300,13335,32366,0.412,steady,1
50M,4g,strong,4300,14796,29475,0.502,steady,1
50M,4g,strong,4300,11435,33435,0.3419999999999999,steady,1
50M,4g,strong,4300,29296,48264,0.607,steady,1
50M,4g,strong,4300,24721,38748,0.638,steady,1
50M,4g,strong,4300,15068,30689,0.491,steady,1
50M,4g,strong,4300,15640,39795,0.3929999999999999,steady,1
50M,4g,strong,4300,19531,38906,0.502,steady,1
50M,4g,strong,4300,16972,23092,0.735,steady,1
50M,4g,strong,4300,13792,35184,0.3919999999999999,steady,1
50M,4g,strong,4300,24041,32357,0.743,steady,1
50M,4g,strong,4300,22317,28946,0.7709999999999999,steady,1
50M,4g,strong,4300,17718,34008,0.521,steady,1
50M,4g,strong,4300,20396,41624,0.49,steady,1
50M,4g,strong,4300,11253,30495,0.369,steady,1
50M,4g,strong,4300,9187,25662,0.358,steady,1
50M,4g,strong,4300,19401,27058,0.7170000000000001,steady,1
50M,4g,strong,4300,10616,33384,0.318,steady,1
50M,4g,strong,4300,65605,39191,1.674,steady,1
50M,4g,strong,4300,21303,40500,0.526,steady,1
50M,4g,strong,4300,11462,30484,0.376,steady,1
