downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,weak,300,16,137,0.116,steady,1
5M,wifi,weak,300,1295,738,1.754,buffering,2
5M,wifi,weak,300,1133,3265,0.347,buffering,3
5M,wifi,weak,1850,5973,5304,1.126,buffering,4
5M,wifi,weak,1850,7404,5131,1.4429999999999998,buffering,5
5M,wifi,weak,1850,6919,4237,1.633,steady,1
5M,wifi,weak,1850,6260,3783,1.655,steady,1
5M,wifi,weak,1850,8130,2273,3.576,steady,1
5M,wifi,weak,1850,15121,4565,3.3120000000000003,steady,1
5M,wifi,weak,1850,8755,5397,1.622,steady,1
5M,wifi,weak,1850,10436,6182,1.688,steady,1
5M,wifi,weak,1850,8475,6818,1.243,steady,1
5M,wifi,weak,1850,6619,6502,1.018,steady,1
5M,wifi,weak,4300,10804,3090,3.496,steady,1
5M,wifi,weak,4300,8772,3428,2.559,buffering,2
5M,wifi,weak,4300,16211,7309,2.218,steady,1
5M,wifi,weak,1850,7266,7872,0.923,steady,1
5M,wifi,weak,4300,11312,8233,1.374,steady,1
5M,wifi,weak,4300,11374,6726,1.6909999999999998,steady,1
5M,wifi,weak,4300,8777,4895,1.793,steady,1
5M,wifi,weak,4300,11770,5678,2.073,steady,1
5M,wifi,weak,4300,20852,6191,3.368,steady,1
5M,wifi,weak,1850,9467,7818,1.211,steady,1
5M,wifi,weak,1850,7237,4007,1.806,steady,1
5M,wifi,weak,4300,17265,7197,2.399,steady,1
5M,wifi,weak,1850,17900,4526,3.955,steady,1
5M,wifi,weak,1850,10571,4889,2.162,buffering,2
5M,wifi,weak,1850,5361,10390,0.516,steady,1
5M,wifi,weak,4300,26128,6469,4.039,steady,1
5M,wifi,weak,1850,18061,5030,3.591,buffering,2
5M,wifi,weak,1850,18789,6761,2.779,steady,1
5M,wifi,weak,1850,8314,7410,1.122,steady,1
5M,wifi,weak,4300,21574,6551,3.293,steady,1
5M,wifi,weak,4300,26547,5982,4.438,steady,1
5M,wifi,weak,1850,8813,3373,2.613,buffering,2
5M,wifi,weak,4300,7084,2531,2.7990000000000004,steady,1
5M,wifi,weak,4300,10485,9328,1.124,steady,1
5M,wifi,weak,4300,11984,6324,1.895,steady,1
5M,wifi,weak,4300,6890,5011,1.375,steady,1
5M,wifi,weak,4300,2807,8021,0.35,steady,1
5M,wifi,weak,4300,3667,6894,0.532,steady,1
5M,wifi,weak,4300,3127,3861,0.81,steady,1
5M,wifi,weak,4300,4058,5740,0.7070000000000001,steady,1
5M,wifi,weak,4300,6058,12238,0.495,steady,1
5M,wifi,weak,4300,4997,6636,0.753,steady,1
5M,wifi,weak,4300,15181,7127,2.13,steady,1
5M,wifi,weak,4300,18807,6950,2.706,steady,1
5M,wifi,weak,4300,8581,8356,1.027,steady,1
5M,wifi,weak,4300,7318,7098,1.031,steady,1
5M,wifi,weak,4300,6354,9584,0.663,steady,1
5M,wifi,weak,4300,9185,7778,1.1809999999999998,steady,1
5M,wifi,weak,4300,11808,8298,1.423,steady,1
5M,wifi,weak,4300,12796,8224,1.5559999999999998,steady,1
5M,wifi,weak,4300,15220,3847,3.956,steady,1
5M,wifi,weak,4300,10239,3488,2.935,buffering,2
5M,wifi,weak,4300,10236,5465,1.873,steady,1
5M,wifi,weak,4300,11984,9106,1.3159999999999998,steady,1
5M,wifi,weak,4300,11856,6551,1.81,steady,1
5M,wifi,weak,4300,17144,6469,2.65,steady,1
5M,wifi,weak,4300,17120,6497,2.635,steady,1
5M,wifi,weak,4300,16822,7404,2.272,steady,1
5M,wifi,weak,4300,13561,9320,1.4549999999999998,steady,1
5M,wifi,weak,4300,15398,8247,1.867,steady,1
5M,wifi,weak,4300,17495,3827,4.572,steady,1
5M,wifi,weak,4300,19004,4771,3.983,buffering,2
5M,wifi,weak,4300,13441,6394,2.102,buffering,3
5M,wifi,weak,4300,10963,9467,1.158,steady,1
5M,wifi,weak,4300,15333,6966,2.201,steady,1
5M,wifi,weak,4300,17315,5814,2.978,steady,1
5M,wifi,weak,4300,17023,7573,2.248,steady,1
5M,wifi,weak,4300,16475,8262,1.994,steady,1
5M,wifi,weak,4300,27163,5547,4.896999999999999,steady,1
5M,wifi,weak,1850,10798,2289,4.7170000000000005,buffering,2
5M,wifi,weak,1850,6125,3970,1.543,buffering,3
5M,wifi,weak,1850,5437,9555,0.5690000000000001,steady,1
5M,wifi,weak,4300,25109,7186,3.494,steady,1
5M,wifi,weak,1850,7771,5020,1.548,steady,1
5M,wifi,weak,4300,26620,7148,3.724,steady,1
5M,wifi,weak,1850,19538,4111,4.753,buffering,2
5M,wifi,weak,1850,19878,7602,2.615,buffering,3
5M,wifi,weak,1850,14985,6954,2.155,steady,1
5M,wifi,weak,1850,2726,4629,0.5890000000000001,steady,1
5M,wifi,weak,4300,17329,8236,2.104,steady,1
5M,wifi,weak,4300,20140,6127,3.287,steady,1
5M,wifi,weak,4300,17863,2253,7.928,steady,1
5M,wifi,weak,4300,12208,7045,1.733,buffering,2
