downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,medium,300,16,261,0.061,steady,1
50M,wifi,medium,300,1295,7660,0.1689999999999999,buffering,2
50M,wifi,medium,300,1133,15108,0.075,buffering,3
50M,wifi,medium,750,2706,16299,0.166,buffering,4
50M,wifi,medium,750,3601,27280,0.132,buffering,5
50M,wifi,medium,1200,4122,18997,0.217,steady,1
50M,wifi,medium,4300,14276,17262,0.8270000000000001,steady,1
50M,wifi,medium,4300,19534,24418,0.8,steady,1
50M,wifi,medium,4300,33450,28861,1.159,steady,1
50M,wifi,medium,4300,21383,26045,0.8210000000000001,steady,1
50M,wifi,medium,4300,25144,25449,0.988,steady,1
50M,wifi,medium,4300,20232,28903,0.7000000000000001,steady,1
50M,wifi,medium,4300,16336,24865,0.657,steady,1
50M,wifi,medium,4300,10804,23185,0.4659999999999999,steady,1
50M,wifi,medium,4300,8772,21394,0.41,steady,1
50M,wifi,medium,4300,16211,27523,0.589,steady,1
50M,wifi,medium,4300,16041,23486,0.683,steady,1
50M,wifi,medium,4300,11312,23967,0.472,steady,1
50M,wifi,medium,4300,11374,26329,0.432,steady,1
50M,wifi,medium,4300,8777,25588,0.343,steady,1
50M,wifi,medium,4300,11770,26215,0.449,steady,1
50M,wifi,medium,4300,20852,24078,0.866,steady,1
50M,wifi,medium,4300,21456,21542,0.996,steady,1
50M,wifi,medium,4300,16022,17511,0.915,steady,1
50M,wifi,medium,4300,17265,20578,0.839,steady,1
50M,wifi,medium,4300,38105,25370,1.502,steady,1
50M,wifi,medium,4300,24234,26256,0.923,steady,1
50M,wifi,medium,4300,13749,24728,0.556,steady,1
50M,wifi,medium,4300,26128,15627,1.672,steady,1
50M,wifi,medium,4300,40873,17580,2.325,steady,1
50M,wifi,medium,4300,45910,31750,1.446,steady,1
50M,wifi,medium,4300,20032,34420,0.5820000000000001,steady,1
50M,wifi,medium,4300,21574,28803,0.749,steady,1
50M,wifi,medium,4300,26547,28793,0.922,steady,1
50M,wifi,medium,4300,21315,26511,0.804,steady,1
50M,wifi,medium,4300,7084,24945,0.284,steady,1
50M,wifi,medium,4300,10485,23145,0.4529999999999999,steady,1
50M,wifi,medium,4300,11984,15345,0.781,steady,1
50M,wifi,medium,4300,6890,21804,0.316,steady,1
50M,wifi,medium,4300,2807,18348,0.153,steady,1
50M,wifi,medium,4300,3667,17137,0.214,steady,1
50M,wifi,medium,4300,3127,15714,0.199,steady,1
50M,wifi,medium,4300,4058,18197,0.223,steady,1
50M,wifi,medium,4300,6058,19604,0.309,steady,1
50M,wifi,medium,4300,4997,16066,0.311,steady,1
50M,wifi,medium,4300,15181,23832,0.637,steady,1
50M,wifi,medium,4300,18807,28668,0.656,steady,1
50M,wifi,medium,4300,8581,24172,0.355,steady,1
50M,wifi,medium,4300,7318,19994,0.366,steady,1
50M,wifi,medium,4300,6354,20833,0.305,steady,1
50M,wifi,medium,4300,9185,23920,0.384,steady,1
50M,wifi,medium,4300,11808,20500,0.5760000000000001,steady,1
50M,wifi,medium,4300,12796,26714,0.479,steady,1
50M,wifi,medium,4300,15220,24628,0.618,steady,1
50M,wifi,medium,4300,10239,20518,0.499,steady,1
50M,wifi,medium,4300,10236,21505,0.476,steady,1
50M,wifi,medium,4300,11984,23224,0.516,steady,1
50M,wifi,medium,4300,11856,25280,0.469,steady,1
50M,wifi,medium,4300,17144,21036,0.8150000000000001,steady,1
50M,wifi,medium,4300,17120,21136,0.81,steady,1
50M,wifi,medium,4300,16822,18774,0.896,steady,1
50M,wifi,medium,4300,13561,20090,0.675,steady,1
50M,wifi,medium,4300,15398,23910,0.644,steady,1
50M,wifi,medium,4300,17495,24165,0.724,steady,1
50M,wifi,medium,4300,19004,22279,0.853,steady,1
50M,wifi,medium,4300,13441,22819,0.5890000000000001,steady,1
50M,wifi,medium,4300,10963,24042,0.456,steady,1
50M,wifi,medium,4300,15333,24222,0.633,steady,1
50M,wifi,medium,4300,17315,27973,0.619,steady,1
50M,wifi,medium,4300,17023,26808,0.635,steady,1
50M,wifi,medium,4300,16475,26109,0.631,steady,1
50M,wifi,medium,4300,27163,23157,1.173,steady,1
50M,wifi,medium,4300,24546,24620,0.997,steady,1
50M,wifi,medium,4300,13085,22445,0.5830000000000001,steady,1
50M,wifi,medium,4300,14473,24325,0.5950000000000001,steady,1
50M,wifi,medium,4300,25109,23755,1.057,steady,1
50M,wifi,medium,4300,19889,23963,0.8300000000000001,steady,1
50M,wifi,medium,4300,26620,22239,1.1969999999999998,steady,1
50M,wifi,medium,4300,47122,26774,1.76,steady,1
50M,wifi,medium,4300,44565,27074,1.646,steady,1
50M,wifi,medium,4300,33635,22773,1.477,steady,1
50M,wifi,medium,4300,6088,23970,0.254,steady,1
50M,wifi,medium,4300,17329,27290,0.635,steady,1
50M,wifi,medium,4300,20140,18840,1.069,steady,1
50M,wifi,medium,4300,17863,28131,0.635,steady,1
50M,wifi,medium,4300,12208,24271,0.503,steady,1
