downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,15,192,0.076,steady,1
5M,wifi,medium,300,1235,3580,0.345,buffering,2
5M,wifi,medium,300,1401,732,1.913,buffering,3
5M,wifi,medium,1850,8431,7636,1.104,buffering,4
5M,wifi,medium,1850,8140,8734,0.932,buffering,5
5M,wifi,medium,1850,2392,5437,0.44,buffering,6
5M,wifi,medium,4300,20137,7625,2.641,steady,1
5M,wifi,medium,1850,11739,6693,1.754,steady,1
5M,wifi,medium,1850,8892,9902,0.898,steady,1
5M,wifi,medium,1850,6755,11203,0.603,steady,1
5M,wifi,medium,4300,8446,9042,0.934,steady,1
5M,wifi,medium,4300,8753,12007,0.7290000000000001,steady,1
5M,wifi,medium,4300,14400,8214,1.753,steady,1
5M,wifi,medium,4300,18606,5702,3.263,steady,1
5M,wifi,medium,4300,17713,7612,2.327,steady,1
5M,wifi,medium,4300,6568,6150,1.068,steady,1
5M,wifi,medium,4300,14294,8349,1.712,steady,1
5M,wifi,medium,4300,17813,7974,2.234,steady,1
5M,wifi,medium,4300,14222,7941,1.791,steady,1
5M,wifi,medium,4300,21031,7525,2.795,steady,1
5M,wifi,medium,4300,33953,6570,5.168,steady,1
5M,wifi,medium,1850,5368,6555,0.8190000000000001,buffering,2
5M,wifi,medium,4300,6012,8037,0.748,steady,1
5M,wifi,medium,4300,12262,11322,1.083,steady,1
5M,wifi,medium,4300,7742,9306,0.8320000000000001,steady,1
5M,wifi,medium,4300,13703,8864,1.546,steady,1
5M,wifi,medium,4300,16720,5310,3.149,steady,1
5M,wifi,medium,4300,17646,8285,2.13,steady,1
5M,wifi,medium,4300,16972,8082,2.1,steady,1
5M,wifi,medium,4300,20467,7600,2.693,steady,1
5M,wifi,medium,4300,34773,6330,5.493,steady,1
5M,wifi,medium,1850,8714,6921,1.259,buffering,2
5M,wifi,medium,4300,15726,7732,2.034,steady,1
5M,wifi,medium,4300,13769,9005,1.529,steady,1
5M,wifi,medium,4300,16508,8076,2.044,steady,1
5M,wifi,medium,4300,17427,7797,2.235,steady,1
5M,wifi,medium,4300,18493,6747,2.741,steady,1
5M,wifi,medium,4300,15428,8633,1.787,steady,1
5M,wifi,medium,4300,17579,7789,2.257,steady,1
5M,wifi,medium,4300,17824,7838,2.274,steady,1
5M,wifi,medium,4300,9649,6331,1.524,steady,1
5M,wifi,medium,4300,21508,7608,2.827,steady,1
5M,wifi,medium,4300,15301,8389,1.824,steady,1
5M,wifi,medium,4300,14588,6960,2.096,steady,1
5M,wifi,medium,4300,14330,9869,1.452,steady,1
5M,wifi,medium,4300,22966,7270,3.1590000000000003,steady,1
5M,wifi,medium,4300,23917,6762,3.537,steady,1
5M,wifi,medium,4300,24089,5995,4.018,buffering,2
5M,wifi,medium,4300,10543,5668,1.86,buffering,3
5M,wifi,medium,4300,26645,6997,3.808,steady,1
5M,wifi,medium,1850,6525,4531,1.44,buffering,2
5M,wifi,medium,4300,12626,6767,1.866,steady,1
5M,wifi,medium,4300,13513,9943,1.359,steady,1
5M,wifi,medium,4300,23227,7243,3.207,steady,1
5M,wifi,medium,4300,20750,6389,3.248,steady,1
5M,wifi,medium,4300,14577,8856,1.646,steady,1
5M,wifi,medium,4300,13987,7677,1.822,steady,1
5M,wifi,medium,4300,26133,6804,3.841,steady,1
5M,wifi,medium,4300,13335,6191,2.154,buffering,2
5M,wifi,medium,4300,14796,7439,1.989,steady,1
5M,wifi,medium,4300,11435,10481,1.091,steady,1
5M,wifi,medium,4300,29296,6392,4.583,steady,1
5M,wifi,medium,4300,24721,6136,4.029,buffering,2
5M,wifi,medium,1850,6681,5522,1.21,buffering,3
5M,wifi,medium,4300,15640,7879,1.985,steady,1
5M,wifi,medium,4300,19531,7561,2.583,steady,1
5M,wifi,medium,4300,16972,8006,2.12,steady,1
5M,wifi,medium,4300,13792,2883,4.784000000000001,steady,1
5M,wifi,medium,4300,24041,2882,8.343,buffering,2
5M,wifi,medium,1850,9259,7497,1.235,buffering,3
5M,wifi,medium,1850,8241,5626,1.465,buffering,4
5M,wifi,medium,4300,20396,5683,3.589,buffering,5
5M,wifi,medium,1850,4217,5721,0.737,buffering,6
5M,wifi,medium,4300,9187,8292,1.108,steady,1
5M,wifi,medium,4300,19401,7305,2.656,steady,1
5M,wifi,medium,4300,10616,6673,1.591,steady,1
5M,wifi,medium,4300,65605,6186,10.605,steady,1
5M,wifi,medium,1850,8763,6023,1.455,buffering,2
5M,wifi,medium,4300,11462,5239,2.188,buffering,3
5M,wifi,medium,4300,18991,5892,3.2230000000000003,buffering,4
5M,wifi,medium,4300,14431,5766,2.503,buffering,5
5M,wifi,medium,4300,15389,5723,2.689,buffering,6
5M,wifi,medium,4300,18350,7592,2.417,steady,1
5M,wifi,medium,4300,14129,8553,1.652,steady,1
5M,wifi,medium,4300,10654,7445,1.4309999999999998,steady,1
5M,wifi,medium,4300,9796,11325,0.865,steady,1
