downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,15,291,0.05,steady,1
5M,wifi,medium,300,1235,6712,0.184,buffering,2
5M,wifi,medium,300,1401,12738,0.11,buffering,3
5M,wifi,medium,300,1447,13274,0.109,buffering,4
5M,wifi,medium,300,1758,13023,0.135,buffering,5
5M,wifi,medium,750,859,5141,0.167,steady,1
5M,wifi,medium,4300,20137,7718,2.609,steady,1
5M,wifi,medium,4300,29101,6656,4.372,steady,1
5M,wifi,medium,4300,20305,5910,3.436,buffering,2
5M,wifi,medium,4300,13260,5780,2.294,buffering,3
5M,wifi,medium,4300,8446,8956,0.943,steady,1
5M,wifi,medium,4300,8753,10096,0.867,steady,1
5M,wifi,medium,4300,14400,9102,1.582,steady,1
5M,wifi,medium,4300,18606,7782,2.391,steady,1
5M,wifi,medium,4300,17713,7950,2.228,steady,1
5M,wifi,medium,4300,6568,9759,0.673,steady,1
5M,wifi,medium,4300,14294,9216,1.551,steady,1
5M,wifi,medium,4300,17813,7896,2.256,steady,1
5M,wifi,medium,4300,14222,8619,1.65,steady,1
5M,wifi,medium,4300,21031,7359,2.858,steady,1
5M,wifi,medium,4300,33953,6642,5.112,steady,1
5M,wifi,medium,4300,11485,5725,2.006,buffering,2
5M,wifi,medium,4300,6012,7787,0.772,steady,1
5M,wifi,medium,4300,12262,8653,1.4169999999999998,steady,1
5M,wifi,medium,4300,7742,10935,0.7080000000000001,steady,1
5M,wifi,medium,4300,13703,9240,1.483,steady,1
5M,wifi,medium,4300,16720,6451,2.592,steady,1
5M,wifi,medium,4300,17646,8147,2.166,steady,1
5M,wifi,medium,4300,16972,7886,2.152,steady,1
5M,wifi,medium,4300,20467,7555,2.709,steady,1
5M,wifi,medium,4300,34773,6080,5.718999999999999,steady,1
5M,wifi,medium,4300,19760,6127,3.225,buffering,2
5M,wifi,medium,4300,15726,5723,2.748,buffering,3
5M,wifi,medium,4300,13769,5414,2.543,buffering,4
5M,wifi,medium,4300,16508,7880,2.095,steady,1
5M,wifi,medium,4300,17427,7925,2.199,steady,1
5M,wifi,medium,4300,18493,7418,2.493,steady,1
5M,wifi,medium,4300,15428,8430,1.83,steady,1
5M,wifi,medium,4300,17579,7021,2.504,steady,1
5M,wifi,medium,4300,17824,7835,2.275,steady,1
5M,wifi,medium,4300,9649,6757,1.428,steady,1
5M,wifi,medium,4300,21508,7899,2.723,steady,1
5M,wifi,medium,4300,15301,6846,2.235,steady,1
5M,wifi,medium,4300,14588,9256,1.576,steady,1
5M,wifi,medium,4300,14330,7216,1.986,steady,1
5M,wifi,medium,4300,22966,7314,3.14,steady,1
5M,wifi,medium,4300,23917,6417,3.727,steady,1
5M,wifi,medium,4300,24089,6544,3.681,steady,1
5M,wifi,medium,4300,10543,5520,1.91,buffering,2
5M,wifi,medium,4300,26645,7001,3.806,steady,1
5M,wifi,medium,4300,14929,5698,2.62,buffering,2
5M,wifi,medium,4300,12626,6245,2.022,steady,1
5M,wifi,medium,4300,13513,8180,1.652,steady,1
5M,wifi,medium,4300,23227,7411,3.1340000000000003,steady,1
5M,wifi,medium,4300,20750,7529,2.756,steady,1
5M,wifi,medium,4300,14577,7029,2.074,steady,1
5M,wifi,medium,4300,13987,9269,1.509,steady,1
5M,wifi,medium,4300,26133,7059,3.702,steady,1
5M,wifi,medium,4300,13335,5679,2.348,buffering,2
5M,wifi,medium,4300,14796,7307,2.025,steady,1
5M,wifi,medium,4300,11435,10386,1.101,steady,1
5M,wifi,medium,4300,29296,6464,4.532,steady,1
5M,wifi,medium,4300,24721,5968,4.142,buffering,2
5M,wifi,medium,4300,15068,5751,2.62,buffering,3
5M,wifi,medium,4300,15640,7102,2.202,steady,1
5M,wifi,medium,4300,19531,7290,2.679,steady,1
5M,wifi,medium,4300,16972,8059,2.106,steady,1
5M,wifi,medium,4300,13792,7403,1.863,steady,1
5M,wifi,medium,4300,24041,6654,3.613,steady,1
5M,wifi,medium,4300,22317,6779,3.2920000000000003,steady,1
5M,wifi,medium,4300,17718,7963,2.225,steady,1
5M,wifi,medium,4300,20396,7551,2.701,steady,1
5M,wifi,medium,4300,11253,7336,1.534,steady,1
5M,wifi,medium,4300,9187,9471,0.97,steady,1
5M,wifi,medium,4300,19401,7523,2.579,steady,1
5M,wifi,medium,4300,10616,6582,1.613,steady,1
5M,wifi,medium,4300,65605,6164,10.644,steady,1
5M,wifi,medium,4300,21303,5421,3.93,buffering,2
5M,wifi,medium,4300,11462,5930,1.933,buffering,3
5M,wifi,medium,4300,18991,5612,3.3840000000000003,buffering,4
5M,wifi,medium,4300,14431,5261,2.743,buffering,5
5M,wifi,medium,4300,15389,6417,2.398,buffering,6
5M,wifi,medium,4300,18350,5787,3.1710000000000003,buffering,7
5M,wifi,medium,4300,14129,5483,2.577,buffering,8
5M,wifi,medium,4300,10654,6372,1.6720000000000002,steady,1
5M,wifi,medium,4300,9796,6475,1.513,steady,1
