downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,weak,300,16,51,0.313,steady,1
50M,wifi,weak,300,1295,440,2.939,buffering,2
50M,wifi,weak,300,1133,1116,1.015,buffering,3
50M,wifi,weak,300,1097,4046,0.271,buffering,4
50M,wifi,weak,300,1223,1939,0.631,buffering,5
50M,wifi,weak,300,1165,2683,0.434,steady,1
50M,wifi,weak,750,2647,1219,2.1710000000000003,steady,1
50M,wifi,weak,1200,5103,7560,0.675,steady,1
50M,wifi,weak,750,6407,7493,0.8550000000000001,steady,1
50M,wifi,weak,1200,5547,8431,0.658,steady,1
50M,wifi,weak,1200,6215,7176,0.866,steady,1
50M,wifi,weak,1850,8475,7454,1.137,steady,1
50M,wifi,weak,4300,16336,7118,2.295,steady,1
50M,wifi,weak,4300,10804,8820,1.225,steady,1
50M,wifi,weak,4300,8772,5627,1.559,steady,1
50M,wifi,weak,4300,16211,7413,2.187,steady,1
50M,wifi,weak,4300,16041,6806,2.357,steady,1
50M,wifi,weak,4300,11312,2219,5.098,steady,1
50M,wifi,weak,4300,11374,2126,5.35,buffering,2
50M,wifi,weak,2850,5557,5024,1.106,steady,1
50M,wifi,weak,2850,7457,2858,2.609,buffering,2
50M,wifi,weak,1850,8952,1539,5.817,steady,1
50M,wifi,weak,750,4030,3005,1.341,buffering,2
50M,wifi,weak,1850,7237,1271,5.696000000000001,steady,1
50M,wifi,weak,1200,4913,3265,1.505,buffering,2
50M,wifi,weak,300,2738,2316,1.182,steady,1
50M,wifi,weak,750,4335,4882,0.888,steady,1
50M,wifi,weak,1850,5361,8936,0.6,steady,1
50M,wifi,weak,1200,7733,5872,1.317,steady,1
50M,wifi,weak,1200,11570,7072,1.636,steady,1
50M,wifi,weak,1200,11495,7508,1.531,steady,1
50M,wifi,weak,2850,12973,7264,1.786,steady,1
50M,wifi,weak,2850,14041,5863,2.395,steady,1
50M,wifi,weak,2850,17318,6464,2.679,steady,1
50M,wifi,weak,2850,14042,8047,1.745,steady,1
50M,wifi,weak,4300,7084,8124,0.872,steady,1
50M,wifi,weak,4300,10485,6075,1.726,steady,1
50M,wifi,weak,4300,11984,7294,1.643,steady,1
50M,wifi,weak,4300,6890,10268,0.671,steady,1
50M,wifi,weak,4300,2807,3234,0.868,steady,1
50M,wifi,weak,4300,3667,11319,0.3239999999999999,steady,1
50M,wifi,weak,4300,3127,7957,0.393,steady,1
50M,wifi,weak,4300,4058,2637,1.539,steady,1
50M,wifi,weak,4300,6058,4025,1.505,steady,1
50M,wifi,weak,4300,4997,5042,0.991,steady,1
50M,wifi,weak,2850,10308,6328,1.629,steady,1
50M,wifi,weak,2850,12741,6393,1.993,steady,1
50M,wifi,weak,4300,8581,7724,1.111,steady,1
50M,wifi,weak,4300,7318,7623,0.96,steady,1
50M,wifi,weak,4300,6354,4513,1.408,steady,1
50M,wifi,weak,4300,9185,9402,0.977,steady,1
50M,wifi,weak,4300,11808,7799,1.514,steady,1
50M,wifi,weak,4300,12796,10188,1.256,steady,1
50M,wifi,weak,4300,15220,10277,1.481,steady,1
50M,wifi,weak,4300,10239,9274,1.104,steady,1
50M,wifi,weak,4300,10236,9805,1.044,steady,1
50M,wifi,weak,4300,11984,7609,1.5750000000000002,steady,1
50M,wifi,weak,4300,11856,4090,2.899,steady,1
50M,wifi,weak,4300,17144,7176,2.389,steady,1
50M,wifi,weak,4300,17120,10166,1.684,steady,1
50M,wifi,weak,4300,16822,8522,1.974,steady,1
50M,wifi,weak,4300,13561,3753,3.613,steady,1
50M,wifi,weak,4300,15398,9789,1.573,steady,1
50M,wifi,weak,4300,17495,9316,1.878,steady,1
50M,wifi,weak,4300,19004,4936,3.85,steady,1
50M,wifi,weak,4300,13441,7361,1.826,buffering,2
50M,wifi,weak,4300,10963,6801,1.612,steady,1
50M,wifi,weak,4300,15333,3390,4.523,steady,1
50M,wifi,weak,2850,11781,6290,1.873,buffering,2
50M,wifi,weak,2850,11680,8433,1.385,steady,1
50M,wifi,weak,4300,16475,2525,6.525,steady,1
50M,wifi,weak,1200,7648,5910,1.294,buffering,2
50M,wifi,weak,1850,10798,6238,1.731,buffering,3
50M,wifi,weak,4300,13085,7775,1.683,steady,1
50M,wifi,weak,4300,14473,6579,2.2,steady,1
50M,wifi,weak,1850,10292,3659,2.813,steady,1
50M,wifi,weak,2850,12782,5558,2.3,steady,1
50M,wifi,weak,2850,16189,6616,2.447,steady,1
50M,wifi,weak,1200,12060,5447,2.214,steady,1
50M,wifi,weak,1200,13007,6926,1.878,steady,1
50M,wifi,weak,1850,14985,11208,1.337,steady,1
50M,wifi,weak,4300,6088,11423,0.533,steady,1
50M,wifi,weak,4300,17329,8665,2.0,steady,1
50M,wifi,weak,4300,20140,6625,3.04,steady,1
50M,wifi,weak,4300,17863,7465,2.393,steady,1
50M,wifi,weak,4300,12208,2931,4.165,steady,1
