downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,medium,300,16,261,0.061,steady,1
50M,4g,medium,300,1295,7894,0.1639999999999999,buffering,2
50M,4g,medium,300,1133,12590,0.09,buffering,3
50M,4g,medium,1200,4123,14218,0.29,buffering,4
50M,4g,medium,4300,15271,12130,1.259,buffering,5
50M,4g,medium,4300,16599,11551,1.437,steady,1
50M,4g,medium,4300,14276,17559,0.8130000000000001,steady,1
50M,4g,medium,4300,19534,12928,1.511,steady,1
50M,4g,medium,4300,33450,14906,2.244,steady,1
50M,4g,medium,4300,21383,6559,3.26,steady,1
50M,4g,medium,4300,25144,9403,2.674,steady,1
50M,4g,medium,4300,20232,22758,0.889,steady,1
50M,4g,medium,4300,16336,13260,1.232,steady,1
50M,4g,medium,4300,10804,10135,1.066,steady,1
50M,4g,medium,4300,8772,6212,1.412,steady,1
50M,4g,medium,4300,16211,13566,1.1949999999999998,steady,1
50M,4g,medium,4300,16041,11565,1.387,steady,1
50M,4g,medium,4300,11312,14730,0.768,steady,1
50M,4g,medium,4300,11374,9369,1.214,steady,1
50M,4g,medium,4300,8777,6430,1.365,steady,1
50M,4g,medium,4300,11770,10491,1.122,steady,1
50M,4g,medium,4300,20852,16980,1.228,steady,1
50M,4g,medium,4300,21456,11750,1.826,steady,1
50M,4g,medium,4300,16022,17492,0.916,steady,1
50M,4g,medium,4300,17265,13901,1.242,steady,1
50M,4g,medium,4300,38105,12913,2.951,steady,1
50M,4g,medium,4300,24234,16864,1.4369999999999998,steady,1
50M,4g,medium,4300,13749,12476,1.102,steady,1
50M,4g,medium,4300,26128,5895,4.432,steady,1
50M,4g,medium,4300,40873,9986,4.093,buffering,2
50M,4g,medium,4300,45910,10820,4.243,buffering,3
50M,4g,medium,4300,20032,12907,1.552,buffering,4
50M,4g,medium,4300,21574,15805,1.365,steady,1
50M,4g,medium,4300,26547,11741,2.261,steady,1
50M,4g,medium,4300,21315,21929,0.972,steady,1
50M,4g,medium,4300,7084,17623,0.4019999999999999,steady,1
50M,4g,medium,4300,10485,7913,1.3250000000000002,steady,1
50M,4g,medium,4300,11984,16832,0.712,steady,1
50M,4g,medium,4300,6890,14033,0.491,steady,1
50M,4g,medium,4300,2807,7180,0.391,steady,1
50M,4g,medium,4300,3667,11390,0.3219999999999999,steady,1
50M,4g,medium,4300,3127,12120,0.258,steady,1
50M,4g,medium,4300,4058,8616,0.471,steady,1
50M,4g,medium,4300,6058,11387,0.532,steady,1
50M,4g,medium,4300,4997,9003,0.555,steady,1
50M,4g,medium,4300,15181,18835,0.806,steady,1
50M,4g,medium,4300,18807,12479,1.507,steady,1
50M,4g,medium,4300,8581,18736,0.4579999999999999,steady,1
50M,4g,medium,4300,7318,8288,0.883,steady,1
50M,4g,medium,4300,6354,12103,0.525,steady,1
50M,4g,medium,4300,9185,6211,1.479,steady,1
50M,4g,medium,4300,11808,13557,0.871,steady,1
50M,4g,medium,4300,12796,9820,1.303,steady,1
50M,4g,medium,4300,15220,8503,1.79,steady,1
50M,4g,medium,4300,10239,16461,0.622,steady,1
50M,4g,medium,4300,10236,14397,0.7110000000000001,steady,1
50M,4g,medium,4300,11984,12886,0.93,steady,1
50M,4g,medium,4300,11856,9358,1.267,steady,1
50M,4g,medium,4300,17144,11687,1.467,steady,1
50M,4g,medium,4300,17120,16352,1.047,steady,1
50M,4g,medium,4300,16822,8099,2.077,steady,1
50M,4g,medium,4300,13561,15463,0.877,steady,1
50M,4g,medium,4300,15398,13366,1.152,steady,1
50M,4g,medium,4300,17495,5593,3.128,steady,1
50M,4g,medium,4300,19004,5264,3.61,steady,1
50M,4g,medium,4300,13441,7172,1.874,steady,1
50M,4g,medium,4300,10963,5128,2.138,steady,1
50M,4g,medium,4300,15333,16666,0.92,steady,1
50M,4g,medium,4300,17315,18169,0.953,steady,1
50M,4g,medium,4300,17023,15105,1.127,steady,1
50M,4g,medium,4300,16475,7808,2.1100000000000003,steady,1
50M,4g,medium,4300,27163,9792,2.774,steady,1
50M,4g,medium,4300,24546,11846,2.072,steady,1
50M,4g,medium,4300,13085,18250,0.7170000000000001,steady,1
50M,4g,medium,4300,14473,4960,2.918,steady,1
50M,4g,medium,4300,25109,17233,1.457,steady,1
50M,4g,medium,4300,19889,15335,1.2970000000000002,steady,1
50M,4g,medium,4300,26620,7569,3.517,steady,1
50M,4g,medium,4300,47122,11578,4.07,steady,1
50M,4g,medium,4300,44565,17642,2.526,buffering,2
50M,4g,medium,4300,33635,10914,3.0820000000000003,steady,1
50M,4g,medium,4300,6088,13150,0.4629999999999999,steady,1
50M,4g,medium,4300,17329,11454,1.513,steady,1
50M,4g,medium,4300,20140,15710,1.282,steady,1
50M,4g,medium,4300,17863,9645,1.852,steady,1
50M,4g,medium,4300,12208,15532,0.786,steady,1
