downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,medium,300,15,260,0.056,steady,1
50M,4g,medium,300,1235,7180,0.172,buffering,2
50M,4g,medium,300,1401,12974,0.108,buffering,3
50M,4g,medium,300,1447,12804,0.1129999999999999,buffering,4
50M,4g,medium,300,1758,12209,0.144,buffering,5
50M,4g,medium,1200,1329,6482,0.205,steady,1
50M,4g,medium,4300,20137,14741,1.366,steady,1
50M,4g,medium,4300,29101,26552,1.096,steady,1
50M,4g,medium,4300,20305,26647,0.762,steady,1
50M,4g,medium,4300,13260,15996,0.8290000000000001,steady,1
50M,4g,medium,4300,8446,11649,0.7250000000000001,steady,1
50M,4g,medium,4300,8753,11165,0.784,steady,1
50M,4g,medium,4300,14400,11401,1.263,steady,1
50M,4g,medium,4300,18606,12787,1.455,steady,1
50M,4g,medium,4300,17713,5389,3.287,steady,1
50M,4g,medium,4300,6568,11039,0.5950000000000001,steady,1
50M,4g,medium,4300,14294,11832,1.208,steady,1
50M,4g,medium,4300,17813,24536,0.7260000000000001,steady,1
50M,4g,medium,4300,14222,13794,1.031,steady,1
50M,4g,medium,4300,21031,10214,2.059,steady,1
50M,4g,medium,4300,33953,13565,2.503,steady,1
50M,4g,medium,4300,11485,5988,1.918,steady,1
50M,4g,medium,4300,6012,10365,0.5800000000000001,steady,1
50M,4g,medium,4300,12262,11249,1.09,steady,1
50M,4g,medium,4300,7742,19801,0.391,steady,1
50M,4g,medium,4300,13703,16772,0.8170000000000001,steady,1
50M,4g,medium,4300,16720,12686,1.3179999999999998,steady,1
50M,4g,medium,4300,17646,25574,0.6900000000000001,steady,1
50M,4g,medium,4300,16972,15485,1.096,steady,1
50M,4g,medium,4300,20467,14047,1.457,steady,1
50M,4g,medium,4300,34773,1943,17.899,steady,1
50M,4g,medium,750,3581,12788,0.2799999999999999,buffering,2
50M,4g,medium,750,2689,9994,0.269,buffering,3
50M,4g,medium,750,2303,9177,0.251,buffering,4
50M,4g,medium,750,3119,7515,0.415,steady,1
50M,4g,medium,750,3140,10328,0.304,steady,1
50M,4g,medium,4300,18493,13498,1.37,steady,1
50M,4g,medium,4300,15428,16274,0.948,steady,1
50M,4g,medium,4300,17579,11838,1.485,steady,1
50M,4g,medium,4300,17824,16658,1.07,steady,1
50M,4g,medium,4300,9649,9359,1.031,steady,1
50M,4g,medium,4300,21508,13434,1.601,steady,1
50M,4g,medium,4300,15301,22403,0.683,steady,1
50M,4g,medium,4300,14588,10814,1.349,steady,1
50M,4g,medium,4300,14330,22639,0.633,steady,1
50M,4g,medium,4300,22966,11962,1.92,steady,1
50M,4g,medium,4300,23917,22756,1.051,steady,1
50M,4g,medium,4300,24089,7383,3.263,steady,1
50M,4g,medium,4300,10543,12259,0.8600000000000001,steady,1
50M,4g,medium,4300,26645,16570,1.608,steady,1
50M,4g,medium,4300,14929,16699,0.894,steady,1
50M,4g,medium,4300,12626,27271,0.4629999999999999,steady,1
50M,4g,medium,4300,13513,22008,0.614,steady,1
50M,4g,medium,4300,23227,14232,1.632,steady,1
50M,4g,medium,4300,20750,26740,0.776,steady,1
50M,4g,medium,4300,14577,19540,0.746,steady,1
50M,4g,medium,4300,13987,24496,0.5710000000000001,steady,1
50M,4g,medium,4300,26133,4057,6.441,steady,1
50M,4g,medium,4300,13335,5738,2.324,buffering,2
50M,4g,medium,2850,9810,3313,2.961,buffering,3
50M,4g,medium,2850,7913,2544,3.11,buffering,4
50M,4g,medium,750,4467,15618,0.286,steady,1
50M,4g,medium,750,5573,6715,0.8300000000000001,steady,1
50M,4g,medium,1850,6681,7286,0.917,steady,1
50M,4g,medium,1850,7022,13741,0.511,steady,1
50M,4g,medium,2850,12334,19894,0.62,steady,1
50M,4g,medium,4300,16972,11803,1.438,steady,1
50M,4g,medium,4300,13792,20373,0.677,steady,1
50M,4g,medium,4300,24041,13506,1.78,steady,1
50M,4g,medium,4300,22317,8853,2.5210000000000004,steady,1
50M,4g,medium,4300,17718,14197,1.248,steady,1
50M,4g,medium,4300,20396,13074,1.5599999999999998,steady,1
50M,4g,medium,4300,11253,7172,1.569,steady,1
50M,4g,medium,4300,9187,19060,0.482,steady,1
50M,4g,medium,4300,19401,4301,4.511,steady,1
50M,4g,medium,4300,10616,11666,0.91,buffering,2
50M,4g,medium,2850,33726,5351,6.303,steady,1
50M,4g,medium,2850,13731,16847,0.8150000000000001,buffering,2
