downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,weak,300,15,92,0.158,steady,1
50M,wifi,weak,300,1235,4881,0.253,buffering,2
50M,wifi,weak,300,1401,6869,0.204,buffering,3
50M,wifi,weak,300,1447,8315,0.174,buffering,4
50M,wifi,weak,300,1758,6235,0.282,buffering,5
50M,wifi,weak,300,450,5424,0.0829999999999999,steady,1
50M,wifi,weak,1850,7039,8658,0.8130000000000001,steady,1
50M,wifi,weak,4300,29101,10132,2.872,steady,1
50M,wifi,weak,4300,20305,12043,1.686,steady,1
50M,wifi,weak,4300,13260,9896,1.34,steady,1
50M,wifi,weak,4300,8446,8636,0.978,steady,1
50M,wifi,weak,4300,8753,7252,1.207,steady,1
50M,wifi,weak,4300,14400,7882,1.827,steady,1
50M,wifi,weak,4300,18606,5933,3.136,steady,1
50M,wifi,weak,4300,17713,10204,1.736,steady,1
50M,wifi,weak,4300,6568,10012,0.656,steady,1
50M,wifi,weak,4300,14294,9157,1.561,steady,1
50M,wifi,weak,4300,17813,10849,1.642,steady,1
50M,wifi,weak,4300,14222,10008,1.421,steady,1
50M,wifi,weak,4300,21031,9208,2.2840000000000003,steady,1
50M,wifi,weak,4300,33953,10755,3.157,steady,1
50M,wifi,weak,4300,11485,7621,1.507,steady,1
50M,wifi,weak,4300,6012,9179,0.655,steady,1
50M,wifi,weak,4300,12262,11117,1.103,steady,1
50M,wifi,weak,4300,7742,16030,0.483,steady,1
50M,wifi,weak,4300,13703,6872,1.994,steady,1
50M,wifi,weak,4300,16720,10353,1.615,steady,1
50M,wifi,weak,4300,17646,9875,1.787,steady,1
50M,wifi,weak,4300,16972,7493,2.265,steady,1
50M,wifi,weak,4300,20467,9650,2.121,steady,1
50M,wifi,weak,4300,34773,12517,2.778,steady,1
50M,wifi,weak,4300,19760,11164,1.77,steady,1
50M,wifi,weak,4300,15726,8746,1.798,steady,1
50M,wifi,weak,4300,13769,13880,0.992,steady,1
50M,wifi,weak,4300,16508,15486,1.0659999999999998,steady,1
50M,wifi,weak,4300,17427,9981,1.746,steady,1
50M,wifi,weak,4300,18493,8267,2.237,steady,1
50M,wifi,weak,4300,15428,6684,2.308,steady,1
50M,wifi,weak,4300,17579,8580,2.049,steady,1
50M,wifi,weak,4300,17824,10509,1.696,steady,1
50M,wifi,weak,4300,9649,11682,0.8260000000000001,steady,1
50M,wifi,weak,4300,21508,7624,2.821,steady,1
50M,wifi,weak,4300,15301,15922,0.961,steady,1
50M,wifi,weak,4300,14588,12685,1.15,steady,1
50M,wifi,weak,4300,14330,12022,1.192,steady,1
50M,wifi,weak,4300,22966,8947,2.567,steady,1
50M,wifi,weak,4300,23917,7865,3.041,steady,1
50M,wifi,weak,4300,24089,12148,1.983,steady,1
50M,wifi,weak,4300,10543,10994,0.959,steady,1
50M,wifi,weak,4300,26645,10077,2.644,steady,1
50M,wifi,weak,4300,14929,9776,1.527,steady,1
50M,wifi,weak,4300,12626,9230,1.368,steady,1
50M,wifi,weak,4300,13513,9463,1.428,steady,1
50M,wifi,weak,4300,23227,10577,2.196,steady,1
50M,wifi,weak,4300,20750,10401,1.995,steady,1
50M,wifi,weak,4300,14577,9725,1.499,steady,1
50M,wifi,weak,4300,13987,10834,1.291,steady,1
50M,wifi,weak,4300,26133,9910,2.637,steady,1
50M,wifi,weak,4300,13335,9559,1.395,steady,1
50M,wifi,weak,4300,14796,15641,0.946,steady,1
50M,wifi,weak,4300,11435,8047,1.421,steady,1
50M,wifi,weak,4300,29296,6856,4.273000000000001,steady,1
50M,wifi,weak,4300,24721,14628,1.69,buffering,2
50M,wifi,weak,4300,15068,12453,1.21,steady,1
50M,wifi,weak,4300,15640,9194,1.7009999999999998,steady,1
50M,wifi,weak,4300,19531,11041,1.769,steady,1
50M,wifi,weak,4300,16972,10121,1.677,steady,1
50M,wifi,weak,4300,13792,11195,1.232,steady,1
50M,wifi,weak,4300,24041,8365,2.874,steady,1
50M,wifi,weak,4300,22317,14464,1.543,steady,1
50M,wifi,weak,4300,17718,10171,1.742,steady,1
50M,wifi,weak,4300,20396,9787,2.084,steady,1
50M,wifi,weak,4300,11253,9958,1.13,steady,1
50M,wifi,weak,4300,9187,1932,4.754,steady,1
50M,wifi,weak,1850,9191,5126,1.793,buffering,2
50M,wifi,weak,1850,5097,8454,0.603,steady,1
50M,wifi,weak,750,4774,7344,0.65,steady,1
50M,wifi,weak,750,3364,8671,0.388,steady,1
50M,wifi,weak,1200,3935,10664,0.369,steady,1
50M,wifi,weak,4300,18991,9448,2.01,steady,1
50M,wifi,weak,4300,14431,13228,1.091,steady,1
50M,wifi,weak,4300,15389,10398,1.48,steady,1
50M,wifi,weak,4300,18350,10949,1.676,steady,1
50M,wifi,weak,4300,14129,9573,1.476,steady,1
50M,wifi,weak,4300,10654,8517,1.251,steady,1
50M,wifi,weak,4300,9796,7594,1.29,steady,1
