downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,medium,300,16,408,0.039,steady,1
50M,wifi,medium,300,1295,10971,0.118,buffering,2
50M,wifi,medium,300,1133,14527,0.078,buffering,3
50M,wifi,medium,1200,4123,8181,0.504,buffering,4
50M,wifi,medium,4300,15271,16246,0.94,buffering,5
50M,wifi,medium,4300,16599,19279,0.861,steady,1
50M,wifi,medium,4300,14276,20963,0.681,steady,1
50M,wifi,medium,4300,19534,19953,0.979,steady,1
50M,wifi,medium,4300,33450,20789,1.609,steady,1
50M,wifi,medium,4300,21383,21665,0.987,steady,1
50M,wifi,medium,4300,25144,22941,1.096,steady,1
50M,wifi,medium,4300,20232,22555,0.897,steady,1
50M,wifi,medium,4300,16336,25406,0.643,steady,1
50M,wifi,medium,4300,10804,18888,0.5720000000000001,steady,1
50M,wifi,medium,4300,8772,22608,0.388,steady,1
50M,wifi,medium,4300,16211,22578,0.7180000000000001,steady,1
50M,wifi,medium,4300,16041,23977,0.669,steady,1
50M,wifi,medium,4300,11312,23766,0.476,steady,1
50M,wifi,medium,4300,11374,20095,0.5660000000000001,steady,1
50M,wifi,medium,4300,8777,19332,0.4539999999999999,steady,1
50M,wifi,medium,4300,11770,12711,0.926,steady,1
50M,wifi,medium,4300,20852,14894,1.4,steady,1
50M,wifi,medium,4300,21456,22396,0.958,steady,1
50M,wifi,medium,4300,16022,25926,0.618,steady,1
50M,wifi,medium,4300,17265,24113,0.716,steady,1
50M,wifi,medium,4300,38105,22845,1.668,steady,1
50M,wifi,medium,4300,24234,21073,1.15,steady,1
50M,wifi,medium,4300,13749,16974,0.81,steady,1
50M,wifi,medium,4300,26128,12739,2.051,steady,1
50M,wifi,medium,4300,40873,23722,1.723,steady,1
50M,wifi,medium,4300,45910,25996,1.766,steady,1
50M,wifi,medium,4300,20032,21586,0.928,steady,1
50M,wifi,medium,4300,21574,17903,1.205,steady,1
50M,wifi,medium,4300,26547,26232,1.012,steady,1
50M,wifi,medium,4300,21315,21294,1.001,steady,1
50M,wifi,medium,4300,7084,23151,0.306,steady,1
50M,wifi,medium,4300,10485,22308,0.47,steady,1
50M,wifi,medium,4300,11984,24065,0.498,steady,1
50M,wifi,medium,4300,6890,20325,0.339,steady,1
50M,wifi,medium,4300,2807,17329,0.162,steady,1
50M,wifi,medium,4300,3667,17381,0.211,steady,1
50M,wifi,medium,4300,3127,16903,0.185,steady,1
50M,wifi,medium,4300,4058,9897,0.41,steady,1
50M,wifi,medium,4300,6058,18246,0.332,steady,1
50M,wifi,medium,4300,4997,18302,0.273,steady,1
50M,wifi,medium,4300,15181,22795,0.666,steady,1
50M,wifi,medium,4300,18807,23508,0.8,steady,1
50M,wifi,medium,4300,8581,17231,0.498,steady,1
50M,wifi,medium,4300,7318,9382,0.78,steady,1
50M,wifi,medium,4300,6354,13934,0.456,steady,1
50M,wifi,medium,4300,9185,20923,0.439,steady,1
50M,wifi,medium,4300,11808,23244,0.508,steady,1
50M,wifi,medium,4300,12796,16035,0.798,steady,1
50M,wifi,medium,4300,15220,14995,1.015,steady,1
50M,wifi,medium,4300,10239,25661,0.399,steady,1
50M,wifi,medium,4300,10236,24665,0.415,steady,1
50M,wifi,medium,4300,11984,24064,0.498,steady,1
50M,wifi,medium,4300,11856,22933,0.517,steady,1
50M,wifi,medium,4300,17144,12578,1.363,steady,1
50M,wifi,medium,4300,17120,15564,1.1,steady,1
50M,wifi,medium,4300,16822,18186,0.925,steady,1
50M,wifi,medium,4300,13561,15991,0.848,steady,1
50M,wifi,medium,4300,15398,21327,0.722,steady,1
50M,wifi,medium,4300,17495,22930,0.763,steady,1
50M,wifi,medium,4300,19004,20195,0.941,steady,1
50M,wifi,medium,4300,13441,24437,0.55,steady,1
50M,wifi,medium,4300,10963,20006,0.548,steady,1
50M,wifi,medium,4300,15333,21004,0.73,steady,1
50M,wifi,medium,4300,17315,15915,1.088,steady,1
50M,wifi,medium,4300,17023,19910,0.855,steady,1
50M,wifi,medium,4300,16475,25702,0.641,steady,1
50M,wifi,medium,4300,27163,21644,1.255,steady,1
50M,wifi,medium,4300,24546,17956,1.367,steady,1
50M,wifi,medium,4300,13085,21071,0.621,steady,1
50M,wifi,medium,4300,14473,23844,0.607,steady,1
50M,wifi,medium,4300,25109,25939,0.968,steady,1
50M,wifi,medium,4300,19889,20914,0.951,steady,1
50M,wifi,medium,4300,26620,22483,1.184,steady,1
50M,wifi,medium,4300,47122,25376,1.857,steady,1
50M,wifi,medium,4300,44565,26000,1.714,steady,1
50M,wifi,medium,4300,33635,21410,1.571,steady,1
50M,wifi,medium,4300,6088,19767,0.308,steady,1
50M,wifi,medium,4300,17329,25711,0.674,steady,1
50M,wifi,medium,4300,20140,23528,0.856,steady,1
50M,wifi,medium,4300,17863,23290,0.767,steady,1
50M,wifi,medium,4300,12208,20279,0.602,steady,1
