downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,strong,300,16,361,0.044,steady,1
5M,wifi,strong,300,1295,2833,0.4569999999999999,buffering,2
5M,wifi,strong,300,1133,3867,0.293,buffering,3
5M,wifi,strong,1200,4123,6182,0.667,buffering,4
5M,wifi,strong,4300,15271,8589,1.778,buffering,5
5M,wifi,strong,4300,16599,8325,1.994,steady,1
5M,wifi,strong,4300,14276,7667,1.862,steady,1
5M,wifi,strong,4300,19534,7625,2.5620000000000003,steady,1
5M,wifi,strong,4300,33450,6710,4.985,steady,1
5M,wifi,strong,4300,21383,5716,3.741,buffering,2
5M,wifi,strong,4300,25144,5668,4.436,buffering,3
5M,wifi,strong,4300,20232,5715,3.54,buffering,4
5M,wifi,strong,4300,16336,5742,2.845,buffering,5
5M,wifi,strong,4300,10804,5663,1.908,buffering,6
5M,wifi,strong,4300,8772,7818,1.122,steady,1
5M,wifi,strong,4300,16211,9349,1.734,steady,1
5M,wifi,strong,4300,16041,8264,1.941,steady,1
5M,wifi,strong,4300,11312,6600,1.714,steady,1
5M,wifi,strong,4300,11374,10771,1.0559999999999998,steady,1
5M,wifi,strong,4300,8777,10229,0.858,steady,1
5M,wifi,strong,4300,11770,10808,1.089,steady,1
5M,wifi,strong,4300,20852,7195,2.898,steady,1
5M,wifi,strong,4300,21456,7197,2.981,steady,1
5M,wifi,strong,4300,16022,7904,2.027,steady,1
5M,wifi,strong,4300,17265,8023,2.152,steady,1
5M,wifi,strong,4300,38105,6509,5.854,steady,1
5M,wifi,strong,2850,16195,5893,2.748,buffering,2
5M,wifi,strong,4300,13749,5542,2.4810000000000003,buffering,3
5M,wifi,strong,4300,26128,6943,3.763,steady,1
5M,wifi,strong,4300,40873,5701,7.17,buffering,2
5M,wifi,strong,1850,18789,5701,3.296,buffering,3
5M,wifi,strong,2850,12973,5897,2.2,buffering,4
5M,wifi,strong,4300,21574,5726,3.768,buffering,5
5M,wifi,strong,4300,26547,5696,4.661,buffering,6
5M,wifi,strong,4300,21315,5630,3.786,buffering,7
5M,wifi,strong,4300,7084,5904,1.2,buffering,8
5M,wifi,strong,4300,10485,8538,1.228,steady,1
5M,wifi,strong,4300,11984,10217,1.173,steady,1
5M,wifi,strong,4300,6890,11962,0.5760000000000001,steady,1
5M,wifi,strong,4300,2807,6529,0.43,steady,1
5M,wifi,strong,4300,3667,8354,0.439,steady,1
5M,wifi,strong,4300,3127,10709,0.292,steady,1
5M,wifi,strong,4300,4058,7957,0.51,steady,1
5M,wifi,strong,4300,6058,8882,0.682,steady,1
5M,wifi,strong,4300,4997,11330,0.441,steady,1
5M,wifi,strong,4300,15181,8406,1.806,steady,1
5M,wifi,strong,4300,18807,7823,2.404,steady,1
5M,wifi,strong,4300,8581,7241,1.1849999999999998,steady,1
5M,wifi,strong,4300,7318,10264,0.7130000000000001,steady,1
5M,wifi,strong,4300,6354,9317,0.682,steady,1
5M,wifi,strong,4300,9185,8150,1.127,steady,1
5M,wifi,strong,4300,11808,10783,1.095,steady,1
5M,wifi,strong,4300,12796,9542,1.341,steady,1
5M,wifi,strong,4300,15220,8762,1.737,steady,1
5M,wifi,strong,4300,10239,7446,1.375,steady,1
5M,wifi,strong,4300,10236,8712,1.1749999999999998,steady,1
5M,wifi,strong,4300,11984,10614,1.129,steady,1
5M,wifi,strong,4300,11856,10125,1.1709999999999998,steady,1
5M,wifi,strong,4300,17144,7526,2.278,steady,1
5M,wifi,strong,4300,17120,7846,2.182,steady,1
5M,wifi,strong,4300,16822,8170,2.059,steady,1
5M,wifi,strong,4300,13561,7563,1.793,steady,1
5M,wifi,strong,4300,15398,8593,1.792,steady,1
5M,wifi,strong,4300,17495,7938,2.204,steady,1
5M,wifi,strong,4300,19004,7882,2.411,steady,1
5M,wifi,strong,4300,13441,7888,1.704,steady,1
5M,wifi,strong,4300,10963,11504,0.953,steady,1
5M,wifi,strong,4300,15333,8561,1.791,steady,1
5M,wifi,strong,4300,17315,7928,2.184,steady,1
5M,wifi,strong,4300,17023,8168,2.084,steady,1
5M,wifi,strong,4300,16475,8096,2.035,steady,1
5M,wifi,strong,4300,27163,6118,4.44,steady,1
5M,wifi,strong,4300,24546,5627,4.362,buffering,2
5M,wifi,strong,4300,13085,5865,2.231,buffering,3
5M,wifi,strong,4300,14473,6952,2.082,steady,1
5M,wifi,strong,4300,25109,6862,3.659,steady,1
5M,wifi,strong,4300,19889,6959,2.858,steady,1
5M,wifi,strong,4300,26620,6981,3.813,steady,1
5M,wifi,strong,4300,47122,5690,8.282,buffering,2
5M,wifi,strong,1200,13007,5796,2.244,buffering,3
5M,wifi,strong,2850,23103,5649,4.090000000000001,buffering,4
5M,wifi,strong,2850,3934,6157,0.639,buffering,5
5M,wifi,strong,4300,17329,6696,2.588,steady,1
5M,wifi,strong,4300,20140,7546,2.669,steady,1
5M,wifi,strong,4300,17863,7996,2.234,steady,1
5M,wifi,strong,4300,12208,8048,1.517,steady,1
