downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,15,275,0.053,steady,1
5M,wifi,medium,300,1235,2969,0.416,buffering,2
5M,wifi,medium,300,1401,1909,0.734,buffering,3
5M,wifi,medium,300,1447,1815,0.7969999999999999,buffering,4
5M,wifi,medium,300,1758,2033,0.865,buffering,5
5M,wifi,medium,1850,2392,4048,0.5910000000000001,steady,1
5M,wifi,medium,1200,4000,3044,1.314,steady,1
5M,wifi,medium,750,4278,1984,2.157,steady,1
5M,wifi,medium,1200,5552,3095,1.794,steady,1
5M,wifi,medium,1850,6755,2517,2.684,steady,1
5M,wifi,medium,2850,6668,2501,2.666,steady,1
5M,wifi,medium,2850,6576,13100,0.502,steady,1
5M,wifi,medium,1850,6748,7295,0.925,steady,1
5M,wifi,medium,1850,8680,2625,3.306,steady,1
5M,wifi,medium,1850,8246,12884,0.64,steady,1
5M,wifi,medium,4300,6568,5721,1.148,steady,1
5M,wifi,medium,4300,14294,3596,3.975,steady,1
5M,wifi,medium,2850,11077,3571,3.102,buffering,2
5M,wifi,medium,2850,8537,2739,3.117,steady,1
5M,wifi,medium,1850,8628,4661,1.851,steady,1
5M,wifi,medium,1200,10322,5912,1.746,steady,1
5M,wifi,medium,2850,7965,4423,1.801,steady,1
5M,wifi,medium,4300,6012,3718,1.617,steady,1
5M,wifi,medium,2850,8216,3130,2.625,steady,1
5M,wifi,medium,4300,7742,4107,1.885,steady,1
5M,wifi,medium,2850,8203,3025,2.712,steady,1
5M,wifi,medium,2850,10303,2023,5.093,steady,1
5M,wifi,medium,1850,7732,3826,2.021,buffering,2
5M,wifi,medium,1850,7399,4871,1.519,steady,1
5M,wifi,medium,1850,8676,3802,2.282,steady,1
5M,wifi,medium,1200,8754,3215,2.723,steady,1
5M,wifi,medium,1850,8714,2344,3.718,steady,1
5M,wifi,medium,1850,6820,9486,0.7190000000000001,buffering,2
5M,wifi,medium,2850,9407,4086,2.302,steady,1
5M,wifi,medium,1850,7487,3672,2.039,steady,1
5M,wifi,medium,1850,7777,3182,2.444,steady,1
5M,wifi,medium,1850,8222,3474,2.367,steady,1
5M,wifi,medium,2850,9865,2783,3.544,steady,1
5M,wifi,medium,1850,7372,9180,0.803,steady,1
5M,wifi,medium,1850,7805,10365,0.753,steady,1
5M,wifi,medium,4300,9649,5587,1.727,steady,1
5M,wifi,medium,2850,14267,6500,2.1950000000000003,steady,1
5M,wifi,medium,4300,15301,3186,4.8020000000000005,steady,1
5M,wifi,medium,4300,14588,6109,2.388,buffering,2
5M,wifi,medium,4300,14330,6220,2.3040000000000003,steady,1
5M,wifi,medium,2850,15261,5694,2.68,steady,1
5M,wifi,medium,1850,11163,6649,1.6789999999999998,steady,1
5M,wifi,medium,1850,10735,5841,1.838,steady,1
5M,wifi,medium,4300,10543,2658,3.967,steady,1
5M,wifi,medium,1850,11354,4384,2.5900000000000003,buffering,2
5M,wifi,medium,2850,10067,9889,1.018,steady,1
5M,wifi,medium,4300,12626,6991,1.806,steady,1
5M,wifi,medium,4300,13513,3415,3.957,steady,1
5M,wifi,medium,1850,10963,16738,0.655,buffering,2
5M,wifi,medium,2850,14585,4060,3.592,steady,1
5M,wifi,medium,4300,14577,5214,2.796,steady,1
5M,wifi,medium,4300,13987,9130,1.532,steady,1
5M,wifi,medium,2850,14857,4382,3.39,steady,1
5M,wifi,medium,4300,13335,3362,3.966,steady,1
5M,wifi,medium,2850,9810,10448,0.939,buffering,2
5M,wifi,medium,4300,11435,3054,3.744,steady,1
5M,wifi,medium,1850,12662,5226,2.423,buffering,2
5M,wifi,medium,1850,11348,4734,2.397,steady,1
5M,wifi,medium,2850,10071,3696,2.725,steady,1
5M,wifi,medium,2850,10743,2648,4.057,steady,1
5M,wifi,medium,1850,7688,14080,0.546,buffering,2
5M,wifi,medium,2850,11193,2845,3.934,steady,1
5M,wifi,medium,2850,9386,5129,1.83,buffering,2
5M,wifi,medium,1850,9868,3205,3.079,steady,1
5M,wifi,medium,1850,9259,4028,2.299,steady,1
5M,wifi,medium,2850,12281,3172,3.871,steady,1
5M,wifi,medium,1850,7712,7024,1.098,buffering,2
5M,wifi,medium,4300,11253,4325,2.602,steady,1
5M,wifi,medium,4300,9187,2623,3.503,steady,1
5M,wifi,medium,1850,9191,4038,2.276,steady,1
5M,wifi,medium,4300,10616,3900,2.722,steady,1
5M,wifi,medium,1200,10067,2686,3.748,steady,1
5M,wifi,medium,1850,8763,6327,1.385,buffering,2
5M,wifi,medium,2850,8392,2749,3.053,steady,1
5M,wifi,medium,1850,10003,6491,1.541,steady,1
5M,wifi,medium,2850,10786,7553,1.4280000000000002,steady,1
5M,wifi,medium,2850,11522,4430,2.601,steady,1
5M,wifi,medium,2850,13079,2741,4.772,steady,1
5M,wifi,medium,2850,10163,2534,4.011,buffering,2
5M,wifi,medium,4300,10654,6996,1.523,buffering,3
5M,wifi,medium,4300,9796,9484,1.033,steady,1
