downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,16,146,0.109,steady,1
5M,wifi,medium,300,1295,2637,0.491,buffering,2
5M,wifi,medium,300,1133,661,1.715,buffering,3
5M,wifi,medium,1850,5973,5985,0.998,buffering,4
5M,wifi,medium,1850,7404,9186,0.806,buffering,5
5M,wifi,medium,1850,6919,10420,0.664,steady,1
5M,wifi,medium,1850,6260,10263,0.61,steady,1
5M,wifi,medium,4300,19534,7770,2.514,steady,1
5M,wifi,medium,4300,33450,6617,5.055,steady,1
5M,wifi,medium,1850,8755,5802,1.509,buffering,2
5M,wifi,medium,1850,10436,7247,1.44,steady,1
5M,wifi,medium,1850,8475,10210,0.8300000000000001,steady,1
5M,wifi,medium,4300,16336,8222,1.987,steady,1
5M,wifi,medium,4300,10804,6966,1.5510000000000002,steady,1
5M,wifi,medium,4300,8772,10332,0.8490000000000001,steady,1
5M,wifi,medium,4300,16211,8267,1.961,steady,1
5M,wifi,medium,4300,16041,8307,1.931,steady,1
5M,wifi,medium,4300,11312,7764,1.457,steady,1
5M,wifi,medium,4300,11374,10532,1.0799999999999998,steady,1
5M,wifi,medium,4300,8777,12073,0.727,steady,1
5M,wifi,medium,4300,11770,10838,1.086,steady,1
5M,wifi,medium,4300,20852,7560,2.758,steady,1
5M,wifi,medium,4300,21456,7484,2.867,steady,1
5M,wifi,medium,4300,16022,7940,2.018,steady,1
5M,wifi,medium,4300,17265,7912,2.182,steady,1
5M,wifi,medium,4300,38105,6533,5.832999999999999,steady,1
5M,wifi,medium,1850,10571,3507,3.014,buffering,2
5M,wifi,medium,4300,13749,8524,1.613,buffering,3
5M,wifi,medium,4300,26128,7052,3.705,steady,1
5M,wifi,medium,4300,40873,6081,6.720999999999999,steady,1
5M,wifi,medium,1850,18789,5605,3.352,buffering,2
5M,wifi,medium,1850,8314,5872,1.416,buffering,3
5M,wifi,medium,1850,8914,5575,1.599,buffering,4
5M,wifi,medium,1850,10857,6841,1.587,steady,1
5M,wifi,medium,1850,8813,10429,0.8450000000000001,steady,1
5M,wifi,medium,1850,2926,9953,0.294,steady,1
5M,wifi,medium,4300,10485,10921,0.96,steady,1
5M,wifi,medium,4300,11984,10234,1.171,steady,1
5M,wifi,medium,4300,6890,9066,0.76,steady,1
5M,wifi,medium,4300,2807,7446,0.377,steady,1
5M,wifi,medium,4300,3667,8260,0.444,steady,1
5M,wifi,medium,4300,3127,9651,0.3239999999999999,steady,1
5M,wifi,medium,4300,4058,9503,0.427,steady,1
5M,wifi,medium,4300,6058,10013,0.605,steady,1
5M,wifi,medium,4300,4997,7380,0.677,steady,1
5M,wifi,medium,4300,15181,8553,1.775,steady,1
5M,wifi,medium,4300,18807,7856,2.394,steady,1
5M,wifi,medium,4300,8581,7655,1.121,steady,1
5M,wifi,medium,4300,7318,10164,0.7200000000000001,steady,1
5M,wifi,medium,4300,6354,10770,0.59,steady,1
5M,wifi,medium,4300,9185,12757,0.7200000000000001,steady,1
5M,wifi,medium,4300,11808,10232,1.154,steady,1
5M,wifi,medium,4300,12796,8043,1.591,steady,1
5M,wifi,medium,4300,15220,8400,1.812,steady,1
5M,wifi,medium,4300,10239,6821,1.501,steady,1
5M,wifi,medium,4300,10236,9391,1.09,steady,1
5M,wifi,medium,4300,11984,10225,1.172,steady,1
5M,wifi,medium,4300,11856,8809,1.346,steady,1
5M,wifi,medium,4300,17144,8335,2.057,steady,1
5M,wifi,medium,4300,17120,7447,2.299,steady,1
5M,wifi,medium,4300,16822,8631,1.949,steady,1
5M,wifi,medium,4300,13561,7126,1.903,steady,1
5M,wifi,medium,4300,15398,3741,4.1160000000000005,steady,1
5M,wifi,medium,4300,17495,7164,2.442,buffering,2
5M,wifi,medium,4300,19004,7346,2.587,steady,1
5M,wifi,medium,4300,13441,5862,2.293,steady,1
5M,wifi,medium,4300,10963,9608,1.141,steady,1
5M,wifi,medium,4300,15333,8687,1.765,steady,1
5M,wifi,medium,4300,17315,7230,2.395,steady,1
5M,wifi,medium,4300,17023,8141,2.091,steady,1
5M,wifi,medium,4300,16475,8201,2.009,steady,1
5M,wifi,medium,4300,27163,6992,3.885,steady,1
5M,wifi,medium,4300,24546,5284,4.645,buffering,2
5M,wifi,medium,4300,13085,3983,3.285,buffering,3
5M,wifi,medium,4300,14473,8275,1.749,buffering,4
5M,wifi,medium,4300,25109,7115,3.529,steady,1
5M,wifi,medium,4300,19889,5222,3.809,buffering,2
5M,wifi,medium,4300,26620,6813,3.907,steady,1
5M,wifi,medium,1850,19538,5622,3.475,buffering,2
5M,wifi,medium,1850,19878,6734,2.952,steady,1
5M,wifi,medium,1850,14985,8039,1.864,steady,1
5M,wifi,medium,1850,2726,6991,0.39,steady,1
5M,wifi,medium,4300,17329,7597,2.281,steady,1
5M,wifi,medium,4300,20140,7443,2.706,steady,1
5M,wifi,medium,4300,17863,7964,2.243,steady,1
5M,wifi,medium,4300,12208,6606,1.848,steady,1
