downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,strong,300,16,227,0.07,steady,1
5M,wifi,strong,300,1295,2858,0.4529999999999999,buffering,2
5M,wifi,strong,300,1133,4212,0.269,buffering,3
5M,wifi,strong,300,1097,4940,0.222,buffering,4
5M,wifi,strong,750,3601,7006,0.514,buffering,5
5M,wifi,strong,750,2458,6809,0.361,steady,1
5M,wifi,strong,4300,14276,8074,1.768,steady,1
5M,wifi,strong,4300,19534,7921,2.466,steady,1
5M,wifi,strong,4300,33450,6282,5.325,steady,1
5M,wifi,strong,4300,21383,6231,3.432,buffering,2
5M,wifi,strong,4300,25144,5641,4.457,buffering,3
5M,wifi,strong,4300,20232,5749,3.519,buffering,4
5M,wifi,strong,4300,16336,5700,2.866,buffering,5
5M,wifi,strong,4300,10804,7728,1.398,steady,1
5M,wifi,strong,4300,8772,8175,1.073,steady,1
5M,wifi,strong,4300,16211,8150,1.989,steady,1
5M,wifi,strong,4300,16041,8420,1.905,steady,1
5M,wifi,strong,4300,11312,8570,1.3199999999999998,steady,1
5M,wifi,strong,4300,11374,10493,1.084,steady,1
5M,wifi,strong,4300,8777,7314,1.2,steady,1
5M,wifi,strong,4300,11770,8040,1.464,steady,1
5M,wifi,strong,4300,20852,7786,2.678,steady,1
5M,wifi,strong,4300,21456,7386,2.905,steady,1
5M,wifi,strong,4300,16022,8341,1.921,steady,1
5M,wifi,strong,4300,17265,7656,2.255,steady,1
5M,wifi,strong,4300,38105,6435,5.922000000000001,steady,1
5M,wifi,strong,4300,24234,5840,4.15,buffering,2
5M,wifi,strong,4300,13749,5677,2.422,buffering,3
5M,wifi,strong,4300,26128,5640,4.633,buffering,4
5M,wifi,strong,4300,40873,5691,7.182,buffering,5
5M,wifi,strong,4300,45910,5623,8.165000000000001,buffering,6
5M,wifi,strong,4300,20032,5817,3.444,buffering,7
5M,wifi,strong,4300,21574,5646,3.821,buffering,8
5M,wifi,strong,4300,26547,5608,4.734,buffering,9
5M,wifi,strong,4300,21315,5792,3.68,buffering,10
5M,wifi,strong,4300,7084,5699,1.243,buffering,11
5M,wifi,strong,4300,10485,5726,1.831,buffering,12
5M,wifi,strong,4300,11984,5574,2.15,buffering,13
5M,wifi,strong,4300,6890,5960,1.156,buffering,14
5M,wifi,strong,4300,2807,6024,0.4659999999999999,steady,1
5M,wifi,strong,4300,3667,7515,0.488,steady,1
5M,wifi,strong,4300,3127,6556,0.477,steady,1
5M,wifi,strong,4300,4058,8708,0.4659999999999999,steady,1
5M,wifi,strong,4300,6058,7981,0.759,steady,1
5M,wifi,strong,4300,4997,7759,0.644,steady,1
5M,wifi,strong,4300,15181,8857,1.714,steady,1
5M,wifi,strong,4300,18807,7733,2.432,steady,1
5M,wifi,strong,4300,8581,6264,1.37,steady,1
5M,wifi,strong,4300,7318,8569,0.854,steady,1
5M,wifi,strong,4300,6354,9169,0.6930000000000001,steady,1
5M,wifi,strong,4300,9185,13085,0.7020000000000001,steady,1
5M,wifi,strong,4300,11808,9710,1.216,steady,1
5M,wifi,strong,4300,12796,9437,1.356,steady,1
5M,wifi,strong,4300,15220,7572,2.01,steady,1
5M,wifi,strong,4300,10239,11177,0.916,steady,1
5M,wifi,strong,4300,10236,8909,1.149,steady,1
5M,wifi,strong,4300,11984,10340,1.159,steady,1
5M,wifi,strong,4300,11856,7684,1.543,steady,1
5M,wifi,strong,4300,17144,7985,2.147,steady,1
5M,wifi,strong,4300,17120,7948,2.1540000000000004,steady,1
5M,wifi,strong,4300,16822,8194,2.053,steady,1
5M,wifi,strong,4300,13561,9113,1.488,steady,1
5M,wifi,strong,4300,15398,8493,1.813,steady,1
5M,wifi,strong,4300,17495,7891,2.217,steady,1
5M,wifi,strong,4300,19004,7744,2.454,steady,1
5M,wifi,strong,4300,13441,8322,1.615,steady,1
5M,wifi,strong,4300,10963,10603,1.034,steady,1
5M,wifi,strong,4300,15333,8624,1.778,steady,1
5M,wifi,strong,4300,17315,8125,2.131,steady,1
5M,wifi,strong,4300,17023,8244,2.065,steady,1
5M,wifi,strong,4300,16475,8436,1.953,steady,1
5M,wifi,strong,4300,27163,7021,3.869,steady,1
5M,wifi,strong,4300,24546,5652,4.343,buffering,2
5M,wifi,strong,4300,13085,5767,2.269,buffering,3
5M,wifi,strong,4300,14473,8304,1.743,steady,1
5M,wifi,strong,4300,25109,7164,3.505,steady,1
5M,wifi,strong,4300,19889,6659,2.987,steady,1
5M,wifi,strong,4300,26620,7022,3.791,steady,1
5M,wifi,strong,4300,47122,5675,8.304,buffering,2
5M,wifi,strong,4300,44565,5625,7.923,buffering,3
5M,wifi,strong,4300,33635,5755,5.845,buffering,4
5M,wifi,strong,4300,6088,5606,1.086,buffering,5
5M,wifi,strong,4300,17329,5790,2.993,buffering,6
5M,wifi,strong,4300,20140,5670,3.552,buffering,7
5M,wifi,strong,4300,17863,5720,3.123,buffering,8
5M,wifi,strong,4300,12208,5811,2.101,buffering,9
