downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,medium,300,15,157,0.093,steady,1
50M,4g,medium,300,1235,4901,0.252,buffering,2
50M,4g,medium,300,1401,2463,0.569,buffering,3
50M,4g,medium,300,1447,2689,0.538,steady,1
50M,4g,medium,300,1758,3095,0.5680000000000001,buffering,2
50M,4g,medium,750,859,3993,0.215,steady,1
50M,4g,medium,750,2419,4214,0.574,steady,1
50M,4g,medium,1200,6904,4119,1.676,steady,1
50M,4g,medium,1200,5552,7277,0.7629999999999999,steady,1
50M,4g,medium,4300,13260,4333,3.06,steady,1
50M,4g,medium,4300,8446,3939,2.144,steady,1
50M,4g,medium,4300,8753,4455,1.965,steady,1
50M,4g,medium,4300,14400,4547,3.167,steady,1
50M,4g,medium,4300,18606,4735,3.929,steady,1
50M,4g,medium,4300,17713,3686,4.806,buffering,2
50M,4g,medium,4300,6568,5460,1.203,buffering,3
50M,4g,medium,4300,14294,2968,4.816,steady,1
50M,4g,medium,2850,11077,7078,1.565,buffering,2
50M,4g,medium,2850,8537,9938,0.8590000000000001,steady,1
50M,4g,medium,2850,13257,5953,2.227,steady,1
50M,4g,medium,4300,33953,7112,4.774,steady,1
50M,4g,medium,4300,11485,10451,1.099,buffering,2
50M,4g,medium,4300,6012,7252,0.829,steady,1
50M,4g,medium,4300,12262,8185,1.498,steady,1
50M,4g,medium,4300,7742,7084,1.093,steady,1
50M,4g,medium,4300,13703,9215,1.487,steady,1
50M,4g,medium,4300,16720,13505,1.238,steady,1
50M,4g,medium,4300,17646,11915,1.481,steady,1
50M,4g,medium,4300,16972,10212,1.662,steady,1
50M,4g,medium,4300,20467,8347,2.452,steady,1
50M,4g,medium,4300,34773,9915,3.507,steady,1
50M,4g,medium,4300,19760,10670,1.852,buffering,2
50M,4g,medium,4300,15726,7967,1.974,steady,1
50M,4g,medium,4300,13769,6720,2.049,steady,1
50M,4g,medium,4300,16508,5642,2.926,steady,1
50M,4g,medium,4300,17427,10056,1.733,steady,1
50M,4g,medium,4300,18493,6551,2.823,steady,1
50M,4g,medium,4300,15428,5911,2.61,steady,1
50M,4g,medium,4300,17579,9564,1.838,steady,1
50M,4g,medium,4300,17824,8797,2.026,steady,1
50M,4g,medium,4300,9649,11710,0.8240000000000001,steady,1
50M,4g,medium,4300,21508,12404,1.734,steady,1
50M,4g,medium,4300,15301,10242,1.494,steady,1
50M,4g,medium,4300,14588,13334,1.094,steady,1
50M,4g,medium,4300,14330,6690,2.142,steady,1
50M,4g,medium,4300,22966,5797,3.962,steady,1
50M,4g,medium,4300,23917,13332,1.794,buffering,2
50M,4g,medium,4300,24089,5827,4.134,steady,1
50M,4g,medium,4300,10543,6480,1.627,buffering,2
50M,4g,medium,4300,26645,8534,3.1220000000000003,steady,1
50M,4g,medium,4300,14929,10080,1.481,steady,1
50M,4g,medium,4300,12626,3288,3.84,steady,1
50M,4g,medium,4300,13513,7082,1.908,buffering,2
50M,4g,medium,2850,16037,6296,2.547,steady,1
50M,4g,medium,2850,14585,6391,2.282,steady,1
50M,4g,medium,2850,9809,3566,2.7510000000000003,steady,1
50M,4g,medium,2850,8347,6295,1.326,steady,1
50M,4g,medium,4300,26133,5447,4.798,steady,1
50M,4g,medium,4300,13335,9719,1.372,buffering,2
50M,4g,medium,4300,14796,9248,1.6,steady,1
50M,4g,medium,4300,11435,4991,2.291,steady,1
50M,4g,medium,4300,29296,7769,3.771,steady,1
50M,4g,medium,4300,24721,13178,1.876,buffering,2
50M,4g,medium,4300,15068,7512,2.006,steady,1
50M,4g,medium,4300,15640,14810,1.0559999999999998,steady,1
50M,4g,medium,4300,19531,13029,1.499,steady,1
50M,4g,medium,4300,16972,10749,1.579,steady,1
50M,4g,medium,4300,13792,7037,1.96,steady,1
50M,4g,medium,4300,24041,15921,1.51,steady,1
50M,4g,medium,4300,22317,12496,1.786,steady,1
50M,4g,medium,4300,17718,11157,1.588,steady,1
50M,4g,medium,4300,20396,17477,1.167,steady,1
50M,4g,medium,4300,11253,13640,0.8250000000000001,steady,1
50M,4g,medium,4300,9187,8775,1.047,steady,1
50M,4g,medium,4300,19401,8256,2.35,steady,1
50M,4g,medium,4300,10616,13472,0.788,steady,1
50M,4g,medium,4300,65605,13885,4.725,steady,1
50M,4g,medium,4300,21303,14034,1.518,buffering,2
50M,4g,medium,4300,11462,9011,1.272,steady,1
50M,4g,medium,4300,18991,8899,2.134,steady,1
50M,4g,medium,4300,14431,10526,1.371,steady,1
50M,4g,medium,4300,15389,7792,1.975,steady,1
50M,4g,medium,4300,18350,13572,1.352,steady,1
50M,4g,medium,4300,14129,10656,1.3259999999999998,steady,1
50M,4g,medium,4300,10654,5922,1.799,steady,1
50M,4g,medium,4300,9796,15550,0.6300000000000001,steady,1
