downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,weak,300,15,20,0.739,steady,1
5M,4g,weak,300,1235,1596,0.774,steady,1
5M,4g,weak,300,1401,2950,0.475,buffering,2
5M,4g,weak,1850,8431,4645,1.815,steady,1
5M,4g,weak,1850,8140,1955,4.164000000000001,buffering,2
5M,4g,weak,1850,2392,1032,2.317,buffering,3
5M,4g,weak,1850,7039,2496,2.8200000000000003,buffering,4
5M,4g,weak,1850,11739,920,12.763,steady,1
5M,4g,weak,1850,8892,1040,8.549,buffering,2
5M,4g,weak,1850,6755,1691,3.995,buffering,3
5M,4g,weak,1850,4905,1786,2.746,buffering,4
5M,4g,weak,1850,4669,1459,3.201,buffering,5
5M,4g,weak,1850,6748,1490,4.53,buffering,6
5M,4g,weak,1850,8680,1482,5.856,buffering,7
5M,4g,weak,1850,8246,6650,1.24,buffering,8
5M,4g,weak,1850,2450,6552,0.374,buffering,9
5M,4g,weak,4300,14294,7150,1.999,buffering,10
5M,4g,weak,1850,6786,7984,0.85,steady,1
5M,4g,weak,1850,5229,9793,0.534,steady,1
5M,4g,weak,4300,21031,4141,5.079000000000001,steady,1
5M,4g,weak,1850,15378,7100,2.166,buffering,2
5M,4g,weak,1850,5368,5258,1.021,buffering,3
5M,4g,weak,4300,6012,4225,1.423,steady,1
5M,4g,weak,4300,12262,6596,1.859,steady,1
5M,4g,weak,4300,7742,7876,0.983,steady,1
5M,4g,weak,4300,13703,5986,2.289,steady,1
5M,4g,weak,4300,16720,8522,1.962,steady,1
5M,4g,weak,4300,17646,5855,3.014,steady,1
5M,4g,weak,4300,16972,4363,3.89,steady,1
5M,4g,weak,4300,20467,3403,6.014,buffering,2
5M,4g,weak,1850,13950,7639,1.826,buffering,3
5M,4g,weak,1850,8714,6493,1.342,buffering,4
5M,4g,weak,4300,15726,2701,5.823,steady,1
5M,4g,weak,4300,13769,3820,3.604,buffering,2
5M,4g,weak,1850,7487,2034,3.681,buffering,3
5M,4g,weak,1850,7777,6658,1.168,buffering,4
5M,4g,weak,1850,8222,10919,0.753,steady,1
5M,4g,weak,1850,6041,6293,0.96,steady,1
5M,4g,weak,4300,17579,3122,5.63,steady,1
5M,4g,weak,4300,17824,8011,2.225,buffering,2
5M,4g,weak,1850,3782,1283,2.947,buffering,3
5M,4g,weak,4300,21508,1818,11.831,steady,1
5M,4g,weak,1850,6371,3348,1.903,buffering,2
5M,4g,weak,1850,6320,6449,0.98,buffering,3
5M,4g,weak,1850,5609,4639,1.209,buffering,4
5M,4g,weak,4300,22966,2503,9.177,steady,1
5M,4g,weak,1850,11163,2128,5.247000000000001,buffering,2
5M,4g,weak,1850,10735,3963,2.709,buffering,3
5M,4g,weak,1850,4357,3698,1.178,buffering,4
5M,4g,weak,1850,11354,4090,2.776,buffering,5
5M,4g,weak,1850,6525,4421,1.476,buffering,6
5M,4g,weak,1850,5748,3202,1.7950000000000002,steady,1
5M,4g,weak,4300,13513,1993,6.781,steady,1
5M,4g,weak,1850,10963,2197,4.991,buffering,2
5M,4g,weak,1850,10067,2695,3.735,buffering,3
5M,4g,weak,1850,6436,1211,5.316,buffering,4
5M,4g,weak,1850,4896,2326,2.105,buffering,5
5M,4g,weak,1850,8674,3357,2.584,buffering,6
5M,4g,weak,1850,5377,3017,1.782,buffering,7
5M,4g,weak,1850,6312,1422,4.438,buffering,8
5M,4g,weak,1850,5378,2465,2.182,buffering,9
5M,4g,weak,1850,12662,5087,2.489,steady,1
5M,4g,weak,1850,11348,3690,3.075,steady,1
5M,4g,weak,1850,6681,4705,1.42,steady,1
5M,4g,weak,1850,7022,7254,0.968,steady,1
5M,4g,weak,1850,7688,8293,0.927,steady,1
5M,4g,weak,1850,7156,7572,0.945,steady,1
5M,4g,weak,1850,6023,5412,1.113,steady,1
5M,4g,weak,4300,24041,6952,3.458,steady,1
5M,4g,weak,1850,9259,7036,1.3159999999999998,steady,1
5M,4g,weak,4300,17718,5387,3.289,steady,1
5M,4g,weak,4300,20396,5420,3.763,steady,1
5M,4g,weak,4300,11253,8538,1.318,buffering,2
5M,4g,weak,4300,9187,3663,2.508,steady,1
5M,4g,weak,4300,19401,5599,3.465,steady,1
5M,4g,weak,1850,5097,5266,0.968,steady,1
5M,4g,weak,4300,65605,5849,11.217,steady,1
5M,4g,weak,1850,8763,4505,1.945,steady,1
5M,4g,weak,1850,5669,4224,1.342,buffering,2
5M,4g,weak,4300,18991,6790,2.797,buffering,3
5M,4g,weak,1850,7452,6849,1.088,buffering,4
5M,4g,weak,4300,15389,8198,1.877,steady,1
5M,4g,weak,4300,18350,5341,3.436,steady,1
5M,4g,weak,4300,14129,9778,1.445,steady,1
5M,4g,weak,4300,10654,5081,2.097,steady,1
5M,4g,weak,4300,9796,10258,0.955,steady,1
