downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,medium,300,16,388,0.041,steady,1
50M,wifi,medium,300,1295,11257,0.1149999999999999,steady,1
50M,wifi,medium,300,1133,12054,0.094,buffering,2
50M,wifi,medium,1200,4123,14885,0.277,buffering,3
50M,wifi,medium,4300,15271,13820,1.105,buffering,4
50M,wifi,medium,4300,16599,2686,6.181,steady,1
50M,wifi,medium,2850,9813,18105,0.542,buffering,2
50M,wifi,medium,4300,19534,20264,0.964,steady,1
50M,wifi,medium,4300,33450,13914,2.4040000000000004,steady,1
50M,wifi,medium,4300,21383,20022,1.068,steady,1
50M,wifi,medium,4300,25144,19628,1.281,steady,1
50M,wifi,medium,4300,20232,18838,1.0739999999999998,steady,1
50M,wifi,medium,4300,16336,23814,0.686,steady,1
50M,wifi,medium,4300,10804,20777,0.52,steady,1
50M,wifi,medium,4300,8772,17975,0.488,steady,1
50M,wifi,medium,4300,16211,16975,0.955,steady,1
50M,wifi,medium,4300,16041,9187,1.746,steady,1
50M,wifi,medium,4300,11312,16685,0.678,steady,1
50M,wifi,medium,4300,11374,7523,1.512,steady,1
50M,wifi,medium,4300,8777,5200,1.6880000000000002,steady,1
50M,wifi,medium,4300,11770,15286,0.77,steady,1
50M,wifi,medium,4300,20852,15942,1.308,steady,1
50M,wifi,medium,4300,21456,20891,1.027,steady,1
50M,wifi,medium,4300,16022,21652,0.74,steady,1
50M,wifi,medium,4300,17265,12082,1.4289999999999998,steady,1
50M,wifi,medium,4300,38105,23435,1.626,steady,1
50M,wifi,medium,4300,24234,7189,3.371,steady,1
50M,wifi,medium,4300,13749,18655,0.737,steady,1
50M,wifi,medium,4300,26128,20006,1.3059999999999998,steady,1
50M,wifi,medium,4300,40873,19510,2.095,steady,1
50M,wifi,medium,4300,45910,22660,2.026,steady,1
50M,wifi,medium,4300,20032,10627,1.885,steady,1
50M,wifi,medium,4300,21574,13776,1.5659999999999998,steady,1
50M,wifi,medium,4300,26547,12918,2.055,steady,1
50M,wifi,medium,4300,21315,10936,1.949,steady,1
50M,wifi,medium,4300,7084,12214,0.5800000000000001,steady,1
50M,wifi,medium,4300,10485,837,12.533,steady,1
50M,wifi,medium,300,1095,10235,0.107,buffering,2
50M,wifi,medium,1850,3195,10905,0.293,buffering,3
50M,wifi,medium,4300,2807,11412,0.246,buffering,4
50M,wifi,medium,4300,3667,16085,0.228,steady,1
50M,wifi,medium,4300,3127,10820,0.289,steady,1
50M,wifi,medium,4300,4058,12602,0.322,steady,1
50M,wifi,medium,4300,6058,1312,4.616,steady,1
50M,wifi,medium,4300,4997,10910,0.458,buffering,2
50M,wifi,medium,4300,15181,10141,1.497,steady,1
50M,wifi,medium,4300,18807,7116,2.643,steady,1
50M,wifi,medium,4300,8581,3999,2.146,steady,1
50M,wifi,medium,4300,7318,5599,1.3070000000000002,steady,1
50M,wifi,medium,4300,6354,13155,0.483,steady,1
50M,wifi,medium,4300,9185,9648,0.952,steady,1
50M,wifi,medium,4300,11808,9469,1.247,steady,1
