downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,16,212,0.075,steady,1
5M,wifi,medium,300,1295,4830,0.268,buffering,2
5M,wifi,medium,300,1133,4151,0.273,buffering,3
5M,wifi,medium,300,1097,6606,0.1659999999999999,buffering,4
5M,wifi,medium,300,1223,7112,0.172,buffering,5
5M,wifi,medium,750,2458,6847,0.359,steady,1
5M,wifi,medium,2850,9813,9583,1.024,steady,1
5M,wifi,medium,2850,12974,9995,1.2979999999999998,steady,1
5M,wifi,medium,2850,22858,7280,3.14,steady,1
5M,wifi,medium,4300,21383,7318,2.922,steady,1
5M,wifi,medium,4300,25144,7123,3.53,steady,1
5M,wifi,medium,4300,20232,5580,3.626,buffering,2
5M,wifi,medium,4300,16336,6966,2.345,steady,1
5M,wifi,medium,4300,10804,6439,1.678,steady,1
5M,wifi,medium,4300,8772,8092,1.084,steady,1
5M,wifi,medium,4300,16211,8037,2.017,steady,1
5M,wifi,medium,4300,16041,6864,2.337,steady,1
5M,wifi,medium,4300,11312,10100,1.12,steady,1
5M,wifi,medium,4300,11374,10493,1.084,steady,1
5M,wifi,medium,4300,8777,11026,0.796,steady,1
5M,wifi,medium,4300,11770,10509,1.12,steady,1
5M,wifi,medium,4300,20852,7431,2.806,steady,1
5M,wifi,medium,4300,21456,7207,2.977,steady,1
5M,wifi,medium,4300,16022,7718,2.076,steady,1
5M,wifi,medium,4300,17265,7971,2.166,steady,1
5M,wifi,medium,4300,38105,6498,5.864,steady,1
5M,wifi,medium,4300,24234,5624,4.309,buffering,2
5M,wifi,medium,4300,13749,5787,2.376,buffering,3
5M,wifi,medium,4300,26128,5638,4.634,buffering,4
5M,wifi,medium,2850,27795,5572,4.988,buffering,5
5M,wifi,medium,2850,30075,5832,5.157,buffering,6
5M,wifi,medium,2850,12973,5688,2.281,buffering,7
5M,wifi,medium,4300,21574,5888,3.664,buffering,8
5M,wifi,medium,4300,26547,5680,4.674,buffering,9
5M,wifi,medium,4300,21315,5535,3.851,buffering,10
5M,wifi,medium,4300,7084,5943,1.192,buffering,11
5M,wifi,medium,4300,10485,6871,1.526,steady,1
5M,wifi,medium,4300,11984,10739,1.116,steady,1
5M,wifi,medium,4300,6890,11351,0.607,steady,1
5M,wifi,medium,4300,2807,8507,0.3299999999999999,steady,1
5M,wifi,medium,4300,3667,2515,1.4580000000000002,steady,1
5M,wifi,medium,4300,3127,6653,0.47,steady,1
5M,wifi,medium,4300,4058,6913,0.5870000000000001,steady,1
5M,wifi,medium,4300,6058,7786,0.778,steady,1
5M,wifi,medium,4300,4997,9168,0.545,steady,1
5M,wifi,medium,2850,10308,10278,1.003,steady,1
5M,wifi,medium,4300,18807,7657,2.456,steady,1
5M,wifi,medium,4300,8581,7462,1.15,steady,1
5M,wifi,medium,4300,7318,8599,0.8510000000000001,steady,1
5M,wifi,medium,4300,6354,8622,0.737,steady,1
5M,wifi,medium,4300,9185,11188,0.8210000000000001,steady,1
5M,wifi,medium,4300,11808,10101,1.1689999999999998,steady,1
5M,wifi,medium,4300,12796,7300,1.753,steady,1
5M,wifi,medium,4300,15220,8911,1.708,steady,1
5M,wifi,medium,4300,10239,6190,1.654,steady,1
5M,wifi,medium,4300,10236,8460,1.21,steady,1
5M,wifi,medium,4300,11984,9912,1.209,steady,1
5M,wifi,medium,4300,11856,10125,1.171,steady,1
5M,wifi,medium,4300,17144,7868,2.179,steady,1
5M,wifi,medium,4300,17120,7486,2.2870000000000004,steady,1
5M,wifi,medium,4300,16822,7346,2.29,steady,1
5M,wifi,medium,4300,13561,8239,1.646,steady,1
5M,wifi,medium,4300,15398,8641,1.782,steady,1
5M,wifi,medium,4300,17495,8007,2.185,steady,1
5M,wifi,medium,4300,19004,7574,2.509,steady,1
5M,wifi,medium,4300,13441,5749,2.338,steady,1
5M,wifi,medium,4300,10963,6904,1.588,steady,1
5M,wifi,medium,4300,15333,8374,1.831,steady,1
5M,wifi,medium,4300,17315,6606,2.621,steady,1
5M,wifi,medium,4300,17023,8056,2.113,steady,1
5M,wifi,medium,4300,16475,7371,2.2350000000000003,steady,1
5M,wifi,medium,4300,27163,6813,3.987,steady,1
5M,wifi,medium,4300,24546,5433,4.518000000000001,buffering,2
5M,wifi,medium,4300,13085,5699,2.2960000000000003,buffering,3
5M,wifi,medium,4300,14473,8410,1.721,steady,1
5M,wifi,medium,4300,25109,6996,3.589,steady,1
5M,wifi,medium,4300,19889,6849,2.904,steady,1
5M,wifi,medium,4300,26620,6850,3.886,steady,1
5M,wifi,medium,2850,31001,5820,5.327,buffering,2
5M,wifi,medium,4300,44565,5640,7.902,buffering,3
5M,wifi,medium,4300,33635,5594,6.013000000000001,buffering,4
5M,wifi,medium,4300,6088,6277,0.97,buffering,5
5M,wifi,medium,4300,17329,5439,3.186,buffering,6
5M,wifi,medium,4300,20140,5908,3.409,buffering,7
5M,wifi,medium,4300,17863,5454,3.2750000000000004,buffering,8
5M,wifi,medium,4300,12208,5745,2.125,buffering,9
