downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,300,16,95,0.167,steady,1
50M,4g,weak,300,1295,6078,0.213,steady,1
50M,4g,weak,300,1133,6826,0.166,buffering,2
50M,4g,weak,300,1097,6985,0.157,buffering,3
50M,4g,weak,300,1223,9062,0.135,buffering,4
50M,4g,weak,300,1165,4479,0.26,steady,1
50M,4g,weak,4300,14276,6974,2.047,steady,1
50M,4g,weak,2850,12974,8316,1.56,steady,1
50M,4g,weak,1850,15121,10007,1.511,steady,1
50M,4g,weak,2850,13817,4258,3.245,steady,1
50M,4g,weak,2850,16651,5578,2.985,steady,1
50M,4g,weak,2850,13440,4388,3.063,steady,1
50M,4g,weak,4300,16336,3828,4.268,steady,1
50M,4g,weak,4300,10804,7395,1.461,buffering,2
50M,4g,weak,4300,8772,7614,1.152,steady,1
50M,4g,weak,2850,11316,5438,2.081,steady,1
50M,4g,weak,2850,10818,3263,3.315,steady,1
50M,4g,weak,4300,11312,5213,2.17,steady,1
50M,4g,weak,4300,11374,5791,1.964,steady,1
50M,4g,weak,4300,8777,5332,1.646,steady,1
50M,4g,weak,4300,11770,7099,1.658,steady,1
50M,4g,weak,2850,13502,6140,2.1990000000000003,steady,1
50M,4g,weak,2850,14114,6086,2.319,steady,1
50M,4g,weak,4300,16022,6821,2.349,steady,1
50M,4g,weak,4300,17265,9409,1.835,steady,1
50M,4g,weak,1850,17900,7474,2.395,steady,1
50M,4g,weak,2850,16195,15940,1.016,steady,1
50M,4g,weak,4300,13749,12614,1.09,steady,1
50M,4g,weak,4300,26128,12377,2.111,steady,1
50M,4g,weak,2850,27795,7563,3.675,steady,1
50M,4g,weak,1850,18789,4537,4.141,buffering,2
50M,4g,weak,4300,20032,8836,2.267,buffering,3
50M,4g,weak,4300,21574,10488,2.057,steady,1
50M,4g,weak,2850,17318,10401,1.665,steady,1
50M,4g,weak,4300,21315,4287,4.972,steady,1
50M,4g,weak,4300,7084,6832,1.037,buffering,2
50M,4g,weak,4300,10485,6413,1.635,steady,1
50M,4g,weak,4300,11984,6165,1.944,steady,1
50M,4g,weak,4300,6890,4063,1.6960000000000002,steady,1
50M,4g,weak,4300,2807,3299,0.851,steady,1
50M,4g,weak,4300,3667,3686,0.995,steady,1
50M,4g,weak,4300,3127,3933,0.7949999999999999,steady,1
50M,4g,weak,4300,4058,7515,0.54,steady,1
50M,4g,weak,4300,6058,7325,0.827,steady,1
50M,4g,weak,4300,4997,8812,0.567,steady,1
50M,4g,weak,4300,15181,8562,1.773,steady,1
50M,4g,weak,4300,18807,13414,1.402,steady,1
50M,4g,weak,4300,8581,6433,1.334,steady,1
50M,4g,weak,4300,7318,13330,0.5489999999999999,steady,1
50M,4g,weak,4300,6354,10608,0.599,steady,1
50M,4g,weak,4300,9185,9269,0.991,steady,1
50M,4g,weak,4300,11808,7589,1.5559999999999998,steady,1
50M,4g,weak,4300,12796,3669,3.488,steady,1
50M,4g,weak,4300,15220,4238,3.591,buffering,2
50M,4g,weak,4300,10239,1903,5.381,steady,1
50M,4g,weak,2850,7074,2233,3.168,buffering,2
50M,4g,weak,2850,7977,9812,0.813,buffering,3
50M,4g,weak,2850,7872,11025,0.714,steady,1
50M,4g,weak,1850,7922,9684,0.818,steady,1
50M,4g,weak,1850,7630,7408,1.03,steady,1
50M,4g,weak,4300,16822,4691,3.586,steady,1
50M,4g,weak,4300,13561,3131,4.331,steady,1
50M,4g,weak,4300,15398,3853,3.996,buffering,2
50M,4g,weak,2850,11686,9447,1.237,buffering,3
50M,4g,weak,2850,12207,14177,0.861,steady,1
50M,4g,weak,4300,13441,11915,1.128,steady,1
50M,4g,weak,4300,10963,14502,0.756,steady,1
50M,4g,weak,4300,15333,4946,3.1,steady,1
50M,4g,weak,4300,17315,7709,2.246,steady,1
50M,4g,weak,4300,17023,18727,0.909,steady,1
50M,4g,weak,4300,16475,5718,2.881,steady,1
50M,4g,weak,2850,18328,6351,2.886,steady,1
50M,4g,weak,2850,16568,10322,1.605,steady,1
50M,4g,weak,4300,13085,13125,0.997,steady,1
50M,4g,weak,4300,14473,17028,0.8500000000000001,steady,1
50M,4g,weak,4300,25109,5637,4.454000000000001,steady,1
50M,4g,weak,4300,19889,6304,3.155,buffering,2
50M,4g,weak,2850,16189,7091,2.2830000000000004,buffering,3
50M,4g,weak,1850,19538,5258,3.716,steady,1
50M,4g,weak,1850,19878,6305,3.153,steady,1
50M,4g,weak,1850,14985,8573,1.748,steady,1
50M,4g,weak,4300,6088,6540,0.931,steady,1
50M,4g,weak,4300,17329,6295,2.753,steady,1
50M,4g,weak,2850,13625,4671,2.917,steady,1
50M,4g,weak,4300,17863,3084,5.792,steady,1
50M,4g,weak,4300,12208,3633,3.3600000000000003,buffering,2
