downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,weak,300,15,260,0.056,steady,1
50M,wifi,weak,300,1235,8071,0.153,buffering,2
50M,wifi,weak,300,1401,11121,0.126,buffering,3
50M,wifi,weak,300,1447,11483,0.126,buffering,4
50M,wifi,weak,750,4396,12815,0.343,buffering,5
50M,wifi,weak,750,859,587,1.463,steady,1
50M,wifi,weak,1850,7039,3056,2.303,steady,1
50M,wifi,weak,1850,11739,13843,0.8480000000000001,steady,1
50M,wifi,weak,1850,8892,5240,1.697,steady,1
50M,wifi,weak,1850,6755,4669,1.447,steady,1
50M,wifi,weak,1850,4905,7501,0.6539999999999999,steady,1
50M,wifi,weak,4300,8753,14420,0.607,steady,1
50M,wifi,weak,4300,14400,14229,1.012,steady,1
50M,wifi,weak,4300,18606,4169,4.463,steady,1
50M,wifi,weak,4300,17713,3738,4.739,buffering,2
50M,wifi,weak,4300,6568,7990,0.8220000000000001,buffering,3
50M,wifi,weak,4300,14294,10675,1.339,steady,1
50M,wifi,weak,4300,17813,8814,2.021,steady,1
50M,wifi,weak,4300,14222,13072,1.088,steady,1
50M,wifi,weak,4300,21031,12445,1.69,steady,1
50M,wifi,weak,4300,33953,12740,2.665,steady,1
50M,wifi,weak,4300,11485,13640,0.8420000000000001,steady,1
50M,wifi,weak,4300,6012,10070,0.597,steady,1
50M,wifi,weak,4300,12262,12893,0.951,steady,1
50M,wifi,weak,4300,7742,14051,0.551,steady,1
50M,wifi,weak,4300,13703,12653,1.083,steady,1
50M,wifi,weak,4300,16720,17026,0.982,steady,1
50M,wifi,weak,4300,17646,10981,1.607,steady,1
50M,wifi,weak,4300,16972,19485,0.871,steady,1
50M,wifi,weak,4300,20467,18340,1.116,steady,1
50M,wifi,weak,4300,34773,17206,2.021,steady,1
50M,wifi,weak,4300,19760,4643,4.256,steady,1
50M,wifi,weak,4300,15726,11346,1.386,buffering,2
50M,wifi,weak,4300,13769,6898,1.996,steady,1
50M,wifi,weak,4300,16508,13598,1.214,steady,1
50M,wifi,weak,4300,17427,14145,1.232,steady,1
50M,wifi,weak,4300,18493,18292,1.011,steady,1
50M,wifi,weak,4300,15428,3603,4.281999999999999,steady,1
50M,wifi,weak,4300,17579,22112,0.7949999999999999,buffering,2
50M,wifi,weak,4300,17824,6790,2.625,steady,1
50M,wifi,weak,4300,9649,6781,1.423,steady,1
50M,wifi,weak,4300,21508,12526,1.717,steady,1
50M,wifi,weak,4300,15301,14899,1.027,steady,1
50M,wifi,weak,4300,14588,13095,1.114,steady,1
50M,wifi,weak,4300,14330,11670,1.228,steady,1
50M,wifi,weak,4300,22966,16594,1.384,steady,1
50M,wifi,weak,4300,23917,11988,1.995,steady,1
50M,wifi,weak,4300,24089,12272,1.963,steady,1
50M,wifi,weak,4300,10543,8742,1.2060000000000002,steady,1
50M,wifi,weak,4300,26645,8030,3.318,steady,1
50M,wifi,weak,4300,14929,1223,12.203,steady,1
50M,wifi,weak,2850,8823,8599,1.026,buffering,2
50M,wifi,weak,2850,9274,8222,1.128,buffering,3
50M,wifi,weak,2850,16037,10360,1.548,buffering,4
50M,wifi,weak,2850,14585,4936,2.955,steady,1
50M,wifi,weak,2850,9809,13835,0.7090000000000001,steady,1
50M,wifi,weak,4300,13987,10685,1.309,steady,1
50M,wifi,weak,4300,26133,12912,2.024,steady,1
50M,wifi,weak,4300,13335,10148,1.314,steady,1
50M,wifi,weak,4300,14796,4076,3.63,steady,1
50M,wifi,weak,4300,11435,12705,0.9,buffering,2
50M,wifi,weak,4300,29296,10120,2.895,steady,1
50M,wifi,weak,4300,24721,6230,3.968,steady,1
50M,wifi,weak,4300,15068,7840,1.922,buffering,2
50M,wifi,weak,4300,15640,5735,2.727,steady,1
50M,wifi,weak,4300,19531,11053,1.767,steady,1
50M,wifi,weak,4300,16972,8394,2.022,steady,1
50M,wifi,weak,4300,13792,8535,1.616,steady,1
50M,wifi,weak,4300,24041,6413,3.749,steady,1
50M,wifi,weak,4300,22317,9611,2.322,steady,1
50M,wifi,weak,4300,17718,11781,1.504,steady,1
50M,wifi,weak,4300,20396,8772,2.325,steady,1
50M,wifi,weak,4300,11253,7919,1.421,steady,1
50M,wifi,weak,4300,9187,11190,0.8210000000000001,steady,1
50M,wifi,weak,4300,19401,10436,1.859,steady,1
50M,wifi,weak,4300,10616,3290,3.227,steady,1
50M,wifi,weak,4300,65605,5753,11.404,steady,1
50M,wifi,weak,4300,21303,11435,1.863,buffering,2
50M,wifi,weak,4300,11462,3432,3.34,buffering,3
50M,wifi,weak,4300,18991,4107,4.624,buffering,4
50M,wifi,weak,4300,14431,2663,5.42,buffering,5
50M,wifi,weak,2850,11522,1767,6.52,buffering,6
50M,wifi,weak,2850,13079,2025,6.46,buffering,7
50M,wifi,weak,1850,7095,12297,0.577,buffering,8
50M,wifi,weak,1850,5018,12120,0.414,buffering,9
50M,wifi,weak,2850,6887,9895,0.6960000000000001,buffering,10
