downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,weak,300,15,76,0.192,steady,1
5M,wifi,weak,300,1235,3643,0.3389999999999999,buffering,2
5M,wifi,weak,300,1401,7962,0.176,buffering,3
5M,wifi,weak,300,1447,5696,0.254,buffering,4
5M,wifi,weak,300,1758,5111,0.344,buffering,5
5M,wifi,weak,750,859,3993,0.215,steady,1
5M,wifi,weak,4300,20137,2523,7.98,steady,1
5M,wifi,weak,2850,18993,4967,3.824,buffering,2
5M,wifi,weak,4300,20305,4460,4.553,buffering,3
5M,wifi,weak,4300,13260,3418,3.879,buffering,4
5M,wifi,weak,4300,8446,1591,5.31,buffering,5
5M,wifi,weak,4300,8753,3461,2.529,buffering,6
5M,wifi,weak,4300,14400,6522,2.208,buffering,7
5M,wifi,weak,4300,18606,6385,2.914,buffering,8
5M,wifi,weak,4300,17713,5687,3.115,buffering,9
5M,wifi,weak,4300,6568,3732,1.76,buffering,10
5M,wifi,weak,4300,14294,3332,4.29,buffering,11
5M,wifi,weak,4300,17813,6523,2.7310000000000003,buffering,12
5M,wifi,weak,4300,14222,6019,2.363,steady,1
5M,wifi,weak,4300,21031,4512,4.661,steady,1
5M,wifi,weak,4300,33953,5329,6.371,buffering,2
5M,wifi,weak,4300,11485,3788,3.032,buffering,3
5M,wifi,weak,4300,6012,3555,1.691,buffering,4
5M,wifi,weak,4300,12262,5310,2.309,buffering,5
5M,wifi,weak,4300,7742,8325,0.93,steady,1
5M,wifi,weak,4300,13703,4552,3.01,steady,1
5M,wifi,weak,4300,16720,6100,2.741,steady,1
5M,wifi,weak,4300,17646,8091,2.181,steady,1
5M,wifi,weak,4300,16972,4254,3.99,steady,1
5M,wifi,weak,4300,20467,2766,7.399,buffering,2
5M,wifi,weak,4300,34773,4379,7.941,buffering,3
5M,wifi,weak,4300,19760,3972,4.9750000000000005,buffering,4
5M,wifi,weak,4300,15726,3295,4.772,buffering,5
5M,wifi,weak,4300,13769,6569,2.096,buffering,6
5M,wifi,weak,4300,16508,3889,4.245,buffering,7
5M,wifi,weak,4300,17427,4350,4.006,buffering,8
5M,wifi,weak,4300,18493,6926,2.67,buffering,9
5M,wifi,weak,4300,15428,4923,3.134,buffering,10
5M,wifi,weak,4300,17579,4503,3.904,buffering,11
5M,wifi,weak,4300,17824,1742,10.234,buffering,12
5M,wifi,weak,4300,9649,4507,2.141,buffering,13
5M,wifi,weak,4300,21508,2769,7.766,buffering,14
5M,wifi,weak,2850,9962,2099,4.747,buffering,15
5M,wifi,weak,2850,9717,2029,4.789000000000001,buffering,16
5M,wifi,weak,1850,5609,2278,2.462,steady,1
5M,wifi,weak,1850,10010,2690,3.722,buffering,2
5M,wifi,weak,1850,11163,4175,2.674,buffering,3
5M,wifi,weak,1850,10735,5471,1.962,buffering,4
5M,wifi,weak,1850,4357,5673,0.768,buffering,5
5M,wifi,weak,4300,26645,3944,6.755000000000001,steady,1
5M,wifi,weak,4300,14929,5499,2.715,buffering,2
5M,wifi,weak,4300,12626,4743,2.662,buffering,3
5M,wifi,weak,4300,13513,5469,2.471,buffering,4
5M,wifi,weak,4300,23227,3522,6.594,steady,1
5M,wifi,weak,4300,20750,4634,4.478,buffering,2
5M,wifi,weak,4300,14577,7905,1.844,buffering,3
5M,wifi,weak,4300,13987,3806,3.675,buffering,4
5M,wifi,weak,4300,26133,4159,6.283,buffering,5
5M,wifi,weak,4300,13335,1492,8.935,buffering,6
5M,wifi,weak,2850,9810,2715,3.614,buffering,7
5M,wifi,weak,2850,7913,4498,1.759,buffering,8
5M,wifi,weak,2850,19453,5121,3.799,buffering,9
5M,wifi,weak,2850,16869,5098,3.309,buffering,10
5M,wifi,weak,2850,10071,4175,2.412,buffering,11
5M,wifi,weak,4300,15640,4151,3.768,buffering,12
5M,wifi,weak,4300,19531,4736,4.1240000000000006,buffering,13
5M,wifi,weak,4300,16972,4404,3.854,buffering,14
5M,wifi,weak,4300,13792,4552,3.03,buffering,15
5M,wifi,weak,4300,24041,6519,3.688,buffering,16
5M,wifi,weak,4300,22317,5230,4.267,buffering,17
5M,wifi,weak,4300,17718,5070,3.495,buffering,18
5M,wifi,weak,4300,20396,5691,3.584,buffering,19
5M,wifi,weak,4300,11253,5148,2.186,buffering,20
5M,wifi,weak,4300,9187,3463,2.653,steady,1
5M,wifi,weak,4300,19401,2891,6.710999999999999,steady,1
5M,wifi,weak,4300,10616,5779,1.837,buffering,2
5M,wifi,weak,2850,33726,4541,7.427,buffering,3
5M,wifi,weak,4300,21303,5426,3.926,buffering,4
5M,wifi,weak,4300,11462,6664,1.7200000000000002,buffering,5
5M,wifi,weak,4300,18991,6562,2.894,buffering,6
5M,wifi,weak,4300,14431,4884,2.955,buffering,7
5M,wifi,weak,4300,15389,6230,2.47,buffering,8
5M,wifi,weak,4300,18350,5394,3.402,steady,1
5M,wifi,weak,4300,14129,4814,2.935,buffering,2
5M,wifi,weak,4300,10654,7028,1.516,steady,1
5M,wifi,weak,4300,9796,6601,1.484,steady,1
