downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,medium,300,15,221,0.066,steady,1
50M,wifi,medium,300,1235,10646,0.1159999999999999,buffering,2
50M,wifi,medium,300,1401,14154,0.099,buffering,3
50M,wifi,medium,300,1447,15900,0.091,buffering,4
50M,wifi,medium,750,4396,19623,0.224,steady,1
50M,wifi,medium,1200,1329,9916,0.134,steady,1
50M,wifi,medium,4300,20137,20258,0.994,steady,1
50M,wifi,medium,4300,29101,23412,1.243,steady,1
50M,wifi,medium,4300,20305,22264,0.912,steady,1
50M,wifi,medium,4300,13260,23346,0.5680000000000001,steady,1
50M,wifi,medium,4300,8446,24480,0.345,steady,1
50M,wifi,medium,4300,8753,11353,0.7709999999999999,steady,1
50M,wifi,medium,4300,14400,23801,0.605,steady,1
50M,wifi,medium,4300,18606,25452,0.731,steady,1
50M,wifi,medium,4300,17713,17838,0.993,steady,1
50M,wifi,medium,4300,6568,17149,0.383,steady,1
50M,wifi,medium,4300,14294,14952,0.956,steady,1
50M,wifi,medium,4300,17813,29107,0.612,steady,1
50M,wifi,medium,4300,14222,21614,0.658,steady,1
50M,wifi,medium,4300,21031,23684,0.888,steady,1
50M,wifi,medium,4300,33953,24063,1.411,steady,1
50M,wifi,medium,4300,11485,16890,0.68,steady,1
50M,wifi,medium,4300,6012,15656,0.384,steady,1
50M,wifi,medium,4300,12262,29617,0.414,steady,1
50M,wifi,medium,4300,7742,19212,0.403,steady,1
50M,wifi,medium,4300,13703,17390,0.788,steady,1
50M,wifi,medium,4300,16720,25644,0.652,steady,1
50M,wifi,medium,4300,17646,20834,0.847,steady,1
50M,wifi,medium,4300,16972,20875,0.8130000000000001,steady,1
50M,wifi,medium,4300,20467,22616,0.905,steady,1
50M,wifi,medium,4300,34773,22420,1.551,steady,1
50M,wifi,medium,4300,19760,24039,0.8220000000000001,steady,1
50M,wifi,medium,4300,15726,18097,0.869,steady,1
50M,wifi,medium,4300,13769,26945,0.511,steady,1
50M,wifi,medium,4300,16508,23516,0.702,steady,1
50M,wifi,medium,4300,17427,25074,0.6950000000000001,steady,1
50M,wifi,medium,4300,18493,28233,0.655,steady,1
50M,wifi,medium,4300,15428,19728,0.782,steady,1
50M,wifi,medium,4300,17579,24830,0.7080000000000001,steady,1
50M,wifi,medium,4300,17824,24283,0.734,steady,1
50M,wifi,medium,4300,9649,16466,0.586,steady,1
50M,wifi,medium,4300,21508,23277,0.924,steady,1
50M,wifi,medium,4300,15301,22436,0.682,steady,1
50M,wifi,medium,4300,14588,21611,0.675,steady,1
50M,wifi,medium,4300,14330,5941,2.412,steady,1
50M,wifi,medium,4300,22966,11460,2.004,steady,1
50M,wifi,medium,4300,23917,17419,1.373,steady,1
50M,wifi,medium,4300,24089,18473,1.3039999999999998,steady,1
50M,wifi,medium,4300,10543,20392,0.517,steady,1
50M,wifi,medium,4300,26645,21786,1.223,steady,1
50M,wifi,medium,4300,14929,22348,0.668,steady,1
50M,wifi,medium,4300,12626,15803,0.799,steady,1
50M,wifi,medium,4300,13513,19360,0.698,steady,1
50M,wifi,medium,4300,23227,23204,1.001,steady,1
50M,wifi,medium,4300,20750,21889,0.948,steady,1
50M,wifi,medium,4300,14577,17842,0.8170000000000001,steady,1
50M,wifi,medium,4300,13987,20154,0.6940000000000001,steady,1
50M,wifi,medium,4300,26133,26667,0.98,steady,1
50M,wifi,medium,4300,13335,21932,0.608,steady,1
50M,wifi,medium,4300,14796,16719,0.885,steady,1
50M,wifi,medium,4300,11435,19647,0.5820000000000001,steady,1
50M,wifi,medium,4300,29296,5844,5.013,steady,1
50M,wifi,medium,4300,24721,7462,3.313,buffering,2
50M,wifi,medium,4300,15068,14175,1.063,buffering,3
50M,wifi,medium,4300,15640,13436,1.164,steady,1
50M,wifi,medium,4300,19531,17423,1.121,steady,1
50M,wifi,medium,4300,16972,20698,0.8200000000000001,steady,1
50M,wifi,medium,4300,13792,17959,0.768,steady,1
50M,wifi,medium,4300,24041,19156,1.255,steady,1
50M,wifi,medium,4300,22317,22611,0.987,steady,1
50M,wifi,medium,4300,17718,18749,0.945,steady,1
50M,wifi,medium,4300,20396,20174,1.011,steady,1
50M,wifi,medium,4300,11253,12875,0.874,steady,1
50M,wifi,medium,4300,9187,21217,0.433,steady,1
50M,wifi,medium,4300,19401,20465,0.948,steady,1
50M,wifi,medium,4300,10616,23079,0.46,steady,1
50M,wifi,medium,4300,65605,22623,2.9,steady,1
50M,wifi,medium,4300,21303,18349,1.1609999999999998,steady,1
50M,wifi,medium,4300,11462,22213,0.516,steady,1
50M,wifi,medium,4300,18991,16971,1.119,steady,1
50M,wifi,medium,4300,14431,24214,0.596,steady,1
50M,wifi,medium,4300,15389,15980,0.963,steady,1
50M,wifi,medium,4300,18350,17328,1.059,steady,1
50M,wifi,medium,4300,14129,17931,0.788,steady,1
50M,wifi,medium,4300,10654,18529,0.5750000000000001,steady,1
50M,wifi,medium,4300,9796,20755,0.472,steady,1
