downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,weak,300,16,300,0.053,steady,1
5M,wifi,weak,300,1295,6673,0.194,buffering,2
5M,wifi,weak,300,1133,6192,0.183,buffering,3
5M,wifi,weak,750,2706,9362,0.289,buffering,4
5M,wifi,weak,750,3601,6208,0.58,buffering,5
5M,wifi,weak,1200,4122,8448,0.488,steady,1
5M,wifi,weak,4300,14276,3773,3.784,steady,1
5M,wifi,weak,4300,19534,6422,3.0420000000000003,buffering,2
5M,wifi,weak,4300,33450,6560,5.099,steady,1
5M,wifi,weak,4300,21383,5792,3.692,buffering,2
5M,wifi,weak,4300,25144,5641,4.457,buffering,3
5M,wifi,weak,4300,20232,5741,3.524,buffering,4
5M,wifi,weak,4300,16336,5393,3.0290000000000004,buffering,5
5M,wifi,weak,4300,10804,5281,2.046,buffering,6
5M,wifi,weak,4300,8772,5907,1.485,steady,1
5M,wifi,weak,4300,16211,7958,2.037,steady,1
5M,wifi,weak,4300,16041,8151,1.968,steady,1
5M,wifi,weak,4300,11312,3908,2.895,steady,1
5M,wifi,weak,4300,11374,3907,2.911,steady,1
5M,wifi,weak,4300,8777,5789,1.516,steady,1
5M,wifi,weak,4300,11770,6601,1.783,steady,1
5M,wifi,weak,4300,20852,7329,2.845,steady,1
5M,wifi,weak,4300,21456,7353,2.918,steady,1
5M,wifi,weak,4300,16022,7644,2.096,steady,1
5M,wifi,weak,4300,17265,4455,3.875,steady,1
5M,wifi,weak,4300,38105,5487,6.944999999999999,buffering,2
5M,wifi,weak,4300,24234,4174,5.806,buffering,3
5M,wifi,weak,4300,13749,6844,2.009,buffering,4
5M,wifi,weak,4300,26128,6086,4.293,buffering,5
5M,wifi,weak,4300,40873,5673,7.205,buffering,6
5M,wifi,weak,4300,45910,4643,9.888,buffering,7
5M,wifi,weak,4300,20032,5112,3.919,buffering,8
5M,wifi,weak,4300,21574,4731,4.56,buffering,9
5M,wifi,weak,4300,26547,5285,5.023,buffering,10
5M,wifi,weak,4300,21315,5778,3.689,buffering,11
5M,wifi,weak,4300,7084,5509,1.286,buffering,12
5M,wifi,weak,4300,10485,5132,2.043,buffering,13
5M,wifi,weak,4300,11984,5343,2.243,buffering,14
5M,wifi,weak,4300,6890,7874,0.875,buffering,15
5M,wifi,weak,4300,2807,1818,1.544,steady,1
5M,wifi,weak,2850,2252,3465,0.65,steady,1
5M,wifi,weak,2850,2010,4740,0.424,steady,1
5M,wifi,weak,2850,2597,3825,0.679,steady,1
5M,wifi,weak,2850,4085,4963,0.8230000000000001,steady,1
5M,wifi,weak,2850,3449,3167,1.089,steady,1
5M,wifi,weak,2850,10308,2380,4.332,steady,1
5M,wifi,weak,2850,12741,8488,1.501,buffering,2
5M,wifi,weak,2850,5560,11416,0.487,steady,1
5M,wifi,weak,4300,7318,9783,0.748,steady,1
5M,wifi,weak,4300,6354,2717,2.339,steady,1
5M,wifi,weak,4300,9185,7474,1.229,steady,1
5M,wifi,weak,4300,11808,10349,1.141,steady,1
5M,wifi,weak,4300,12796,9160,1.397,steady,1
5M,wifi,weak,4300,15220,3988,3.816,steady,1
5M,wifi,weak,4300,10239,8950,1.144,steady,1
5M,wifi,weak,4300,10236,9172,1.116,steady,1
5M,wifi,weak,4300,11984,4692,2.5540000000000003,steady,1
5M,wifi,weak,4300,11856,8033,1.476,steady,1
5M,wifi,weak,4300,17144,5363,3.197,steady,1
5M,wifi,weak,4300,17120,7130,2.401,steady,1
5M,wifi,weak,4300,16822,8522,1.974,steady,1
5M,wifi,weak,4300,13561,6922,1.959,steady,1
5M,wifi,weak,4300,15398,6578,2.341,steady,1
5M,wifi,weak,4300,17495,6348,2.756,steady,1
5M,wifi,weak,4300,19004,6573,2.891,steady,1
5M,wifi,weak,4300,13441,4497,2.989,steady,1
5M,wifi,weak,4300,10963,7775,1.41,steady,1
5M,wifi,weak,4300,15333,5821,2.634,steady,1
5M,wifi,weak,4300,17315,4245,4.079,steady,1
5M,wifi,weak,4300,17023,4591,3.708,buffering,2
5M,wifi,weak,4300,16475,6240,2.64,buffering,3
5M,wifi,weak,4300,27163,6935,3.917,steady,1
5M,wifi,weak,4300,24546,5397,4.548,buffering,2
5M,wifi,weak,4300,13085,5913,2.213,buffering,3
5M,wifi,weak,4300,14473,2981,4.856,steady,1
5M,wifi,weak,4300,25109,5503,4.563,buffering,2
5M,wifi,weak,4300,19889,5738,3.466,buffering,3
5M,wifi,weak,4300,26620,5689,4.679,buffering,4
5M,wifi,weak,4300,47122,5639,8.356,buffering,5
5M,wifi,weak,4300,44565,5499,8.104,buffering,6
5M,wifi,weak,4300,33635,5669,5.933,buffering,7
5M,wifi,weak,4300,6088,4434,1.373,buffering,8
5M,wifi,weak,4300,17329,3590,4.827,buffering,9
5M,wifi,weak,4300,20140,6165,3.267,buffering,10
5M,wifi,weak,4300,17863,6797,2.628,buffering,11
5M,wifi,weak,4300,12208,5631,2.168,buffering,12
