downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,strong,300,32,273,0.116,steady,1
5M,4g,strong,300,723,4379,0.165,buffering,2
5M,4g,strong,300,597,5333,0.112,buffering,3
5M,4g,strong,300,591,6154,0.096,buffering,4
5M,4g,strong,300,552,6821,0.081,buffering,5
5M,4g,strong,1200,1960,9245,0.212,buffering,6
5M,4g,strong,2850,4074,9841,0.414,buffering,7
5M,4g,strong,4300,6968,9572,0.728,buffering,8
5M,4g,strong,4300,8526,7661,1.113,steady,1
5M,4g,strong,4300,8783,7821,1.123,steady,1
5M,4g,strong,4300,7863,7315,1.075,steady,1
5M,4g,strong,4300,7276,7635,0.953,steady,1
5M,4g,strong,4300,6804,7261,0.937,steady,1
5M,4g,strong,4300,10026,8606,1.165,steady,1
5M,4g,strong,4300,8885,8503,1.0450000000000002,steady,1
5M,4g,strong,4300,19128,6979,2.741,steady,1
5M,4g,strong,4300,14478,5118,2.829,buffering,2
5M,4g,strong,2850,8055,5989,1.345,buffering,3
5M,4g,strong,4300,8712,5546,1.571,buffering,4
5M,4g,strong,4300,13778,3720,3.704,buffering,5
5M,4g,strong,2850,8285,6764,1.225,buffering,6
5M,4g,strong,2850,7426,5974,1.243,buffering,7
5M,4g,strong,4300,9903,7688,1.288,buffering,8
5M,4g,strong,4300,8887,4662,1.906,buffering,9
5M,4g,strong,4300,8131,5346,1.521,buffering,10
5M,4g,strong,4300,7255,6838,1.061,buffering,11
5M,4g,strong,4300,2895,5264,0.55,steady,1
5M,4g,strong,4300,3033,5778,0.525,steady,1
5M,4g,strong,4300,5452,6161,0.885,steady,1
5M,4g,strong,4300,8117,8044,1.009,steady,1
5M,4g,strong,4300,7855,7390,1.063,steady,1
5M,4g,strong,4300,8574,8776,0.977,steady,1
5M,4g,strong,4300,7301,9518,0.767,steady,1
5M,4g,strong,4300,6084,10544,0.577,steady,1
5M,4g,strong,4300,6159,11622,0.53,steady,1
5M,4g,strong,4300,7052,11338,0.622,steady,1
5M,4g,strong,4300,5269,11839,0.445,steady,1
5M,4g,strong,4300,4803,10028,0.479,steady,1
5M,4g,strong,4300,5198,8072,0.644,steady,1
