downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,300,15,132,0.11,steady,1
50M,4g,weak,300,1235,3320,0.372,steady,1
50M,4g,weak,300,1401,4832,0.29,buffering,2
50M,4g,weak,1200,5440,4359,1.248,buffering,3
50M,4g,weak,4300,12185,6983,1.745,buffering,4
50M,4g,weak,4300,5760,6515,0.884,steady,1
50M,4g,weak,4300,20137,2423,8.309,steady,1
50M,4g,weak,1200,6904,7740,0.892,buffering,2
50M,4g,weak,4300,20305,5267,3.855,buffering,3
50M,4g,weak,4300,13260,4251,3.119,buffering,4
50M,4g,weak,4300,8446,5285,1.598,buffering,5
50M,4g,weak,4300,8753,4436,1.973,steady,1
50M,4g,weak,4300,14400,5146,2.798,steady,1
50M,4g,weak,4300,18606,4605,4.04,steady,1
50M,4g,weak,4300,17713,4268,4.15,buffering,2
50M,4g,weak,4300,6568,6820,0.963,buffering,3
50M,4g,weak,4300,14294,5590,2.557,steady,1
50M,4g,weak,4300,17813,6308,2.824,steady,1
50M,4g,weak,4300,14222,6149,2.313,steady,1
50M,4g,weak,4300,21031,7098,2.963,steady,1
50M,4g,weak,4300,33953,2984,11.38,steady,1
50M,4g,weak,300,953,5709,0.1669999999999999,buffering,2
50M,4g,weak,1850,2643,9681,0.273,buffering,3
50M,4g,weak,4300,12262,5489,2.234,buffering,4
50M,4g,weak,4300,7742,2823,2.743,steady,1
50M,4g,weak,4300,13703,4491,3.051,steady,1
50M,4g,weak,4300,16720,5976,2.798,steady,1
50M,4g,weak,4300,17646,9513,1.855,steady,1
50M,4g,weak,4300,16972,4121,4.118,steady,1
50M,4g,weak,4300,20467,8507,2.406,buffering,2
50M,4g,weak,4300,34773,9921,3.505,steady,1
50M,4g,weak,4300,19760,11854,1.667,steady,1
50M,4g,weak,4300,15726,1088,14.449,steady,1
50M,4g,weak,300,927,2187,0.424,buffering,2
50M,4g,weak,1200,4993,1680,2.9730000000000003,buffering,3
50M,4g,weak,1850,7777,8817,0.882,buffering,4
50M,4g,weak,4300,18493,9479,1.951,buffering,5
50M,4g,weak,4300,15428,14193,1.087,steady,1
50M,4g,weak,4300,17579,14064,1.25,steady,1
50M,4g,weak,4300,17824,10127,1.76,steady,1
50M,4g,weak,4300,9649,6307,1.53,steady,1
50M,4g,weak,4300,21508,7004,3.071,steady,1
50M,4g,weak,4300,15301,12583,1.216,steady,1
50M,4g,weak,4300,14588,8668,1.683,steady,1
50M,4g,weak,4300,14330,6722,2.132,steady,1
50M,4g,weak,4300,22966,4866,4.720000000000001,steady,1
50M,4g,weak,4300,23917,8439,2.834,buffering,2
50M,4g,weak,4300,24089,13200,1.825,buffering,3
50M,4g,weak,4300,10543,9120,1.156,steady,1
50M,4g,weak,4300,26645,8229,3.238,steady,1
50M,4g,weak,4300,14929,9880,1.511,steady,1
50M,4g,weak,4300,12626,6168,2.047,steady,1
50M,4g,weak,4300,13513,8126,1.663,steady,1
50M,4g,weak,4300,23227,3690,6.294,steady,1
50M,4g,weak,2850,14585,5874,2.483,buffering,2
50M,4g,weak,4300,14577,4242,3.436,buffering,3
50M,4g,weak,4300,13987,5489,2.548,buffering,4
50M,4g,weak,4300,26133,5428,4.815,steady,1
50M,4g,weak,4300,13335,4407,3.026,buffering,2
50M,4g,weak,4300,14796,6097,2.427,buffering,3
50M,4g,weak,4300,11435,6442,1.775,steady,1
50M,4g,weak,4300,29296,6997,4.187,steady,1
50M,4g,weak,4300,24721,8912,2.774,buffering,2
50M,4g,weak,4300,15068,9927,1.518,steady,1
50M,4g,weak,4300,15640,10440,1.498,steady,1
50M,4g,weak,4300,19531,4825,4.048,steady,1
50M,4g,weak,4300,16972,11641,1.458,buffering,2
50M,4g,weak,4300,13792,9244,1.492,steady,1
50M,4g,weak,4300,24041,12412,1.937,steady,1
50M,4g,weak,4300,22317,6748,3.307,steady,1
50M,4g,weak,4300,17718,8035,2.205,steady,1
50M,4g,weak,4300,20396,8872,2.299,steady,1
50M,4g,weak,4300,11253,8924,1.261,steady,1
50M,4g,weak,4300,9187,9318,0.986,steady,1
50M,4g,weak,4300,19401,12065,1.608,steady,1
50M,4g,weak,4300,10616,9184,1.156,steady,1
50M,4g,weak,4300,65605,14460,4.537,steady,1
50M,4g,weak,4300,21303,16212,1.314,buffering,2
50M,4g,weak,4300,11462,6938,1.652,steady,1
50M,4g,weak,4300,18991,7158,2.653,steady,1
50M,4g,weak,4300,14431,6925,2.084,steady,1
50M,4g,weak,4300,15389,9896,1.555,steady,1
50M,4g,weak,4300,18350,10570,1.7360000000000002,steady,1
50M,4g,weak,4300,14129,7476,1.89,steady,1
50M,4g,weak,4300,10654,9479,1.124,steady,1
50M,4g,weak,4300,9796,6300,1.5550000000000002,steady,1
