downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,300,16,43,0.368,steady,1
50M,4g,weak,300,1295,2345,0.5519999999999999,steady,1
50M,4g,weak,300,1133,5811,0.195,buffering,2
50M,4g,weak,300,1097,4831,0.2269999999999999,buffering,3
50M,4g,weak,300,1223,5853,0.209,steady,1
50M,4g,weak,300,1165,4100,0.284,steady,1
50M,4g,weak,1850,6260,3758,1.666,steady,1
50M,4g,weak,1850,8130,3082,2.638,steady,1
50M,4g,weak,1850,15121,3158,4.788,steady,1
50M,4g,weak,1850,8755,2479,3.532,buffering,2
50M,4g,weak,1850,10436,3574,2.92,buffering,3
50M,4g,weak,1850,8475,4391,1.93,steady,1
50M,4g,weak,1850,6619,3056,2.166,steady,1
50M,4g,weak,1850,4437,3530,1.257,steady,1
50M,4g,weak,1850,4152,2370,1.7519999999999998,steady,1
50M,4g,weak,4300,16211,3523,4.601,steady,1
50M,4g,weak,4300,16041,7802,2.056,buffering,2
50M,4g,weak,4300,11312,6885,1.643,steady,1
50M,4g,weak,4300,11374,4718,2.411,steady,1
50M,4g,weak,4300,8777,3939,2.228,steady,1
50M,4g,weak,4300,11770,7516,1.5659999999999998,steady,1
50M,4g,weak,4300,20852,6076,3.432,steady,1
50M,4g,weak,4300,21456,5623,3.816,buffering,2
50M,4g,weak,4300,16022,9758,1.642,buffering,3
50M,4g,weak,4300,17265,6290,2.745,steady,1
50M,4g,weak,4300,38105,9498,4.0120000000000005,steady,1
50M,4g,weak,4300,24234,5352,4.5280000000000005,buffering,2
50M,4g,weak,4300,13749,6556,2.097,buffering,3
50M,4g,weak,4300,26128,7735,3.378,steady,1
50M,4g,weak,4300,40873,5620,7.273,buffering,2
50M,4g,weak,2850,30075,5415,5.554,steady,1
50M,4g,weak,2850,12973,4733,2.741,buffering,2
50M,4g,weak,4300,21574,4292,5.027,buffering,3
50M,4g,weak,2850,17318,3417,5.0680000000000005,steady,1
50M,4g,weak,2850,14042,3385,4.149,buffering,2
50M,4g,weak,4300,7084,4639,1.527,buffering,3
50M,4g,weak,4300,10485,5695,1.841,buffering,4
50M,4g,weak,4300,11984,4416,2.714,buffering,5
50M,4g,weak,4300,6890,2246,3.068,buffering,6
50M,4g,weak,4300,2807,6529,0.43,buffering,7
50M,4g,weak,4300,3667,1359,2.6980000000000004,steady,1
50M,4g,weak,4300,3127,1177,2.656,steady,1
50M,4g,weak,4300,4058,1516,2.676,steady,1
50M,4g,weak,4300,6058,2833,2.138,steady,1
50M,4g,weak,4300,4997,4278,1.168,steady,1
50M,4g,weak,1200,4931,5032,0.98,steady,1
50M,4g,weak,1200,6150,3125,1.968,steady,1
50M,4g,weak,4300,8581,4152,2.067,steady,1
50M,4g,weak,4300,7318,3788,1.932,steady,1
50M,4g,weak,4300,6354,3621,1.755,steady,1
50M,4g,weak,4300,9185,1970,4.663,steady,1
50M,4g,weak,2850,7725,2607,2.963,buffering,2
50M,4g,weak,2850,8504,4057,2.096,buffering,3
50M,4g,weak,2850,10403,2233,4.659,steady,1
50M,4g,weak,2850,6849,5746,1.192,buffering,2
50M,4g,weak,2850,7074,4537,1.559,steady,1
50M,4g,weak,4300,11984,4294,2.791,steady,1
50M,4g,weak,4300,11856,5334,2.223,steady,1
50M,4g,weak,4300,17144,3738,4.586,steady,1
50M,4g,weak,4300,17120,6125,2.795,buffering,2
50M,4g,weak,4300,16822,5886,2.858,steady,1
50M,4g,weak,4300,13561,10037,1.351,steady,1
50M,4g,weak,4300,15398,4898,3.144,steady,1
50M,4g,weak,4300,17495,6418,2.726,steady,1
50M,4g,weak,4300,19004,5406,3.515,steady,1
50M,4g,weak,4300,13441,5275,2.548,steady,1
50M,4g,weak,4300,10963,7378,1.486,steady,1
50M,4g,weak,4300,15333,3747,4.0920000000000005,steady,1
50M,4g,weak,4300,17315,2883,6.006,buffering,2
50M,4g,weak,4300,17023,4131,4.121,buffering,3
50M,4g,weak,4300,16475,5718,2.881,buffering,4
50M,4g,weak,2850,18328,4392,4.173,buffering,5
50M,4g,weak,2850,16568,3167,5.231,buffering,6
50M,4g,weak,2850,9223,3901,2.364,buffering,7
50M,4g,weak,2850,8817,5688,1.55,buffering,8
50M,4g,weak,2850,16205,6803,2.382,steady,1
50M,4g,weak,2850,12782,7082,1.805,steady,1
50M,4g,weak,1850,9824,6865,1.431,steady,1
50M,4g,weak,1850,19538,6970,2.803,steady,1
50M,4g,weak,2850,30154,16743,1.801,steady,1
50M,4g,weak,4300,33635,5061,6.646,steady,1
50M,4g,weak,4300,6088,5240,1.162,buffering,2
50M,4g,weak,4300,17329,4657,3.721,buffering,3
50M,4g,weak,4300,20140,6374,3.16,buffering,4
50M,4g,weak,4300,17863,7446,2.399,steady,1
50M,4g,weak,4300,12208,5180,2.357,steady,1
