downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,medium,300,16,331,0.048,steady,1
5M,wifi,medium,300,1295,5628,0.23,buffering,2
5M,wifi,medium,300,1133,5345,0.212,buffering,3
5M,wifi,medium,300,1097,9138,0.12,buffering,4
5M,wifi,medium,300,1223,11021,0.1109999999999999,buffering,5
5M,wifi,medium,750,2458,9004,0.273,steady,1
5M,wifi,medium,4300,14276,9672,1.476,steady,1
5M,wifi,medium,4300,19534,7654,2.552,steady,1
5M,wifi,medium,2850,22858,7350,3.11,steady,1
5M,wifi,medium,4300,21383,7484,2.857,steady,1
5M,wifi,medium,2850,16651,7854,2.12,steady,1
5M,wifi,medium,4300,20232,6151,3.289,steady,1
5M,wifi,medium,4300,16336,7382,2.213,steady,1
5M,wifi,medium,4300,10804,11301,0.956,steady,1
5M,wifi,medium,4300,8772,10910,0.8039999999999999,steady,1
5M,wifi,medium,4300,16211,8017,2.022,steady,1
5M,wifi,medium,4300,16041,5367,2.989,steady,1
5M,wifi,medium,4300,11312,7900,1.432,steady,1
5M,wifi,medium,4300,11374,9951,1.143,steady,1
5M,wifi,medium,4300,8777,11413,0.769,steady,1
5M,wifi,medium,4300,11770,8498,1.385,steady,1
5M,wifi,medium,4300,20852,7175,2.906,steady,1
5M,wifi,medium,4300,21456,7442,2.883,steady,1
5M,wifi,medium,4300,16022,7273,2.2030000000000003,steady,1
5M,wifi,medium,4300,17265,8221,2.1,steady,1
5M,wifi,medium,1850,17900,6634,2.698,steady,1
5M,wifi,medium,2850,16195,8967,1.806,steady,1
5M,wifi,medium,4300,13749,6620,2.077,steady,1
5M,wifi,medium,2850,18054,6368,2.8350000000000004,steady,1
5M,wifi,medium,1850,18061,6087,2.967,steady,1
5M,wifi,medium,1850,18789,7257,2.589,steady,1
5M,wifi,medium,4300,20032,6946,2.884,steady,1
5M,wifi,medium,2850,14041,8847,1.587,steady,1
5M,wifi,medium,2850,17318,5736,3.019,steady,1
5M,wifi,medium,2850,14042,6024,2.331,steady,1
5M,wifi,medium,4300,7084,8629,0.821,steady,1
5M,wifi,medium,4300,10485,11250,0.932,steady,1
5M,wifi,medium,4300,11984,10071,1.19,steady,1
5M,wifi,medium,4300,6890,8144,0.8460000000000001,steady,1
5M,wifi,medium,4300,2807,6380,0.44,steady,1
5M,wifi,medium,4300,3667,7689,0.477,steady,1
5M,wifi,medium,4300,3127,8251,0.379,steady,1
5M,wifi,medium,4300,4058,8765,0.4629999999999999,steady,1
5M,wifi,medium,4300,6058,12287,0.493,steady,1
5M,wifi,medium,4300,4997,10218,0.489,steady,1
5M,wifi,medium,4300,15181,9091,1.67,steady,1
5M,wifi,medium,4300,18807,7153,2.629,steady,1
5M,wifi,medium,4300,8581,7316,1.1729999999999998,steady,1
5M,wifi,medium,4300,7318,8681,0.8430000000000001,steady,1
5M,wifi,medium,4300,6354,10537,0.6030000000000001,steady,1
5M,wifi,medium,4300,9185,10693,0.859,steady,1
5M,wifi,medium,4300,11808,7914,1.492,steady,1
5M,wifi,medium,4300,12796,4405,2.905,steady,1
5M,wifi,medium,4300,15220,9207,1.653,steady,1
5M,wifi,medium,4300,10239,3386,3.024,steady,1
5M,wifi,medium,4300,10236,8963,1.142,steady,1
5M,wifi,medium,4300,11984,8963,1.337,steady,1
5M,wifi,medium,4300,11856,10125,1.1709999999999998,steady,1
5M,wifi,medium,4300,17144,6899,2.485,steady,1
5M,wifi,medium,4300,17120,7341,2.3320000000000003,steady,1
5M,wifi,medium,4300,16822,8154,2.063,steady,1
5M,wifi,medium,4300,13561,7644,1.774,steady,1
5M,wifi,medium,4300,15398,8597,1.791,steady,1
5M,wifi,medium,4300,17495,6339,2.76,steady,1
5M,wifi,medium,4300,19004,7494,2.536,steady,1
5M,wifi,medium,4300,13441,8166,1.646,steady,1
5M,wifi,medium,4300,10963,10123,1.083,steady,1
5M,wifi,medium,4300,15333,7795,1.967,steady,1
5M,wifi,medium,4300,17315,6841,2.531,steady,1
5M,wifi,medium,4300,17023,7075,2.406,steady,1
5M,wifi,medium,4300,16475,6443,2.557,steady,1
5M,wifi,medium,2850,18328,6298,2.91,steady,1
5M,wifi,medium,2850,16568,8105,2.044,steady,1
5M,wifi,medium,4300,13085,8969,1.459,steady,1
5M,wifi,medium,4300,14473,8667,1.67,steady,1
5M,wifi,medium,2850,16205,6487,2.498,steady,1
5M,wifi,medium,4300,19889,7098,2.802,steady,1
5M,wifi,medium,2850,16189,7491,2.161,steady,1
5M,wifi,medium,1850,19538,7526,2.596,steady,1
5M,wifi,medium,1850,19878,7221,2.753,steady,1
5M,wifi,medium,1850,14985,8784,1.706,steady,1
5M,wifi,medium,4300,6088,7030,0.866,steady,1
5M,wifi,medium,4300,17329,7831,2.213,steady,1
5M,wifi,medium,4300,20140,7426,2.712,steady,1
5M,wifi,medium,4300,17863,7403,2.413,steady,1
5M,wifi,medium,4300,12208,7024,1.738,steady,1
