downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,weak,300,15,205,0.071,steady,1
5M,wifi,weak,300,1235,1460,0.8460000000000001,buffering,2
5M,wifi,weak,300,1401,1564,0.8959999999999999,buffering,3
5M,wifi,weak,1200,5440,4409,1.234,buffering,4
5M,wifi,weak,2850,9718,10762,0.903,steady,1
5M,wifi,weak,4300,5760,7422,0.776,steady,1
5M,wifi,weak,4300,20137,7466,2.697,steady,1
5M,wifi,weak,4300,29101,4903,5.935,steady,1
5M,wifi,weak,2850,13802,5032,2.743,buffering,2
5M,wifi,weak,4300,13260,2212,5.996,buffering,3
5M,wifi,weak,1850,4905,4990,0.983,buffering,4
5M,wifi,weak,4300,8753,4312,2.03,buffering,5
5M,wifi,weak,4300,14400,6900,2.087,steady,1
5M,wifi,weak,4300,18606,6110,3.045,steady,1
5M,wifi,weak,4300,17713,7880,2.248,steady,1
5M,wifi,weak,4300,6568,4558,1.441,steady,1
5M,wifi,weak,4300,14294,8829,1.619,steady,1
5M,wifi,weak,4300,17813,4222,4.219,steady,1
5M,wifi,weak,4300,14222,3884,3.662,buffering,2
5M,wifi,weak,4300,21031,5664,3.713,buffering,3
5M,wifi,weak,4300,33953,5624,6.037,buffering,4
5M,wifi,weak,2850,7965,5096,1.563,buffering,5
5M,wifi,weak,4300,6012,7973,0.754,steady,1
5M,wifi,weak,4300,12262,6693,1.832,steady,1
5M,wifi,weak,4300,7742,5354,1.446,steady,1
5M,wifi,weak,4300,13703,6790,2.018,steady,1
5M,wifi,weak,4300,16720,6536,2.5580000000000003,steady,1
5M,wifi,weak,4300,17646,3914,4.508,steady,1
5M,wifi,weak,4300,16972,3694,4.593999999999999,buffering,2
5M,wifi,weak,4300,20467,4839,4.23,buffering,3
5M,wifi,weak,4300,34773,4773,7.286,buffering,4
5M,wifi,weak,1200,5733,3892,1.473,buffering,5
5M,wifi,weak,2850,10617,8307,1.278,buffering,6
5M,wifi,weak,4300,13769,6034,2.282,steady,1
5M,wifi,weak,4300,16508,5925,2.786,steady,1
5M,wifi,weak,4300,17427,5897,2.955,steady,1
5M,wifi,weak,4300,18493,6464,2.861,steady,1
5M,wifi,weak,4300,15428,9344,1.651,steady,1
5M,wifi,weak,4300,17579,7564,2.324,steady,1
5M,wifi,weak,4300,17824,7464,2.3880000000000003,steady,1
5M,wifi,weak,4300,9649,4277,2.256,steady,1
5M,wifi,weak,4300,21508,7427,2.8960000000000004,steady,1
5M,wifi,weak,4300,15301,7771,1.969,steady,1
5M,wifi,weak,4300,14588,4090,3.567,steady,1
5M,wifi,weak,4300,14330,6093,2.352,steady,1
5M,wifi,weak,4300,22966,6034,3.806,steady,1
5M,wifi,weak,4300,23917,4682,5.108,buffering,2
5M,wifi,weak,4300,24089,3881,6.207,buffering,3
5M,wifi,weak,1850,4357,4122,1.057,buffering,4
5M,wifi,weak,4300,26645,6225,4.28,buffering,5
5M,wifi,weak,4300,14929,5000,2.986,buffering,6
5M,wifi,weak,4300,12626,6556,1.926,steady,1
5M,wifi,weak,4300,13513,4221,3.201,steady,1
5M,wifi,weak,4300,23227,6219,3.735,steady,1
5M,wifi,weak,4300,20750,2320,8.944,buffering,2
5M,wifi,weak,750,2654,10615,0.25,buffering,3
5M,wifi,weak,4300,13987,5801,2.411,buffering,4
5M,wifi,weak,4300,26133,5954,4.388999999999999,buffering,5
5M,wifi,weak,4300,13335,5568,2.395,buffering,6
5M,wifi,weak,4300,14796,4776,3.098,steady,1
5M,wifi,weak,4300,11435,3032,3.771,steady,1
5M,wifi,weak,4300,29296,6001,4.882,buffering,2
5M,wifi,weak,4300,24721,4725,5.231999999999999,buffering,3
5M,wifi,weak,2850,10071,5761,1.748,buffering,4
5M,wifi,weak,4300,15640,3744,4.1770000000000005,buffering,5
5M,wifi,weak,4300,19531,6696,2.917,buffering,6
5M,wifi,weak,4300,16972,6612,2.567,steady,1
5M,wifi,weak,4300,13792,3585,3.847,steady,1
5M,wifi,weak,4300,24041,5548,4.333,buffering,2
5M,wifi,weak,4300,22317,6239,3.5770000000000004,buffering,3
5M,wifi,weak,4300,17718,5936,2.985,buffering,4
5M,wifi,weak,4300,20396,7245,2.815,steady,1
5M,wifi,weak,4300,11253,6588,1.708,steady,1
5M,wifi,weak,4300,9187,3041,3.021,steady,1
5M,wifi,weak,4300,19401,7382,2.628,steady,1
5M,wifi,weak,4300,10616,7115,1.492,steady,1
5M,wifi,weak,4300,65605,5391,12.17,steady,1
5M,wifi,weak,300,1298,1758,0.738,buffering,2
5M,wifi,weak,1200,3935,3755,1.048,buffering,3
5M,wifi,weak,4300,18991,3606,5.267,buffering,4
5M,wifi,weak,2850,10786,6675,1.616,buffering,5
5M,wifi,weak,4300,15389,5553,2.771,buffering,6
5M,wifi,weak,4300,18350,6115,3.001,steady,1
5M,wifi,weak,4300,14129,6140,2.301,steady,1
5M,wifi,weak,4300,10654,4944,2.155,steady,1
5M,wifi,weak,4300,9796,7732,1.267,steady,1
