downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,medium,300,32,197,0.161,steady,1
5M,4g,medium,300,723,3361,0.215,steady,1
5M,4g,medium,300,597,3413,0.175,steady,1
5M,4g,medium,300,591,4764,0.124,buffering,2
5M,4g,medium,300,552,3542,0.156,buffering,3
5M,4g,medium,300,562,4928,0.114,buffering,4
5M,4g,medium,2850,4074,8819,0.462,buffering,5
5M,4g,medium,4300,6968,11078,0.629,buffering,6
5M,4g,medium,4300,8526,5773,1.477,buffering,7
5M,4g,medium,4300,8783,4591,1.913,steady,1
5M,4g,medium,4300,7863,5912,1.33,steady,1
5M,4g,medium,4300,7276,6724,1.082,steady,1
5M,4g,medium,4300,6804,6141,1.108,steady,1
5M,4g,medium,4300,10026,7839,1.279,steady,1
5M,4g,medium,4300,8885,7265,1.223,steady,1
5M,4g,medium,4300,19128,6971,2.744,steady,1
5M,4g,medium,4300,14478,5119,2.828,buffering,2
5M,4g,medium,4300,12384,4689,2.641,buffering,3
5M,4g,medium,4300,8712,6817,1.278,buffering,4
5M,4g,medium,4300,13778,6135,2.246,buffering,5
5M,4g,medium,4300,12468,5072,2.458,buffering,6
5M,4g,medium,4300,11178,5464,2.0460000000000003,buffering,7
5M,4g,medium,4300,9903,6264,1.581,buffering,8
5M,4g,medium,4300,8887,4915,1.808,buffering,9
5M,4g,medium,4300,8131,6348,1.281,buffering,10
5M,4g,medium,4300,7255,5028,1.443,buffering,11
5M,4g,medium,4300,2895,4595,0.63,buffering,12
5M,4g,medium,4300,3033,4083,0.743,steady,1
5M,4g,medium,4300,5452,5856,0.931,steady,1
5M,4g,medium,4300,8117,6462,1.256,steady,1
5M,4g,medium,4300,7855,7039,1.116,steady,1
5M,4g,medium,4300,8574,7316,1.172,steady,1
5M,4g,medium,4300,7301,7095,1.029,steady,1
5M,4g,medium,4300,6084,7365,0.826,steady,1
5M,4g,medium,4300,6159,7412,0.8310000000000001,steady,1
5M,4g,medium,4300,7052,7870,0.896,steady,1
5M,4g,medium,4300,5269,7537,0.6990000000000001,steady,1
5M,4g,medium,4300,4803,6972,0.6890000000000001,steady,1
5M,4g,medium,4300,5198,7044,0.738,steady,1
5M,4g,medium,4300,6337,8622,0.735,steady,1
5M,4g,medium,4300,6283,11528,0.545,steady,1
5M,4g,medium,4300,10004,9237,1.083,steady,1
5M,4g,medium,4300,9412,11165,0.843,steady,1
5M,4g,medium,4300,9925,6836,1.4520000000000002,steady,1
5M,4g,medium,4300,10726,6516,1.646,steady,1
5M,4g,medium,4300,7958,8832,0.901,steady,1
5M,4g,medium,4300,9649,6952,1.388,steady,1
5M,4g,medium,4300,9711,10899,0.891,steady,1
5M,4g,medium,4300,8672,9447,0.918,steady,1
5M,4g,medium,4300,10714,9292,1.153,steady,1
5M,4g,medium,4300,25545,5988,4.266,steady,1
5M,4g,medium,4300,15369,5797,2.651,buffering,2
5M,4g,medium,4300,9284,5439,1.707,buffering,3
5M,4g,medium,4300,9484,5543,1.711,buffering,4
5M,4g,medium,4300,7605,4476,1.6989999999999998,buffering,5
5M,4g,medium,4300,11271,6237,1.807,buffering,6
5M,4g,medium,2850,11206,5488,2.042,buffering,7
5M,4g,medium,2850,13672,5619,2.433,buffering,8
5M,4g,medium,2850,11876,5000,2.375,buffering,9
5M,4g,medium,2850,16178,6103,2.651,buffering,10
5M,4g,medium,4300,18428,5317,3.466,buffering,11
5M,4g,medium,4300,10847,5370,2.02,buffering,12
5M,4g,medium,4300,9042,6713,1.347,buffering,13
5M,4g,medium,4300,9475,5054,1.875,buffering,14
5M,4g,medium,4300,11707,5455,2.146,buffering,15
5M,4g,medium,4300,14167,5316,2.665,buffering,16
5M,4g,medium,4300,11297,5142,2.197,buffering,17
5M,4g,medium,4300,11746,6655,1.765,buffering,18
5M,4g,medium,4300,9083,4546,1.998,buffering,19
5M,4g,medium,4300,3157,3671,0.8600000000000001,buffering,20
5M,4g,medium,4300,4592,4583,1.002,buffering,21
5M,4g,medium,4300,5266,5011,1.051,buffering,22
5M,4g,medium,4300,5780,5084,1.137,buffering,23
5M,4g,medium,4300,6235,5984,1.042,buffering,24
5M,4g,medium,4300,5393,6724,0.802,buffering,25
5M,4g,medium,4300,6565,6217,1.056,steady,1
5M,4g,medium,4300,34,192,0.175,steady,1
5M,4g,medium,300,124,467,0.266,steady,1
5M,4g,medium,300,160,814,0.196,steady,1
5M,4g,medium,300,178,650,0.274,steady,1
5M,4g,medium,300,182,847,0.2149999999999999,steady,1
5M,4g,medium,300,158,761,0.208,steady,1
5M,4g,medium,1200,468,1333,0.351,steady,1
5M,4g,medium,2850,1123,2871,0.391,steady,1
5M,4g,medium,2850,1551,4988,0.311,steady,1
5M,4g,medium,2850,2628,5235,0.502,steady,1
