downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,wifi,strong,300,15,199,0.073,steady,1
5M,wifi,strong,300,1235,3788,0.3259999999999999,buffering,2
5M,wifi,strong,300,1401,789,1.776,buffering,3
5M,wifi,strong,1850,8431,10231,0.8240000000000001,buffering,4
5M,wifi,strong,1850,8140,6893,1.181,buffering,5
5M,wifi,strong,1850,2392,6072,0.3939999999999999,steady,1
5M,wifi,strong,4300,20137,7805,2.58,steady,1
5M,wifi,strong,1850,11739,9265,1.267,steady,1
5M,wifi,strong,1850,8892,13312,0.668,steady,1
5M,wifi,strong,4300,13260,9292,1.427,steady,1
5M,wifi,strong,4300,8446,7344,1.15,steady,1
5M,wifi,strong,4300,8753,9813,0.892,steady,1
5M,wifi,strong,4300,14400,8818,1.633,steady,1
5M,wifi,strong,4300,18606,7772,2.394,steady,1
5M,wifi,strong,4300,17713,8074,2.194,steady,1
5M,wifi,strong,4300,6568,8356,0.786,steady,1
5M,wifi,strong,4300,14294,8884,1.609,steady,1
5M,wifi,strong,4300,17813,7619,2.338,steady,1
5M,wifi,strong,4300,14222,9223,1.542,steady,1
5M,wifi,strong,4300,21031,7576,2.776,steady,1
5M,wifi,strong,4300,33953,6684,5.079999999999999,steady,1
5M,wifi,strong,1850,5368,5873,0.914,buffering,2
5M,wifi,strong,4300,6012,6549,0.918,steady,1
5M,wifi,strong,4300,12262,10125,1.211,steady,1
5M,wifi,strong,4300,7742,8660,0.894,steady,1
5M,wifi,strong,4300,13703,9677,1.416,steady,1
5M,wifi,strong,4300,16720,8180,2.044,steady,1
5M,wifi,strong,4300,17646,8102,2.178,steady,1
5M,wifi,strong,4300,16972,8239,2.06,steady,1
5M,wifi,strong,4300,20467,7544,2.713,steady,1
5M,wifi,strong,4300,34773,6605,5.265,steady,1
5M,wifi,strong,1850,8714,5952,1.464,buffering,2
5M,wifi,strong,4300,15726,8365,1.88,steady,1
5M,wifi,strong,4300,13769,9130,1.508,steady,1
5M,wifi,strong,4300,16508,8300,1.989,steady,1
5M,wifi,strong,4300,17427,8072,2.1590000000000003,steady,1
5M,wifi,strong,4300,18493,7957,2.3240000000000003,steady,1
5M,wifi,strong,4300,15428,8585,1.797,steady,1
5M,wifi,strong,4300,17579,8031,2.189,steady,1
5M,wifi,strong,4300,17824,7996,2.229,steady,1
5M,wifi,strong,4300,9649,7981,1.209,steady,1
5M,wifi,strong,4300,21508,7714,2.788,steady,1
5M,wifi,strong,4300,15301,8539,1.7919999999999998,steady,1
5M,wifi,strong,4300,14588,9010,1.619,steady,1
5M,wifi,strong,4300,14330,8912,1.608,steady,1
5M,wifi,strong,4300,22966,7363,3.119,steady,1
5M,wifi,strong,4300,23917,6426,3.722,steady,1
5M,wifi,strong,4300,24089,6390,3.77,steady,1
5M,wifi,strong,4300,10543,5758,1.831,buffering,2
5M,wifi,strong,4300,26645,7040,3.785,steady,1
5M,wifi,strong,1850,6525,5863,1.113,buffering,2
5M,wifi,strong,4300,12626,8554,1.476,steady,1
5M,wifi,strong,4300,13513,7893,1.712,steady,1
5M,wifi,strong,4300,23227,7316,3.175,steady,1
5M,wifi,strong,4300,20750,7634,2.718,steady,1
5M,wifi,strong,4300,14577,8600,1.695,steady,1
5M,wifi,strong,4300,13987,8892,1.573,steady,1
5M,wifi,strong,4300,26133,7050,3.707,steady,1
5M,wifi,strong,4300,13335,7193,1.854,steady,1
5M,wifi,strong,4300,14796,8658,1.709,steady,1
5M,wifi,strong,4300,11435,10568,1.082,steady,1
5M,wifi,strong,4300,29296,6867,4.266,steady,1
5M,wifi,strong,4300,24721,5639,4.384,buffering,2
5M,wifi,strong,4300,15068,5776,2.609,buffering,3
5M,wifi,strong,4300,15640,8426,1.856,steady,1
5M,wifi,strong,4300,19531,7744,2.522,steady,1
5M,wifi,strong,4300,16972,8090,2.098,steady,1
5M,wifi,strong,4300,13792,9140,1.509,steady,1
5M,wifi,strong,4300,24041,7228,3.326,steady,1
5M,wifi,strong,4300,22317,7382,3.023,steady,1
5M,wifi,strong,4300,17718,8068,2.196,steady,1
5M,wifi,strong,4300,20396,7697,2.65,steady,1
5M,wifi,strong,4300,11253,8404,1.339,steady,1
5M,wifi,strong,4300,9187,12654,0.726,steady,1
5M,wifi,strong,4300,19401,7903,2.455,steady,1
5M,wifi,strong,4300,10616,9160,1.159,steady,1
5M,wifi,strong,4300,65605,6182,10.613,steady,1
5M,wifi,strong,1850,8763,5978,1.466,buffering,2
5M,wifi,strong,4300,11462,5688,2.015,buffering,3
5M,wifi,strong,4300,18991,5679,3.344,buffering,4
5M,wifi,strong,4300,14431,5670,2.545,buffering,5
5M,wifi,strong,4300,15389,5620,2.738,buffering,6
5M,wifi,strong,4300,18350,7879,2.329,steady,1
5M,wifi,strong,4300,14129,8977,1.574,steady,1
5M,wifi,strong,4300,10654,8102,1.315,steady,1
5M,wifi,strong,4300,9796,12416,0.789,steady,1
