downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,4g,weak,300,16,28,0.561,steady,1
50M,4g,weak,300,1295,3452,0.375,steady,1
50M,4g,weak,300,1133,1870,0.606,buffering,2
50M,4g,weak,300,1097,698,1.5710000000000002,buffering,3
50M,4g,weak,300,1223,2208,0.5539999999999999,buffering,4
50M,4g,weak,300,1165,519,2.244,steady,1
50M,4g,weak,750,2647,934,2.833,steady,1
50M,4g,weak,750,3007,4468,0.6729999999999999,buffering,2
50M,4g,weak,750,6407,2118,3.0250000000000004,steady,1
50M,4g,weak,750,3382,3664,0.923,steady,1
50M,4g,weak,1200,6215,6944,0.895,steady,1
50M,4g,weak,1850,8475,4371,1.939,steady,1
50M,4g,weak,4300,16336,9443,1.73,steady,1
50M,4g,weak,4300,10804,8474,1.275,steady,1
50M,4g,weak,4300,8772,5915,1.483,steady,1
50M,4g,weak,4300,16211,7054,2.298,steady,1
50M,4g,weak,4300,16041,3601,4.454000000000001,steady,1
50M,4g,weak,4300,11312,4970,2.276,buffering,2
50M,4g,weak,4300,11374,11064,1.028,steady,1
50M,4g,weak,4300,8777,6644,1.321,steady,1
50M,4g,weak,4300,11770,4403,2.673,steady,1
50M,4g,weak,4300,20852,9259,2.252,steady,1
50M,4g,weak,4300,21456,4159,5.159,steady,1
50M,4g,weak,4300,16022,6259,2.56,buffering,2
50M,4g,weak,4300,17265,11240,1.536,buffering,3
50M,4g,weak,4300,38105,4142,9.199000000000002,steady,1
50M,4g,weak,4300,24234,6086,3.982,buffering,2
50M,4g,weak,4300,13749,5369,2.561,buffering,3
50M,4g,weak,4300,26128,6072,4.303,buffering,4
50M,4g,weak,2850,27795,8063,3.447,steady,1
50M,4g,weak,2850,30075,5314,5.659999999999999,buffering,2
50M,4g,weak,4300,20032,2722,7.359999999999999,buffering,3
50M,4g,weak,4300,21574,1463,14.743,buffering,4
50M,4g,weak,1850,10857,3070,3.537,steady,1
50M,4g,weak,1850,8813,6141,1.435,buffering,2
50M,4g,weak,4300,7084,6980,1.015,buffering,3
50M,4g,weak,4300,10485,5844,1.794,buffering,4
50M,4g,weak,4300,11984,7325,1.636,buffering,5
50M,4g,weak,4300,6890,7839,0.879,steady,1
50M,4g,weak,4300,2807,5570,0.504,steady,1
50M,4g,weak,4300,3667,4763,0.7699999999999999,steady,1
50M,4g,weak,4300,3127,6597,0.474,steady,1
50M,4g,weak,4300,4058,6752,0.601,steady,1
50M,4g,weak,4300,6058,7908,0.766,steady,1
50M,4g,weak,4300,4997,1037,4.817,steady,1
50M,4g,weak,4300,15181,3861,3.932,buffering,2
50M,4g,weak,4300,18807,4177,4.502,buffering,3
50M,4g,weak,4300,8581,6026,1.424,buffering,4
50M,4g,weak,4300,7318,6833,1.071,steady,1
50M,4g,weak,4300,6354,5949,1.0679999999999998,steady,1
50M,4g,weak,4300,9185,7987,1.15,steady,1
50M,4g,weak,4300,11808,10923,1.081,steady,1
50M,4g,weak,4300,12796,5585,2.291,steady,1
50M,4g,weak,4300,15220,5645,2.696,steady,1
50M,4g,weak,4300,10239,5604,1.827,steady,1
50M,4g,weak,4300,10236,3860,2.652,steady,1
50M,4g,weak,4300,11984,4288,2.7950000000000004,steady,1
50M,4g,weak,4300,11856,3907,3.035,steady,1
50M,4g,weak,4300,17144,3686,4.651,steady,1
50M,4g,weak,4300,17120,5893,2.905,buffering,2
50M,4g,weak,4300,16822,7950,2.116,buffering,3
50M,4g,weak,4300,13561,7687,1.764,steady,1
50M,4g,weak,4300,15398,9570,1.609,steady,1
50M,4g,weak,4300,17495,10055,1.74,steady,1
50M,4g,weak,4300,19004,9019,2.107,steady,1
50M,4g,weak,4300,13441,7123,1.887,steady,1
50M,4g,weak,4300,10963,3196,3.43,steady,1
50M,4g,weak,4300,15333,7089,2.1630000000000003,steady,1
50M,4g,weak,4300,17315,3850,4.497,steady,1
50M,4g,weak,4300,17023,4075,4.1770000000000005,buffering,2
50M,4g,weak,4300,16475,4663,3.533,buffering,3
50M,4g,weak,4300,27163,4814,5.642,buffering,4
50M,4g,weak,4300,24546,6041,4.063,buffering,5
50M,4g,weak,4300,13085,7697,1.7,buffering,6
50M,4g,weak,4300,14473,5355,2.7030000000000003,buffering,7
50M,4g,weak,4300,25109,2751,9.127,steady,1
50M,4g,weak,4300,19889,2737,7.266,buffering,2
50M,4g,weak,1850,9824,3686,2.665,buffering,3
50M,4g,weak,1200,12060,7841,1.538,buffering,4
50M,4g,weak,1850,19878,7476,2.6590000000000003,buffering,5
50M,4g,weak,4300,33635,2307,14.577,buffering,6
50M,4g,weak,4300,6088,2731,2.229,buffering,7
50M,4g,weak,4300,17329,5702,3.039,buffering,8
50M,4g,weak,4300,20140,8908,2.261,buffering,9
50M,4g,weak,4300,17863,8671,2.06,buffering,10
50M,4g,weak,4300,12208,8232,1.483,buffering,11
