downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
5M,4g,weak,300,16,119,0.134,steady,1
5M,4g,weak,300,1295,3434,0.377,buffering,2
5M,4g,weak,300,1133,2336,0.485,buffering,3
5M,4g,weak,300,1097,1652,0.664,buffering,4
5M,4g,weak,300,1223,3674,0.3329999999999999,buffering,5
5M,4g,weak,300,1165,1786,0.652,steady,1
5M,4g,weak,1850,6260,3412,1.835,steady,1
5M,4g,weak,1850,8130,6049,1.344,steady,1
5M,4g,weak,1850,15121,3068,4.928,steady,1
5M,4g,weak,2850,13817,5658,2.442,steady,1
5M,4g,weak,2850,16651,8207,2.029,steady,1
5M,4g,weak,4300,20232,7362,2.748,steady,1
5M,4g,weak,4300,16336,7616,2.145,steady,1
5M,4g,weak,4300,10804,7829,1.38,steady,1
5M,4g,weak,4300,8772,6590,1.3310000000000002,steady,1
5M,4g,weak,4300,16211,5724,2.832,steady,1
5M,4g,weak,4300,16041,5329,3.01,steady,1
5M,4g,weak,4300,11312,6115,1.85,steady,1
5M,4g,weak,4300,11374,5135,2.215,steady,1
5M,4g,weak,4300,8777,9288,0.945,steady,1
5M,4g,weak,4300,11770,10491,1.122,steady,1
5M,4g,weak,4300,20852,5566,3.746,steady,1
5M,4g,weak,4300,21456,7350,2.919,buffering,2
5M,4g,weak,4300,16022,6148,2.606,steady,1
5M,4g,weak,4300,17265,7149,2.415,steady,1
5M,4g,weak,4300,38105,5933,6.423,steady,1
5M,4g,weak,4300,24234,6267,3.867,buffering,2
5M,4g,weak,4300,13749,5973,2.302,buffering,3
5M,4g,weak,4300,26128,5393,4.845,buffering,4
5M,4g,weak,4300,40873,3208,12.74,buffering,5
5M,4g,weak,4300,45910,2440,18.819,buffering,6
5M,4g,weak,2850,12973,1572,8.255,buffering,7
5M,4g,weak,2850,14041,1554,9.034,buffering,8
5M,4g,weak,1850,10857,338,32.095,buffering,9
5M,4g,weak,750,3576,1094,3.268,buffering,10
5M,4g,weak,750,1328,699,1.899,buffering,11
5M,4g,weak,750,2099,494,4.246,buffering,12
5M,4g,weak,300,1095,639,1.714,buffering,13
5M,4g,weak,300,516,514,1.003,buffering,14
5M,4g,weak,300,267,288,0.928,buffering,15
5M,4g,weak,300,337,751,0.449,steady,1
5M,4g,weak,300,297,1036,0.287,steady,1
5M,4g,weak,300,420,1394,0.301,steady,1
5M,4g,weak,300,600,1993,0.301,steady,1
5M,4g,weak,300,569,1542,0.369,steady,1
5M,4g,weak,1200,4931,3983,1.238,steady,1
5M,4g,weak,1200,6150,1340,4.589,steady,1
5M,4g,weak,1200,2249,2665,0.844,buffering,2
5M,4g,weak,1850,3035,2289,1.326,steady,1
5M,4g,weak,1850,2680,1642,1.632,steady,1
5M,4g,weak,1850,3862,556,6.9510000000000005,steady,1
5M,4g,weak,1200,3328,811,4.101,buffering,2
5M,4g,weak,750,2342,767,3.052,buffering,3
5M,4g,weak,750,2818,425,6.629,buffering,4
5M,4g,weak,300,896,1039,0.862,buffering,5
5M,4g,weak,300,840,395,2.128,buffering,6
5M,4g,weak,300,901,571,1.5779999999999998,buffering,7
5M,4g,weak,300,1224,1615,0.758,steady,1
5M,4g,weak,300,1735,2166,0.8009999999999999,steady,1
5M,4g,weak,750,3461,662,5.227,steady,1
5M,4g,weak,300,1244,860,1.447,buffering,2
5M,4g,weak,750,2911,470,6.199,steady,1
5M,4g,weak,750,2914,4036,0.722,buffering,2
5M,4g,weak,750,3320,2912,1.14,steady,1
5M,4g,weak,750,3094,4724,0.6549999999999999,steady,1
5M,4g,weak,1200,4065,1631,2.492,steady,1
5M,4g,weak,1200,3573,1669,2.141,steady,1
5M,4g,weak,1850,6825,551,12.391,steady,1
5M,4g,weak,1200,5368,395,13.584,buffering,2
5M,4g,weak,750,3268,416,7.856,buffering,3
5M,4g,weak,300,1034,669,1.546,buffering,4
5M,4g,weak,300,1753,472,3.711,buffering,5
5M,4g,weak,300,1457,508,2.868,buffering,6
5M,4g,weak,300,961,480,2.003,buffering,7
5M,4g,weak,300,647,948,0.683,buffering,8
5M,4g,weak,300,1603,812,1.974,steady,1
5M,4g,weak,300,1176,902,1.304,steady,1
5M,4g,weak,300,1567,285,5.501,steady,1
5M,4g,weak,300,2557,2774,0.922,buffering,2
5M,4g,weak,300,3256,1594,2.043,steady,1
5M,4g,weak,300,2515,406,6.191,steady,1
5M,4g,weak,300,672,319,2.105,buffering,2
5M,4g,weak,300,1431,353,4.058,buffering,3
5M,4g,weak,300,1429,361,3.965,buffering,4
5M,4g,weak,300,1111,584,1.901,buffering,5
5M,4g,weak,300,959,1877,0.511,steady,1
