downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,medium,300,15,247,0.059,steady,1
50M,wifi,medium,300,1235,2567,0.481,buffering,2
50M,wifi,medium,300,1401,8053,0.174,buffering,3
50M,wifi,medium,300,1447,2233,0.648,buffering,4
50M,wifi,medium,300,1758,2319,0.758,buffering,5
50M,wifi,medium,1850,2392,5499,0.435,steady,1
50M,wifi,medium,1850,7039,2619,2.688,steady,1
50M,wifi,medium,1200,6904,2524,2.735,steady,1
50M,wifi,medium,1200,5552,5194,1.069,steady,1
50M,wifi,medium,1850,6755,2492,2.711,steady,1
50M,wifi,medium,4300,8446,3016,2.8,steady,1
50M,wifi,medium,2850,6576,2424,2.713,steady,1
50M,wifi,medium,1850,6748,2904,2.324,steady,1
50M,wifi,medium,1850,8680,6218,1.396,steady,1
50M,wifi,medium,1850,8246,2270,3.632,steady,1
50M,wifi,medium,4300,6568,2728,2.4080000000000004,steady,1
50M,wifi,medium,2850,7988,3638,2.196,steady,1
50M,wifi,medium,1850,6786,3527,1.924,steady,1
50M,wifi,medium,2850,8537,3452,2.473,steady,1
50M,wifi,medium,1850,8628,2130,4.05,steady,1
50M,wifi,medium,750,6854,7442,0.921,buffering,2
50M,wifi,medium,2850,7965,2576,3.092,steady,1
50M,wifi,medium,4300,6012,2506,2.399,steady,1
50M,wifi,medium,2850,8216,9099,0.903,steady,1
50M,wifi,medium,4300,7742,2233,3.467,steady,1
50M,wifi,medium,2850,8203,5893,1.392,steady,1
50M,wifi,medium,1850,6397,9125,0.7010000000000001,steady,1
50M,wifi,medium,1850,7732,2827,2.735,steady,1
50M,wifi,medium,2850,11308,3201,3.532,steady,1
50M,wifi,medium,1850,8676,2473,3.508,steady,1
50M,wifi,medium,1200,8754,5836,1.5,steady,1
50M,wifi,medium,1850,8714,3254,2.678,steady,1
50M,wifi,medium,1850,6820,3586,1.902,steady,1
50M,wifi,medium,2850,9407,3125,3.01,steady,1
50M,wifi,medium,1850,7487,2525,2.9650000000000003,steady,1
50M,wifi,medium,1850,7777,7832,0.993,steady,1
50M,wifi,medium,1850,8222,4920,1.671,steady,1
50M,wifi,medium,2850,9865,3007,3.281,steady,1
50M,wifi,medium,1850,7372,9414,0.783,steady,1
50M,wifi,medium,2850,12006,2565,4.680000000000001,steady,1
50M,wifi,medium,4300,9649,15414,0.626,buffering,2
50M,wifi,medium,1850,9414,4212,2.235,steady,1
50M,wifi,medium,2850,9962,2926,3.404,steady,1
50M,wifi,medium,2850,9717,3639,2.67,steady,1
50M,wifi,medium,2850,8950,2660,3.365,steady,1
50M,wifi,medium,1850,10010,3656,2.738,steady,1
50M,wifi,medium,1200,7425,4646,1.598,steady,1
50M,wifi,medium,1200,7182,2944,2.44,steady,1
50M,wifi,medium,2850,6900,5933,1.163,steady,1
50M,wifi,medium,1200,7353,3308,2.223,steady,1
50M,wifi,medium,2850,10067,4413,2.281,steady,1
50M,wifi,medium,2850,8823,2459,3.588,steady,1
50M,wifi,medium,2850,9274,5749,1.613,buffering,2
50M,wifi,medium,1850,10963,5737,1.911,steady,1
50M,wifi,medium,1850,10067,3101,3.247,steady,1
50M,wifi,medium,2850,9809,4573,2.145,steady,1
50M,wifi,medium,2850,8347,2894,2.884,steady,1
50M,wifi,medium,1850,8674,3292,2.635,steady,1
50M,wifi,medium,2850,8595,22383,0.384,steady,1
50M,wifi,medium,2850,9810,3110,3.154,steady,1
50M,wifi,medium,4300,11435,4897,2.335,steady,1
50M,wifi,medium,1200,7896,23926,0.33,steady,1
50M,wifi,medium,1850,11348,3908,2.9040000000000004,steady,1
50M,wifi,medium,4300,15068,8339,1.807,steady,1
50M,wifi,medium,2850,10743,2631,4.083,steady,1
50M,wifi,medium,2850,12334,7609,1.621,buffering,2
50M,wifi,medium,2850,11193,20961,0.534,steady,1
50M,wifi,medium,4300,13792,5160,2.673,steady,1
50M,wifi,medium,2850,15541,9653,1.61,steady,1
50M,wifi,medium,2850,14549,8915,1.632,steady,1
50M,wifi,medium,4300,17718,7896,2.244,steady,1
50M,wifi,medium,4300,20396,3564,5.723,steady,1
50M,wifi,medium,4300,11253,8812,1.277,buffering,2
50M,wifi,medium,4300,9187,8059,1.14,steady,1
50M,wifi,medium,2850,13560,3399,3.989,steady,1
50M,wifi,medium,4300,10616,5403,1.965,buffering,2
50M,wifi,medium,1200,10067,1797,5.601999999999999,steady,1
50M,wifi,medium,1850,8763,3719,2.356,buffering,2
50M,wifi,medium,2850,8392,6367,1.3179999999999998,buffering,3
50M,wifi,medium,1850,10003,3194,3.132,steady,1
50M,wifi,medium,1850,7452,18000,0.414,steady,1
50M,wifi,medium,1850,7952,2194,3.625,steady,1
50M,wifi,medium,1850,8796,3636,2.419,steady,1
50M,wifi,medium,2850,10163,5172,1.965,steady,1
50M,wifi,medium,4300,10654,2887,3.691,steady,1
50M,wifi,medium,4300,9796,20075,0.488,buffering,2
